numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
1,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Acier,,360,1200,Allemagne,,livres,390,,,,,,0
2,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,2,Acier,,30,100,Allemagne,,livres,390,,,,,,0
3,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Agrès de navire (jeux de voile),,1632000,272,Bordeaux,,en nombre,2076000,,,,,,0
4,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,2,Agrès de navire (jeux de voile),,258000,43,Bordeaux,,en nombre,2076000,,,,,,0
5,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,2,Agrès de navire (jeux de voile),,168000,28,Bordeaux,,en nombre,2076000,,,,,,0
6,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,2,Agrès de navire (jeux de voile),,18000,3,Bordeaux,,en nombre,2076000,,,,,,0
7,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Agrès de navire (jeux de voile),,78000,13,Bordeaux,,en nombre,,,,,,,0
8,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Prélats de toile,,2180,31,Bordeaux,,en nombre,,,,,,,0
9,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Amandes cassées,,1170,900,Provence,,livres,,,,,,,0
10,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Amandes en coques,,11747,19495,Languedoc,,livres,12803,,,,,,0
11,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,2,Amandes en coques,,360,600,Languedoc,,livres,12803,,,,,,0
12,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,2,Amandes en coques,,420,700,Languedoc,,livres,12803,,,,,,0
13,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,2,Amandes en coques,,276,460,Languedoc,,livres,12803,,,,,,0
14,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Amandes en coques,,30,50,Languedoc,,livres,,,,,,,0
15,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Amandes en coques,,10260,6156,Provence,,livres,10827,,,,,,0
16,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,2,Amandes en coques,,567,340,Provence,,livres,10827,,,,,,0
17,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Amidon,,450,1500,Bordeaux,,livres,1950,,,,,,0
18,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,2,Amidon,,1440,4800,Bordeaux,,livres,1950,,,,,,0
19,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,2,Amidon,,60,200,Bordeaux,,livres,1950,,,,,,0
20,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Sabres de traite,,3452,1726,St Etienne,,en nombre,,,,,,,0
21,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Sabres de traite,,10996,5498,Hollande,,en nombre,,,,,,,0
22,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Sabres de traite,,600,300,Angleterre,,en nombre,,,,,,,0
23,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Sabres de traite,,27654,13827,Bordeaux,,en nombre,,,,,,,0
24,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Sabres divers,,1200,,Duris,,,,,,,,,0
25,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Boulets de canon,,24,240,Castillon,,livres,,,,,,,0
26,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Canons fonte de fer,,2000,8,Angoulême,,en nombre,,,,,,,0
27,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Canons fonte de fer,,1000,6,Castillon,,en nombre,,,,,,,0
28,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Espingole,,168,10,Bordeaux,,en nombre,,,,,,,0
29,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Fusils de chasse,,12420,1035,St Etienne,,en nombre,18060,,,,,,0
30,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,2,Fusils de chasse,,1272,106,St Etienne,,en nombre,18060,,,,,,0
31,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,2,Fusils de chasse,,3888,324,St Etienne,,en nombre,18060,,,,,,0
32,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,2,Fusils de chasse,,480,40,St Etienne,,en nombre,18060,,,,,,0
33,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Fusils de chasse,,18396,1522,St Etienne,,en nombre,18060,,,,,,0
34,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Fusils de chasse,,500,62,La Rochelle,,en nombre,,,,,,,0
35,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Fusils de chasse,,150,10,Charleville,,en nombre,,,,,,,0
36,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Fusils de chasse,,1404,78,Alsace,,en nombre,,,,,,,0
37,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Fusils de chasse,,260,35,Troyes,,en nombre,,,,,,,0
38,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Fusils de chasse à deux coups,,200,4,Bordeaux,,en nombre,,,,,,,0
39,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Fusils de chasse à deux coups,,800,40,St Etienne,,en nombre,,,,,,,0
40,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Fusils de chasse à deux coups,,600,20,Paris,,en nombre,,,,,,,0
41,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Fusils de traite,,3432,572,St Etienne,,en nombre,3864,,,,,,0
42,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,2,Fusils de traite,,432,72,St Etienne,,en nombre,3864,,,,,,0
43,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Fusils de traite,,16014,2669,St Etienne,,en nombre,,,,,,,0
44,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Fusils de traite,,9441,1049,Ostende,,en nombre,,,,,,,0
45,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Fusils de traite,,10800,1200,Nantes,,en nombre,,,,,,,0
46,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Fusils de traite,,5088,636,Hambourg,,en nombre,,,,,,,0
47,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Fusils de traite,,180,20,Hollande,,en nombre,,,,,,,0
48,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Fusils de traite,,1960,280,Le Havre,,en nombre,,,,,,,0
49,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,2,Mortiers de fonte,,350,7,Castillon,,en nombre,,,,,,,0
50,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Pierriers de fonte,,600,12,Angoulême,,en nombre,,,,,,,0
51,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Pistolets,,1744,218,St Etienne,,pairs,1760,,,,,,0
52,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,2,Pistolets,,16,2,St Etienne,,pairs,1760,,,,,,0
53,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Pistolets,,856,107,St Etienne,,pairs,,,,,,,0
54,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Beurre salé,,602176,752720,Angleterre,,livres,928099,,,,,,0
55,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,2,Beurre salé,,202200,252750,Angleterre,,livres,928099,,,,,,0
56,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,2,Beurre salé,,111428,139286,Angleterre,,livres,928099,,,,,,0
57,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,2,Beurre salé,,12295,15369,Angleterre,,livres,928099,,,,,,0
58,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Beurre salé,,9928,11160,Angleterre,,livres,,,,,,,0
59,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Beurre,,14602,18253,Bretagne,,livres,20351,,,,,,0
60,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,2,Beurre,,4069,5087,Bretagne,,livres,20351,,,,,,0
61,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,2,Beurre,,1680,2100,Bretagne,,livres,20351,,,,,,0
62,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Beurre,,664,830,Bretagne,,livres,,,,,,,0
63,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Bière,,25927,400,Irlande,,muids,29327,,,,,,1
64,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Bière,,25927,208,Irlande,,pintes,29327,,,,,,2
65,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Bière,,25927,3580,Irlande,,bouteilles,29327,,,,,,2
66,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,2,Bière,,1000,17,Irlande,,muids,29327,,,,,,1
67,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,2,Bière,,1000,104,Irlande,,pintes,29327,,,,,,2
68,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,2,Bière,,1200,20,Irlande,,muids,29327,,,,,,1
69,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,2,Bière,,1200,240,Irlande,,pintes,29327,,,,,,2
70,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,2,Bière,,1200,20,Irlande,,muids,29327,,,,,,1
71,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,2,Bière,,1200,240,Irlande,,pintes,29327,,,,,,2
72,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Bière,,600,10,Irlande,,muids,,,,,,,1
73,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Bière,,600,120,Irlande,,pintes,,,,,,,2
74,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Bière,,112400,1950,Hollande,,muids,119200,,,,,,1
75,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Bière,,112400,112,Hollande,,pintes,119200,,,,,,2
76,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,2,Bière,,6800,118,Hollande,,muids,119200,,,,,,1
77,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,2,Bière,,6800,16,Hollande,,pintes,119200,,,,,,2
78,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Bière,,3750,65,Hollande,,muids,,,,,,,1
79,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Bière,,3750,30,Hollande,,pintes,,,,,,,2
80,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Biscuits,,22501,150010,Bordeaux,,livres,31486,,,,,,0
81,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,2,Biscuits,,4785,31900,Bordeaux,,livres,31486,,,,,,0
82,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,2,Biscuits,,4200,28000,Bordeaux,,livres,31486,,,,,,0
83,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Biscuits,,18225,121500,Bordeaux,,livres,,,,,,,0
84,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Bois en aviron,,270,60,Bordeaux,,en nombre,,,,,,,0
85,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Bois de sapin en planches,,12300,4100,Russie,,en nombre,17100,,,,,,0
86,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,2,Bois de sapin en planches,,3000,1000,Russie,,en nombre,17100,,,,,,0
87,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,2,Bois de sapin en planches,,1800,600,Russie,,en nombre,17100,,,,,,0
88,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Bois de sapin en planches,,1200,400,Russie,,en nombre,,,,,,,0
89,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Bois de sapin en planches communes,,3296,4944,Barsac,,en nombre,,,,,,,0
90,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Bois de serva en planches,,800,200,Hollande,,en nombre,,,,,,Doute sur le nom de la marchandise,0
91,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Bois de sapin en planches,,11520,1440,Barsac,,douzaines,12000,,,,,,0
92,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,2,Bois de sapin en planches,,240,30,Barsac,,douzaines,12000,,,,,,0
93,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,2,Bois de sapin en planches,,240,30,Barsac,,douzaines,12000,,,,,,0
94,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Bois de sapin en planches,,184,23,Barsac,,douzaines,,,,,,,0
95,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,2,Bois de sapin en planches,,160,20,Bordeaux,,douzaines,184,,,,,,0
96,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,2,Bois de sapin en planches,,24,3,Bordeaux,,douzaines,184,,,,,,0
97,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Bois de sapin en planches,,41700,13900,Russie,,en nombre,60300,,,,,,0
98,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,2,Bois de sapin en planches,,9900,3300,Russie,,en nombre,60300,,,,,,0
99,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,2,Bois de sapin en planches,,6300,2100,Russie,,en nombre,60300,,,,,,0
100,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,2,Bois de sapin en planches,,2400,800,Russie,,en nombre,60300,,,,,,0
101,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,2,Bois de sapin en planches,,3000,1000,Russie,,en nombre,,,,,,,0
102,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,2,Bois merrain,,875,2500,Prusse,,en nombre,,,,,,,0
103,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Bois osier,,16185,3237,Bordeaux,,milliers,20815,,,,,,0
104,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,3,Bois osier,,2500,500,Bordeaux,,milliers,20815,,,,,,0
105,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,3,Bois osier,,1930,386,Bordeaux,,milliers,20815,,,,,,0
106,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,3,Bois osier,,200,40,Bordeaux,,milliers,20815,,,,,,0
107,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,3,Bois osier,,700,140,Bordeaux,,milliers,,,,,,,0
108,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Bois feuillard,,108484,27121,Bordeaux,,faix,120524,,,,,,0
109,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,3,Bois feuillard,,11240,2810,Bordeaux,,faix,120524,,,,,,0
110,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,3,Bois feuillard,,800,200,Bordeaux,,faix,120524,,,,,,0
111,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,3,Bois feuillard,,5200,1300,Bordeaux,,faix,,,,,,,0
112,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Bois feuillard,,25764,6441,Castillon,,faix,51800,,,,,,0
113,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,3,Bois feuillard,,20676,5169,Castillon,,faix,51800,,,,,,0
114,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,3,Bois feuillard,,5360,1340,Castillon,,faix,51800,,,,,,0
115,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Bois feuillard,,6588,1647,St Esprit,,faix,8768,,,,,Doute sur l'origine,0
116,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,3,Bois feuillard,,1000,250,St Esprit,,faix,8768,,,,,Doute sur l'origine,0
117,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,3,Bois feuillard,,1180,295,St Esprit,,faix,8768,,,,,Doute sur l'origine,0
118,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Bois feuillard,,5964,1491,Rédon,,faix,10752,,,,,,0
119,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,3,Bois feuillard,,1360,340,Rédon,,faix,10752,,,,,,0
120,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,3,Bois feuillard,,3428,857,Rédon,,faix,10752,,,,,,0
121,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Bois feuillard,,11296,2824,Aligre,,faix,17024,,,,,,0
122,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,3,Bois feuillard,,5728,1432,Aligre,,faix,17024,,,,,,0
123,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Bois feuillard,,760,190,St Malo,,faix,960,,,,,,0
124,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,3,Bois feuillard,,200,50,St Malo,,faix,960,,,,,,0
125,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Bois feuillard,,23576,5894,Périgord,,faix,28384,,,,,,0
126,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,3,Bois feuillard,,3000,750,Périgord,,faix,28384,,,,,,0
127,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,3,Bois feuillard,,1808,452,Périgord,,faix,28384,,,,,,0
128,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Bois feuillard,,34000,8500,Hollande,,faix,42800,,,,,,0
129,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,3,Bois feuillard,,4400,1100,Hollande,,faix,42800,,,,,,0
130,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,3,Bois feuillard,,3600,900,Hollande,,faix,42800,,,,,,0
131,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,3,Bois feuillard,,800,200,Hollande,,faix,42800,,,,,,0
132,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,3,Bois feuillard,,800,200,Hollande,,faix,,,,,,,0
133,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Bas de coton,,458,229,Nîmes,,pairs,506,,,,,,0
134,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,3,Bas de coton,,48,16,Nîmes,,pairs,506,,,,,,0
135,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,3,Bas de fil commun,,144,6,St Malo,,douzaines,,,,,,,0
136,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Bas de fil commun,,5730,238,Bordeaux,,douzaines,,,,,,,1
137,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Bas de fil commun,,5730,9,Bordeaux,,pairs,,,,,,,2
138,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Bas de fil commun,,1368,57,Laval,,douzaines,,,,,,,0
139,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Bas de fil commun,,44712,1863,Gravel,,douzaines,52032,,,,,Doute sur l'origine,0
140,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,3,Bas de fil commun,,5304,221,Gravel,,douzaines,52032,,,,,,0
141,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,3,Bas de fil commun,,1944,81,Gravel,,douzaines,52032,,,,,,0
142,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,3,Bas de fil commun,,72,3,Gravel,,douzaines,52032,,,,,,0
143,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Bas de fil commun,,13800,575,Langen,,douzaines,16344,,,,,,0
144,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,3,Bas de fil commun,,48,2,Langen,,douzaines,16344,,,,,,0
145,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,3,Bas de fil commun,,2496,104,Langen,,douzaines,16344,,,,,,0
146,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Bas de fil commun,,5904,246,Nantes,,douzaines,6144,,,,,,0
147,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,3,Bas de fil commun,,240,10,Nantes,,douzaines,6144,,,,,,0
148,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Bas de fil commun,,528,22,Angers,,douzaines,1056,,,,,,0
149,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,3,Bas de fil commun,,528,22,Angers,,douzaines,1056,,,,,,0
150,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Bas de fil commun,,8592,358,Aédon,,douzaines,11136,,,,,Doute sur l'origine,0
151,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,3,Bas de fil commun,,960,40,Aédon,,douzaines,11136,,,,,Doute sur l'origine,0
152,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,3,Bas de fil commun,,1584,66,Aédon,,douzaines,11136,,,,,Doute sur l'origine,0
153,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Bas de coton,,3144,131,Lille,,douzaines,,,,,,,0
154,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Gants de fil fins,,3816,106,Langen,,douzaines,8532,,,,,,0
155,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,3,Gants de fil fins,,4716,131,Langen,,douzaines,8532,,,,,,0
156,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Gants de fil fins,,1260,35,Rédon,,douzaines,1278,,,,,,0
157,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,3,Gants de fil fins,,18,"0,5",Rédon,,douzaines,1278,,,,,,0
158,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,3,Gants de fil fins,,4788,133,Bordeaux,,douzaines,,,,,,,0
159,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Gants de fil fins,,612,17,Gravel,,douzaines,684,,,,,,0
160,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,3,Gants de fil fins,,72,2,Gravel,,douzaines,684,,,,,,0
161,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Gants de fil fins,,6588,183,Lille,,douzaines,,,,,,,0
162,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,3,Tricots de fil,,280,80,Rouen,,aunes,,,,,,,0
163,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Bas de laine,,124,62,Bordeaux,,pairs,1756,,,,,,0
164,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,3,Bas de laine,,1344,672,Bordeaux,,pairs,1756,,,,,,0
165,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,3,Bas de laine,,288,144,Bordeaux,,pairs,1756,,,,,,0
166,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,3,Bonnets de laine,,138,15,Béarn,,douzaines,,,,,,,0
167,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,3,Bonnets de laine,,108,12,Rouen,,douzaines,,,,,,,0
168,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,3,Bonnets de laine,,1548,172,Hollande,,douzaines,,,,,,,0
169,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,3,Bonnets de laine,,225,25,Ostende,,douzaines,,,,,,,0
170,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,3,Bonnets de laine,,3330,370,Angleterre,,douzaines,,,,,,,0
171,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Bas de soye,,6080,608,Paris,,pairs,6320,,,,,,0
172,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,3,Bas de soye,,240,24,Paris,,pairs,6320,,,,,,0
173,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Bas de soye,,4575,610,Bordeaux,,pairs,4665,,,,,,0
174,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,3,Bas de soye,,90,12,Bordeaux,,pairs,4665,,,,,,0
175,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,3,Bas de soye,,450,60,Bordeaux,,pairs,,,,,,,0
176,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Bas de soye,,4545,606,Toulouse,,pairs,,,,,,,0
177,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,3,Bas de soye,,62587,8345,Ganges,,pairs,69359,,,,,,0
