numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
26,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Suif,Marseille,Angleterre,2400,livres,"0,25",600,0,
27,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Terebentine,Marseille,Angleterre,5600,livres,"0,5",2800,0,
28,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Toille blanche,Marseille,Angleterre,700,livres,5,3500,0,
29,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Toille d'emballage,Marseille,Angleterre,168,livres,1,168,0,
30,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Vin de malaga,Marseille,Angleterre,20,milleroles,60,1200,0,
31,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Planches de sapin,Marseille,Danemarck,96,douzaines,9,864,0,
32,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Saumon salé,Marseille,Danemarck,5,barils,60,300,0,
33,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Alun ,Marseille,Espagne,254190,livres,"0,2",50838,0,
34,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Amandes,Marseille,Espagne,495150,livres,"0,2",99030,0,
35,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Anchoix,Marseille,Espagne,66,barils,6,396,0,
36,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Anis,Marseille,Espagne,156270,livres,"0,2",31254,0,
37,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Arquifou,Marseille,Espagne,172990,livres,"0,15",25948,"-0,5",
38,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Balais de palme,Marseille,Espagne,950,douzaines,"0,9",855,0,
39,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Bas de cotton,Marseille,Espagne,280,livres,5,1400,0,
40,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Bas de fil,Marseille,Espagne,100,livres,5,500,0,
41,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Beurre,Marseille,Espagne,5750,livres,"0,35",2012,"-0,5",
42,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Bled froment,Marseille,Espagne,700,charges,30,21000,0,
43,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Bois de campech,Marseille,Espagne,63940,livres,"0,15",9591,0,
44,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Bois de Sainte Marthe,Marseille,Espagne,7590,livres,"0,2",1518,0,
45,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Bois de sandal,Marseille,Espagne,6000,livres,"0,25",1500,0,
46,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Bouchons de liege,Marseille,Espagne,9400,livres,3,28200,0,
47,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Bourde,Marseille,Espagne,2687690,livres,"0,08",215015,"-0,2",
48,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Bourre a batier,Marseille,Espagne,575,livres,"0,1",57,"-0,5",
49,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Bourre de soye,Marseille,Espagne,3305,livres,"1,5",4957,"-0,5",
50,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Brun rouge,Marseille,Espagne,227740,livres,"0,025",5693,"-0,5",
51,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cacao,Marseille,Espagne,110957,livres,"1,3",144244,"-0,1",
52,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Caffé,Marseille,Espagne,6753,livres,"0,75",5064,"-0,75",
53,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Canelle,Marseille,Espagne,25,livres,12,300,0,
54,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Capres,Marseille,Espagne,24745,livres,"0,75",18558,"-0,75",
55,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Carreaux de fayance,Marseille,Espagne,6060,en nombre,"0,5",3030,0,
56,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Carreaux de marbre,Marseille,Espagne,10000,en nombre,1,10000,0,
57,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cartons,Marseille,Espagne,1100,livres,"0,5",550,0,
58,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cascarilles,Marseille,Espagne,415,livres,"1,5",622,"-0,5",
59,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cendres communes,Marseille,Espagne,4650,livres,"0,07",325,"-0,5",
60,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cercles de bois,Marseille,Espagne,15,milliers,40,600,0,
61,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Chanvre crû,Marseille,Espagne,17250,livres,"0,3",5175,0,
62,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Chocolat,Marseille,Espagne,1438,livres,2,2876,0,
63,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cire jaune,Marseille,Espagne,210,livres,"1,5",315,0,
64,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Citrons et oranges,Marseille,Espagne,8,milliers,15,120,0,
65,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Civadilles,Marseille,Espagne,168,livres,3,504,0,
66,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cochenille fine,Marseille,Espagne,226808,livres,18,4082544,0,
67,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cochenille silvestre,Marseille,Espagne,145,livres,16,2320,0,
68,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cocons de soye,Marseille,Espagne,1294,livres,"1,5",1941,0,
69,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Colombine,Marseille,Espagne,88900,livres,"0,05",4445,0,
70,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Coloquinte,Marseille,Espagne,2410,livres,1,2410,0,
71,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Confitures,Marseille,Espagne,1120,livres,1,1120,0,
72,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cordages d'espars,Marseille,Espagne,2647,douzaines,7,18529,0,
73,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cordes a violon,Marseille,Espagne,100,livres,6,600,0,
74,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cornes de mouton,Marseille,Espagne,119150,paires,"0,1",11915,0,
75,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cotton filé,Marseille,Espagne,1195,livres,"1,1",1314,"-0,5",
76,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cotton en laine,Marseille,Espagne,40524,livres,1,40524,0,
77,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Couperose,Marseille,Espagne,68770,livres,"0,08",5501,"-0,6",
78,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Couvertures de laine,Marseille,Espagne,550,livres,2,1100,0,
79,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cuirs de bœuf en poil,Marseille,Espagne,4669,en nombre,14,65366,0,
80,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cuirs de bœuf tannés,Marseille,Espagne,977,livres,"0,6",586,"-0,2",
81,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cuivre tangoul,Marseille,Espagne,156668,livres,1,156668,0,
82,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cumin,Marseille,Espagne,16900,livres,"0,1",1690,0,
83,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Dents d'elephant,Marseille,Espagne,231,livres,8,1848,0,
84,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Draperie petite,Marseille,Espagne,560,livres,3,1680,0,
85,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Drogueries,Marseille,Espagne,315,livres,1,315,0,
86,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Eau de fleur d'orange,Marseille,Espagne,1000,livres,"0,6",600,0,
87,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Eau de vie,Marseille,Espagne,12920,livres,"0,2",2584,0,
88,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Ecaille de tortue,Marseille,Espagne,375,livres,3,1125,0,
89,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Escayolles,Marseille,Espagne,22000,livres,"0,1",2200,0,
90,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Escortines à huille,Marseille,Espagne,53,douzaines,6,318,0,
91,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Espars,Marseille,Espagne,797,milliers,40,31880,0,
92,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Etain en bloc,Marseille,Espagne,6000,livres,"0,75",4500,0,
93,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Etoffe de soye,Marseille,Espagne,811,livres,40,32440,0,
94,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Fayance,Marseille,Espagne,740,livres,"0,5",370,0,
95,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Fer en cercles,Marseille,Espagne,33350,livres,"0,25",8337,"-0,5",
96,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Figues,Marseille,Espagne,770175,livres,"0,25",192543,"-0,75",
97,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Filets d'espars,Marseille,Espagne,442,milliers,40,17680,0,
98,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Fromage,Marseille,Espagne,3560,livres,"0,25",890,0,
99,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Garance,Marseille,Espagne,5800,livres,"0,4",2320,0,
100,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Gingembre,Marseille,Espagne,16100,livres,"0,2",3220,0,
101,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Gomme copale,Marseille,Espagne,3248,livres,3,9744,0,
102,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Grabeau de cochenille,Marseille,Espagne,22099,livres,6,132594,0,
103,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Graine jaune,Marseille,Espagne,14777,livres,"0,3",4433,"-0,1",
104,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Harangs blancs,Marseille,Espagne,16,barils,40,640,0,
105,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Herbes perelle,Marseille,Espagne,9635,livres,1,9635,0,
106,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Huille d'olive,Marseille,Espagne,1533,milleroles,40,61320,0,
107,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Huille de poisson,Marseille,Espagne,26910,livres,"0,25",6727,"-0,5",
108,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Jalap,Marseille,Espagne,46239,livres,"1,5",69358,"-0,5",
109,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Jambons,Marseille,Espagne,465,livres,"0,45",209,"-0,25",
110,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Indigo,Marseille,Espagne,7605,livres,5,38025,0,
111,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Jus de citron,Marseille,Espagne,14460,livres,"0,4",5784,0,
112,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Laine de segovie,Marseille,Espagne,185531,livres,"1,6",296849,"-0,6",
113,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Laine surge,Marseille,Espagne,851195,livres,1,851195,0,
