line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Résumé,An 12,,,Royaume d'Espagne,Exports,Eaux-de-vie,,,2716793,0,,,,sources/Resume/AN_F12_251_Exports_An_12.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,
2,Résumé,An 12,,,Royaume d'Espagne,Exports,Vins divers,,,555984,0,,,,sources/Resume/AN_F12_251_Exports_An_12.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,
3,Résumé,An 12,,,Royaume d'Espagne,Exports,Vins de Bordeaux,,,281180,0,,,,sources/Resume/AN_F12_251_Exports_An_12.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,
4,Résumé,An 12,,,Royaume d'Espagne,Exports,Vins de liqueurs,,,5170,0,,,,sources/Resume/AN_F12_251_Exports_An_12.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,
5,Résumé,An 12,,,Royaume d'Espagne,Exports,Huile d'olive,,,75216,0,,,,sources/Resume/AN_F12_251_Exports_An_12.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,
6,Résumé,An 12,,,Royaume d'Espagne,Exports,"Bestiaux en bœufs, vaches, porcs et moutons",,,4816113,0,,,,sources/Resume/AN_F12_251_Exports_An_12.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,
7,Résumé,An 12,,,Royaume d'Espagne,Exports,Blé,,,1779216,0,,,,sources/Resume/AN_F12_251_Exports_An_12.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,
8,Résumé,An 12,,,Royaume d'Espagne,Exports,Farine,,,11770,0,,,,sources/Resume/AN_F12_251_Exports_An_12.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,
9,Résumé,An 12,,,Royaume d'Espagne,Exports,Chairs salées,,,458394,0,,,,sources/Resume/AN_F12_251_Exports_An_12.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,
10,Résumé,An 12,,,Royaume d'Espagne,Exports,Fromage,,,59140,0,,,,sources/Resume/AN_F12_251_Exports_An_12.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,
11,Résumé,An 12,,,Royaume d'Espagne,Exports,Légumes,,,11764,0,,,,sources/Resume/AN_F12_251_Exports_An_12.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,
12,Résumé,An 12,,,Royaume d'Espagne,Exports,Fruits divers,,,61062,0,,,,sources/Resume/AN_F12_251_Exports_An_12.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,
13,Résumé,An 12,,,Royaume d'Espagne,Exports,Poissons de toute sorte,,,33407,0,,,,sources/Resume/AN_F12_251_Exports_An_12.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,
14,Résumé,An 12,,,Royaume d'Espagne,Exports,Sel,,,36564,0,,,,sources/Resume/AN_F12_251_Exports_An_12.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,
15,Résumé,An 12,,,Royaume d'Espagne,Exports,Provisions de bouche réunies,,,252303,0,,,,sources/Resume/AN_F12_251_Exports_An_12.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,
16,Résumé,An 12,,,Royaume d'Espagne,Exports,Vinaigre,,,20864,0,,,,sources/Resume/AN_F12_251_Exports_An_12.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,,
