line number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10978,Local,1753,Nantes,,Hollande,Imports,eau de spa,,,,,60,Bouteille,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10979,Local,1753,Nantes,,Hollande,Imports,esparts,,,,,598,,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,Local,1753,Nantes,,Hollande,Imports,etain ouvré,,,,,2963,,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10981,Local,1753,Nantes,,Hollande,Imports,etain en saumon,,,,,3242,,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10982,Local,1753,Nantes,,Hollande,Imports,fayance,,,,,1343,,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10983,Local,1753,Nantes,,Hollande,Imports,fer en barres,,,,,108538,,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10984,Local,1753,Nantes,,Hollande,Imports,fer en cercles,,,,,26657,,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985,Local,1753,Nantes,,Hollande,Imports,fer en feuillieres,,,,,588,,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10986,Local,1753,Nantes,,Hollande,Imports,fer en fontes,,,,,850,,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10987,Local,1753,Nantes,,Hollande,Imports,Fer ouvré,,,,,5429,,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10988,Local,1753,Nantes,,Hollande,Imports,fer en placques,,,,,5002,en nombre,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10989,Local,1753,Nantes,,Hollande,Imports,fer en platinnes,,,,,17600,,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,Local,1753,Nantes,,Hollande,Imports,fer rond,,,,,9405,,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10991,Local,1753,Nantes,,Hollande,Imports,fer en tambourg,,,,,6972,,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10992,Local,1753,Nantes,,Hollande,Imports,fer en taulle ,,,,,303,,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10993,Local,1753,Nantes,,Hollande,Imports,ferremens ,,,,,12830,,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10994,Local,1753,Nantes,,Hollande,Imports,Feves,,,,,337,,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10995,Local,1753,Nantes,,Hollande,Imports,fil à coudre,,,,,420,,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10996,Local,1753,Nantes,,Hollande,Imports,fil de fer,,,,,778,,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10997,Local,1753,Nantes,,Hollande,Imports,fil de leton,,,,,2983,,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10998,Local,1753,Nantes,,Hollande,Imports,fil à voile,,,,,17500,,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10999,Local,1753,Nantes,,Hollande,Imports,filieres d’agathe,,,,,2210,,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11000,Local,1753,Nantes,,Hollande,Imports,flacons de verre,,,,,150,,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,Local,1753,Nantes,,Hollande,Imports,fleaux de fer,,,,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,Local,1753,Nantes,,Hollande,Imports,Fromage,,,,,523649,,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11003,Local,1753,Nantes,,Hollande,Imports,Garance,,,,,892,,,Nantes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11004,Local,1753,Nantes,,Hollande,Imports,Gingembre,,,,,12500,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11005,Local,1753,Nantes,,Hollande,Imports,Graines d'avignon,,,,,89,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11006,Local,1753,Nantes,,Hollande,Imports,graine de choix,,,,,35,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11007,Local,1753,Nantes,,Hollande,Imports,Graines de jardin,,,,,266,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11008,Local,1753,Nantes,,Hollande,Imports,Graines de Lin,,,,,16,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11009,Local,1753,Nantes,,Hollande,Imports,grellots,,,,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,Local,1753,Nantes,,Hollande,Imports,gruau,,,,,5034,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11011,Local,1753,Nantes,,Hollande,Imports,guennerie,,,,,50,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11012,Local,1753,Nantes,,Hollande,Imports,horloge de sable,,,,,400,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11013,Local,1753,Nantes,,Hollande,Imports,huille de baleine,,,,,65070,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11014,Local,1753,Nantes,,Hollande,Imports,huile de lin,,,,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11015,Local,1753,Nantes,,Hollande,Imports,huille d’olive,,,,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11016,Local,1753,Nantes,,Hollande,Imports,huille de vitriol,,,,,75,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11017,Local,1753,Nantes,,Hollande,Imports,jambons,,,,,6542,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11018,Local,1753,Nantes,,Hollande,Imports,indienne,,,,,1390,piece,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11019,Local,1753,Nantes,,Hollande,Imports,instrumens de mathematiques,,,,,24,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,Local,1753,Nantes,,Hollande,Imports,Laine,,,,,36785,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11021,Local,1753,Nantes,,Hollande,Imports,Lames d'epée,,,,,195,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11022,Local,1753,Nantes,,Hollande,Imports,lames de sabres,,,,,480,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11023,Local,1753,Nantes,,Hollande,Imports,Langues salées,,,,,18,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11024,Local,1753,Nantes,,Hollande,Imports,lechefrittes  ,,,,,98,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11025,Local,1753,Nantes,,Hollande,Imports,lins de fil,,,,,560,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11026,Local,1753,Nantes,,Hollande,Imports,laines,,,,,100,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11027,Local,1753,Nantes,,Hollande,Imports,limeneas,,,,,350,piece,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11028,Local,1753,Nantes,,Hollande,Imports,lin apresté,,,,,890,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11029,Local,1753,Nantes,,Hollande,Imports,linceul,,,,,578,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,Local,1753,Nantes,,Hollande,Imports,manches de gaffe,,,,,100,,,Nantes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11031,Local,1753,Nantes,,Hollande,Imports,marbres à jouër,,,,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11032,Local,1753,Nantes,,Hollande,Imports,mats,,,,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11033,Local,1753,Nantes,,Hollande,Imports,matreaux,,,,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11034,Local,1753,Nantes,,Hollande,Imports,mecaneasse,,,,,200,piece,,Nantes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035,Local,1753,Nantes,,Hollande,Imports,mercerie,,,,,13632,,,Nantes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11036,Local,1753,Nantes,,Hollande,Imports,meubles,,,550,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11037,Local,1753,Nantes,,Hollande,Imports,meules à eguiser,,,,,18,,,Nantes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11038,Local,1753,Nantes,,Hollande,Imports,mouchoirs de bengale,,,,,400,piece,,Nantes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11039,Local,1753,Nantes,,Hollande,Imports,moulins à caffé,,,,,1813,,,Nantes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11040,Local,1753,Nantes,,Hollande,Imports,moulins à mahy,,,,,3,,,Nantes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,Local,1753,Nantes,,Hollande,Imports,neganipeaux,,,,,120,piece,,Nantes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11042,Local,1753,Nantes,,Hollande,Imports,necanias grand,,,,,80,piece,,Nantes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,Local,1753,Nantes,,Hollande,Imports,orge,,,,,74,tonneaux,,Nantes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11044,Local,1753,Nantes,,Hollande,Imports,orge mondée,,,,,1792,,,Nantes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11045,Local,1753,Nantes,,Hollande,Imports,Papier,,,,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11046,Local,1753,Nantes,,Hollande,Imports,peaux de chamois,,,,,2,,,Nantes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11047,Local,1753,Nantes,,Hollande,Imports,peaux de biche,,,,,2200,,,Nantes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11048,Local,1753,Nantes,,Hollande,Imports,pinceaux,,,,,2,,,Nantes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11049,Local,1753,Nantes,,Hollande,Imports,pelles de bois,,,,,72,,,Nantes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,Local,1753,Nantes,,Hollande,Imports,pelle de fer,,,,,100,,,Nantes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11051,Local,1753,Nantes,,Hollande,Imports,pipes à fumer,,,,,3734,,,Nantes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11052,Local,1753,Nantes,,Hollande,Imports,planches de chene,,,,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11053,Local,1753,Nantes,,Hollande,Imports,planches de sapin,,,,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11054,Local,1753,Nantes,,Hollande,Imports,plomb en grenaille,,,,,1643,,,Nantes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11055,Local,1753,Nantes,,Hollande,Imports,plomb en saumon,,,,,82904,,,Nantes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11056,Local,1753,Nantes,,Hollande,Imports,plumes à ecrire,,,,,3756,,,Nantes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11057,Local,1753,Nantes,,Hollande,Imports,poesle à frire,,,,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11058,Local,1753,Nantes,,Hollande,Imports,poids verts,,,,,1,Tonneaux,,Nantes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11059,Local,1753,Nantes,,Hollande,Imports,poivre,,,,,8000,,,Nantes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,Local,1753,Nantes,,Hollande,Imports,poix de bourgogne,,,,,1601,,,Nantes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061,Local,1753,Nantes,,Hollande,Imports,poix grasses,,,,,2168 ???,,,Nantes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,#VALEUR !,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11062,Local,1753,Nantes,,Hollande,Imports,pompe,,,,,,,,Nantes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11063,Local,1753,Nantes,,Hollande,Imports,pompe à main,,,,,2,,,Nantes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11064,Local,1753,Nantes,,Hollande,Imports,pots de chaises de commodité,,,,,50,,,Nantes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11065,Local,1753,Nantes,,Hollande,Imports,poudre à cirer,,,,,57940,,,Nantes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11066,Local,1753,Nantes,,Hollande,Imports,polimi,,,,,600,,,Nantes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067,Local,1753,Nantes,,Hollande,Imports,quincaille de fer,,,,,22980,,,Nantes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
