line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions sans produits,1778,Amiens,,"Allemagne, Lorraine et pais de Liege",Imports,,,,12266,,,,,sources/National toutes directions sans produits/AN_F12_246_Imports_1778.csv,AN F12 246,3,,,,,Stephen Jackson,,,,,,,,,,,,
2,National toutes directions sans produits,1778,Bourgogne,,"Allemagne, Lorraine et pais de Liege",Imports,,,,2027187,,,,,sources/National toutes directions sans produits/AN_F12_246_Imports_1778.csv,AN F12 246,3,,,,,Stephen Jackson,,,,,,,,,,,,
3,National toutes directions sans produits,1778,Châlons,,"Allemagne, Lorraine et pais de Liege",Imports,,,,3372400,,,,,sources/National toutes directions sans produits/AN_F12_246_Imports_1778.csv,AN F12 246,3,,,,,Stephen Jackson,,,,,,,,,,,,
4,National toutes directions sans produits,1778,Charleville,,"Allemagne, Lorraine et pais de Liege",Imports,,,,3318819,,,,,sources/National toutes directions sans produits/AN_F12_246_Imports_1778.csv,AN F12 246,3,,,,,Stephen Jackson,,,,,,,,,,,,
5,National toutes directions sans produits,1778,Flandre,,"Allemagne, Lorraine et pais de Liege",Imports,,,,150203,,,,,sources/National toutes directions sans produits/AN_F12_246_Imports_1778.csv,AN F12 246,3,,,,,Stephen Jackson,,,,,,,,,,,,
6,National toutes directions sans produits,1778,Langres,,"Allemagne, Lorraine et pais de Liege",Imports,,,,1094079,,,,,sources/National toutes directions sans produits/AN_F12_246_Imports_1778.csv,AN F12 246,3,,,,,Stephen Jackson,,,,,,,,,,,,
7,National toutes directions sans produits,1778,La Rochelle,,"Allemagne, Lorraine et pais de Liege",Imports,,,,4421,,,,,sources/National toutes directions sans produits/AN_F12_246_Imports_1778.csv,AN F12 246,3,,,,,Stephen Jackson,,,,,,,,,,,,
8,National toutes directions sans produits,1778,Nantes,,"Allemagne, Lorraine et pais de Liege",Imports,,,,446720,,,,,sources/National toutes directions sans produits/AN_F12_246_Imports_1778.csv,AN F12 246,3,,,,,Stephen Jackson,,,,,,,,,,,,
9,National toutes directions sans produits,1778,Paris,,"Allemagne, Lorraine et pais de Liege",Imports,,,,6432,,,,,sources/National toutes directions sans produits/AN_F12_246_Imports_1778.csv,AN F12 246,3,,,,,Stephen Jackson,,,,,,,,,,,,
10,National toutes directions sans produits,1778,Rennes,,"Allemagne, Lorraine et pais de Liege",Imports,,,,14580,,,,,sources/National toutes directions sans produits/AN_F12_246_Imports_1778.csv,AN F12 246,3,,,,,Stephen Jackson,,,,,,,,,,,,
25,National toutes directions sans produits,1778,Amiens,,Angleterre,Imports,,,,540437,,,,,sources/National toutes directions sans produits/AN_F12_246_Imports_1778.csv,AN F12 246,5,,,,,Stephen Jackson,,,,,,,,,,,,
26,National toutes directions sans produits,1778,Bordeaux,,Angleterre,Imports,,,,1837804,,,,,sources/National toutes directions sans produits/AN_F12_246_Imports_1778.csv,AN F12 246,5,,,,,Stephen Jackson,,,,,,,,,,,,
