line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions sans produits,1777,Amiens,,"Allemagne, Lorraine et pais de Liege",Imports,,,,22590,,,,,sources/National toutes directions sans produits/AN_F12_245_and_246_Imports_1777.csv,AN F12 245,3,,,,,Stephen Jackson,,,,,,,,,,,,
2,National toutes directions sans produits,1777,Bourgogne,,"Allemagne, Lorraine et pais de Liege",Imports,,,,569016,,,,,sources/National toutes directions sans produits/AN_F12_245_and_246_Imports_1777.csv,AN F12 245,3,,,,,Stephen Jackson,,,,,,,,,,,,
3,National toutes directions sans produits,1777,Châlons,,"Allemagne, Lorraine et pais de Liege",Imports,,,,3571785,,,,,sources/National toutes directions sans produits/AN_F12_245_and_246_Imports_1777.csv,AN F12 245,3,,,,,Stephen Jackson,,,,,,,,,,,,
4,National toutes directions sans produits,1777,Charleville,,"Allemagne, Lorraine et pais de Liege",Imports,,,,3284381,,,,,sources/National toutes directions sans produits/AN_F12_245_and_246_Imports_1777.csv,AN F12 245,3,,,,,Stephen Jackson,,,,,,,,,,,,
5,National toutes directions sans produits,1777,Flandre,,"Allemagne, Lorraine et pais de Liege",Imports,,,,94658,,,,,sources/National toutes directions sans produits/AN_F12_245_and_246_Imports_1777.csv,AN F12 245,3,,,,,Stephen Jackson,,,,,,,,,,,,
6,National toutes directions sans produits,1777,Langres,,"Allemagne, Lorraine et pais de Liege",Imports,,,,767613,,,,,sources/National toutes directions sans produits/AN_F12_245_and_246_Imports_1777.csv,AN F12 245,3,,,,,Stephen Jackson,,,,,,,,,,,,
7,National toutes directions sans produits,1777,La Rochelle,,"Allemagne, Lorraine et pais de Liege",Imports,,,,89769,,,,,sources/National toutes directions sans produits/AN_F12_245_and_246_Imports_1777.csv,AN F12 245,3,,,,,Stephen Jackson,,,,,,,,,,,,
8,National toutes directions sans produits,1777,Paris,,"Allemagne, Lorraine et pais de Liege",Imports,,,,9165,,,,,sources/National toutes directions sans produits/AN_F12_245_and_246_Imports_1777.csv,AN F12 245,3,,,,,Stephen Jackson,,,,,,,,,,,,
9,National toutes directions sans produits,1777,Saint Quentin,,"Allemagne, Lorraine et pais de Liege",Imports,,,,2905,,,,,sources/National toutes directions sans produits/AN_F12_245_and_246_Imports_1777.csv,AN F12 245,3,,,,,Stephen Jackson,,,,,,,,,,,,
23,National toutes directions sans produits,1777,Amiens,,Angleterre,Imports,,,,1102146,,,,,sources/National toutes directions sans produits/AN_F12_245_and_246_Imports_1777.csv,AN F12 245,5,,,,,Stephen Jackson,,,,,,,,,,,,
24,National toutes directions sans produits,1777,Bayonne,,Angleterre,Imports,,,,19387,,,,,sources/National toutes directions sans produits/AN_F12_245_and_246_Imports_1777.csv,AN F12 245,5,,,,,Stephen Jackson,,,,,,,,,,,,
25,National toutes directions sans produits,1777,Bordeaux,,Angleterre,Imports,,,,1614105,,,,,sources/National toutes directions sans produits/AN_F12_245_and_246_Imports_1777.csv,AN F12 245,5,,,,,Stephen Jackson,,,,,,,,,,,,
26,National toutes directions sans produits,1777,Caën,,Angleterre,Imports,,,,99641,,,,,sources/National toutes directions sans produits/AN_F12_245_and_246_Imports_1777.csv,AN F12 245,5,,,,,Stephen Jackson,,,,,,,,,,,,
27,National toutes directions sans produits,1777,La Rochelle,,Angleterre,Imports,,,,258671,,,,,sources/National toutes directions sans produits/AN_F12_245_and_246_Imports_1777.csv,AN F12 245,5,,,,,Stephen Jackson,,,,,,,,,,,,
28,National toutes directions sans produits,1777,Marseille,,Angleterre,Imports,,,,290145,,,,,sources/National toutes directions sans produits/AN_F12_245_and_246_Imports_1777.csv,AN F12 245,5,,,,,Stephen Jackson,,,,,,,,,,,,
29,National toutes directions sans produits,1777,Montpellier,,Angleterre,Imports,,,,3991,,,,,sources/National toutes directions sans produits/AN_F12_245_and_246_Imports_1777.csv,AN F12 245,5,,,,,Stephen Jackson,,,,,,,,,,,,
30,National toutes directions sans produits,1777,Nantes,,Angleterre,Imports,,,,489918,,,,,sources/National toutes directions sans produits/AN_F12_245_and_246_Imports_1777.csv,AN F12 245,5,,,,,Stephen Jackson,,,,,,,,,,,,
31,National toutes directions sans produits,1777,Paris,,Angleterre,Imports,,,,23300,,,,,sources/National toutes directions sans produits/AN_F12_245_and_246_Imports_1777.csv,AN F12 245,5,,,,,Stephen Jackson,,,,,,,,,,,,
32,National toutes directions sans produits,1777,Rennes,,Angleterre,Imports,,,,410759,,,,,sources/National toutes directions sans produits/AN_F12_245_and_246_Imports_1777.csv,AN F12 245,5,,,,,Stephen Jackson,,,,,,,,,,,,
33,National toutes directions sans produits,1777,Roüen,,Angleterre,Imports,,,,4174592,,,,,sources/National toutes directions sans produits/AN_F12_245_and_246_Imports_1777.csv,AN F12 245,5,,,,,Stephen Jackson,,,,,,,,,,,,
