line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
7,National toutes directions sans produits,1770,Amiens,,"Allemagne, Lorraine et pais de Liege",Exports,,,,695563,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1770.csv,IIHS-123,24,,,,,Stephen Jackson,,,,,,,,,,,
8,National toutes directions sans produits,1770,Bourgogne,,"Allemagne, Lorraine et pais de Liege",Exports,,,,1542969,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1770.csv,IIHS-123,24,,,,,Stephen Jackson,,,,,,,,,,,
9,National toutes directions sans produits,1770,Châlons,,"Allemagne, Lorraine et pais de Liege",Exports,,,,7881342,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1770.csv,IIHS-123,24,,,,,Stephen Jackson,,,,,,,,,,,
10,National toutes directions sans produits,1770,Charleville,,"Allemagne, Lorraine et pais de Liege",Exports,,,,135063,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1770.csv,IIHS-123,24,,,,,Stephen Jackson,,,,,,,,,,,
11,National toutes directions sans produits,1770,Flandre,,"Allemagne, Lorraine et pais de Liege",Exports,,,,1213305,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1770.csv,IIHS-123,24,,,,,Stephen Jackson,,,,,,,,,,,
12,National toutes directions sans produits,1770,Langres,,"Allemagne, Lorraine et pais de Liege",Exports,,,,644136,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1770.csv,IIHS-123,24,,,,,Stephen Jackson,,,,,,,,,,,
13,National toutes directions sans produits,1770,Lyon,,"Allemagne, Lorraine et pais de Liege",Exports,,,,15471977,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1770.csv,IIHS-123,24,,,,,Stephen Jackson,,,,,,,,,,,
14,National toutes directions sans produits,1770,Montpellier,,"Allemagne, Lorraine et pais de Liege",Exports,,,,32997,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1770.csv,IIHS-123,24,,,,,Stephen Jackson,,,,,,,,,,,
15,National toutes directions sans produits,1770,Roüen,,"Allemagne, Lorraine et pais de Liege",Exports,,,,818322,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1770.csv,IIHS-123,24,,,,,Stephen Jackson,,,,,,,,,,,
16,National toutes directions sans produits,1770,Saint Quentin,,"Allemagne, Lorraine et pais de Liege",Exports,,,,814126,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1770.csv,IIHS-123,24,,,,,Stephen Jackson,,,,,,,,,,,
