numerodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,pays,direction,value
189,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,18,Naples,Saint Quentin,173460
190,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,17,Genes,Marseille,2581056
191,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,18,Genes,Châlons,15130
192,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,18,Genes,Marseille,3386014
193,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,18,Genes,Narbonne,1900
194,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,18,Genes,Paris,20820
195,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,18,Genes,Rennes,11421
196,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,18,Genes,Saint Quentin,53900
197,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,17,Venise,Marseille,51190
198,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,17,Venise,Paris,5098
199,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,18,Venise,Paris,9835
200,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,18,Venise,Saint Quentin,6300
201,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,19,Levant,Marseille,27686783
202,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,20,Levant,Flandre,969060
203,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,20,Levant,Marseille,18230540
204,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,21,Nord,Amiens,207085
205,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,21,Nord,Bayonne,843248
206,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,21,Nord,Bordeaux,4682747
207,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,21,Nord,La Rochelle,1080
208,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,21,Nord,Marseille,2188877
209,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,21,Nord,Nantes,1113711
210,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,21,Nord,Paris,6100
211,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,21,Nord,Rennes,402606
212,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,21,Nord,Roüen,3680179
213,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,22,Nord,Bayonne,704862
214,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,22,Nord,Bordeaux,40351875
215,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,22,Nord,Caën,6867
216,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,22,Nord,La Rochelle,848116
217,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,22,Nord,Marseille,72030
218,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,22,Nord,Nantes,3037556
219,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,22,Nord,Paris,437150
220,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,22,Nord,Rennes,130423
221,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,22,Nord,Roüen,6440265
222,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,23,"Portugal et Isles Terceres, Madère et Açores",Amiens,22260
223,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,23,"Portugal et Isles Terceres, Madère et Açores",Bayonne,107962
224,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,23,"Portugal et Isles Terceres, Madère et Açores",Bordeaux,346162
225,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,23,"Portugal et Isles Terceres, Madère et Açores",Marseille,248085
226,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,23,"Portugal et Isles Terceres, Madère et Açores",Nantes,295736
227,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,23,"Portugal et Isles Terceres, Madère et Açores",Rennes,33028
228,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,23,"Portugal et Isles Terceres, Madère et Açores",Roüen,2158349
229,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,24,"Portugal et Isles Terceres, Madère et Açores",Bayonne,91841
230,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,24,"Portugal et Isles Terceres, Madère et Açores",Châlons,628775
231,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,24,"Portugal et Isles Terceres, Madère et Açores",Flandre,42337
232,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,24,"Portugal et Isles Terceres, Madère et Açores",Lyon,135223
233,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,24,"Portugal et Isles Terceres, Madère et Açores",Montpellier,46720
234,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,24,"Portugal et Isles Terceres, Madère et Açores",Nantes,1274202
235,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,24,"Portugal et Isles Terceres, Madère et Açores",Paris,75352
236,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,24,"Portugal et Isles Terceres, Madère et Açores",Rennes,640822
237,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,24,"Portugal et Isles Terceres, Madère et Açores",Roüen,926573
238,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,24,"Portugal et Isles Terceres, Madère et Açores",Saint Quentin,198520
239,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,25,Russie,Bayonne,172125
240,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,25,Russie,Bordeaux,535904
241,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,25,Russie,Châlons,13058
242,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,25,Russie,La Rochelle,455332
243,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,25,Russie,Marseille,155400
244,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,25,Russie,Nantes,842225
245,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,25,Russie,Rennes,1480042
246,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,25,Russie,Roüen,817916
247,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,26,Russie,Amiens,4170
248,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,26,Russie,Bordeaux,1934927
249,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,26,Russie,Flandre,1440
250,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,26,Russie,Paris,263880
251,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,26,Russie,Roüen,1602243
252,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,26,Russie,Saint Quentin,49980
253,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,27,Savoye et Piemont,Lyon,971052
254,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,27,Savoye et Piemont,Marseille,2648842
255,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,28,Savoye et Piemont,Amiens,816
256,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,28,Savoye et Piemont,Bourgogne,17648
257,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,28,Savoye et Piemont,Châlons,92834
258,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,28,Savoye et Piemont,Flandre,68184
259,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,28,Savoye et Piemont,Lyon,3686400
260,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,28,Savoye et Piemont,Marseille,2552181
261,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,28,Savoye et Piemont,Montpellier,24626
262,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,28,Savoye et Piemont,Paris,164311
263,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,28,Savoye et Piemont,Rennes,52482
264,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,28,Savoye et Piemont,Roüen,628697
265,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,28,Savoye et Piemont,Saint Quentin,23660
266,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,29,Suede,Amiens,14268
267,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,29,Suede,Bordeaux,929475
268,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,29,Suede,La Rochelle,74925
269,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,29,Suede,Marseille,363150
270,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,29,Suede,Montpellier,33554
271,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,29,Suede,Nantes,332566
272,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,29,Suede,Rennes,564590
273,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,29,Suede,Roüen,1699942
274,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,30,Suede,Bordeaux,5668527
275,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,30,Suede,Marseille,268009
276,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,30,Suede,Montpellier,1129599
277,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,30,Suede,Nantes,220479
278,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,30,Suede,Paris,74482
279,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,30,Suede,Roüen,165039
280,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,31,Suisse,Bourgogne,778548
281,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,31,Suisse,Châlons,26509
282,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,31,Suisse,Lyon,5155784
283,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,32,Suisse,Amiens,87867
284,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,32,Suisse,Bordeaux,710013
285,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,32,Suisse,Bourgogne,2091626
286,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,32,Suisse,Châlons,75985
287,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,32,Suisse,Flandre,103024
288,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,32,Suisse,Langres,544046
289,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,32,Suisse,La Rochelle,411016
290,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,32,Suisse,Lyon,3553976
291,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,32,Suisse,Montpellier,22447
292,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,32,Suisse,Paris,87744
293,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,32,Suisse,Rennes,128202
294,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,32,Suisse,Roüen,174250
295,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,32,Suisse,Saint Quentin,40880
296,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,33,Isles Françoises de l’Amérique et Terre Neuve,Bayonne,327264
297,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,33,Isles Françoises de l’Amérique et Terre Neuve,Bordeaux,101767449
298,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,33,Isles Françoises de l’Amérique et Terre Neuve,Flandre,2925321
299,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,33,Isles Françoises de l’Amérique et Terre Neuve,La Rochelle,4544398
300,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,33,Isles Françoises de l’Amérique et Terre Neuve,Marseille,19473295
301,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,33,Isles Françoises de l’Amérique et Terre Neuve,Nantes,24300659
302,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,33,Isles Françoises de l’Amérique et Terre Neuve,Rennes,1912483
303,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,33,Isles Françoises de l’Amérique et Terre Neuve,Roüen,19361162
304,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,34,Isles Françoises de l’Amérique et Terre Neuve,Bayonne,821267
305,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,34,Isles Françoises de l’Amérique et Terre Neuve,Bordeaux,11085690
306,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,34,Isles Françoises de l’Amérique et Terre Neuve,Flandre,1247475
307,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,34,Isles Françoises de l’Amérique et Terre Neuve,La Rochelle,2770002
308,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,34,Isles Françoises de l’Amérique et Terre Neuve,Marseille,10318842
309,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,34,Isles Françoises de l’Amérique et Terre Neuve,Montpellier,49786
310,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,34,Isles Françoises de l’Amérique et Terre Neuve,Nantes,7224517
311,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,34,Isles Françoises de l’Amérique et Terre Neuve,Rennes,736654
312,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,34,Isles Françoises de l’Amérique et Terre Neuve,Roüen,8831916
313,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,34,Isles Françoises de l’Amérique et Terre Neuve,Saint Quentin,252700
314,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,36,Guinée,Bordeaux,1350887
315,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,36,Guinée,Flandre,135912
316,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,36,Guinée,La Rochelle,5635324
317,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,36,Guinée,Nantes,2425735
318,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,36,Guinée,Rennes,505035
319,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,36,Guinée,Roüen,2483499
320,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Imports,37,Indes Orientalles,Rennes,1618641
321,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,38,Indes Orientalles,Châlons,57895
322,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,38,Indes Orientalles,Flandre,5870
323,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,38,Indes Orientalles,Marseille,104452
324,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,38,Indes Orientalles,Nantes,371551
325,Stephen Jackson,AN F12 245,National toutes directions sans produits/1777.csv,National toutes directions sans produits,1777,Exports,38,Indes Orientalles,Rennes,2412464
326,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1777,Imports,45,Angleterre,Dunkerque,1046063
327,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1777,Imports,45,"Espagne, Canaries et Indes Occidentalles",Dunkerque,1081077
328,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1777,Imports,45,Hollande,Dunkerque,1886263
329,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1777,Imports,45,Nord,Dunkerque,432503
330,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1777,Exports,45,Toutes directions,Dunkerque,853975
