line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions sans produits,1770,Amiens,,"Allemagne, Lorraine et pais de Liege",Imports,,,,16677,,,,,sources/National toutes directions sans produits/IIHS-123_and_137_Imports_1770.csv,IIHS-123,24,,,,,Stephen Jackson,,,,,,,,,,,,
1,National toutes directions sans produits,1770,Flandre,Dunkerque,Angleterre,Imports,,,,97120,0,,,,sources/National toutes directions sans produits/IIHS-123_and_137_Imports_1770.csv,IIHS-137,3,,,,,Guillaume Daudin,,,,,,,,,,,,
2,National toutes directions sans produits,1770,Bourgogne,,"Allemagne, Lorraine et pais de Liege",Imports,,,,407455,,,,,sources/National toutes directions sans produits/IIHS-123_and_137_Imports_1770.csv,IIHS-123,24,,,,,Stephen Jackson,,,,,,,,,,,,
2,National toutes directions sans produits,1770,Flandre,Dunkerque,Espagne,Imports,,,,334262,0,,,,sources/National toutes directions sans produits/IIHS-123_and_137_Imports_1770.csv,IIHS-137,3,,,,,Guillaume Daudin,,,,,,,,,,,,
3,National toutes directions sans produits,1770,Châlons,,"Allemagne, Lorraine et pais de Liege",Imports,,,,3470545,,,,,sources/National toutes directions sans produits/IIHS-123_and_137_Imports_1770.csv,IIHS-123,24,,,,,Stephen Jackson,,,,,,,,,,,,
3,National toutes directions sans produits,1770,Flandre,Dunkerque,Hollande,Imports,,,,2129105,0,,,,sources/National toutes directions sans produits/IIHS-123_and_137_Imports_1770.csv,IIHS-137,3,,,,,Guillaume Daudin,,,,,,,,,,,,
4,National toutes directions sans produits,1770,Charleville,,"Allemagne, Lorraine et pais de Liege",Imports,,,,2550559,,,,,sources/National toutes directions sans produits/IIHS-123_and_137_Imports_1770.csv,IIHS-123,24,,,,,Stephen Jackson,,,,,,,,,,,,
4,National toutes directions sans produits,1770,Flandre,Dunkerque,Nord,Imports,,,,73241,0,,,,sources/National toutes directions sans produits/IIHS-123_and_137_Imports_1770.csv,IIHS-137,3,,,,,Guillaume Daudin,,,,,,,,,,,,
5,National toutes directions sans produits,1770,Flandre,,"Allemagne, Lorraine et pais de Liege",Imports,,,,121343,,,,,sources/National toutes directions sans produits/IIHS-123_and_137_Imports_1770.csv,IIHS-123,24,,,,,Stephen Jackson,,,,,,,,,,,,
6,National toutes directions sans produits,1770,Langres,,"Allemagne, Lorraine et pais de Liege",Imports,,,,359324,,,,,sources/National toutes directions sans produits/IIHS-123_and_137_Imports_1770.csv,IIHS-123,24,,,,,Stephen Jackson,,,,,,,,,,,,
17,National toutes directions sans produits,1770,Amiens,,Angleterre,Imports,,,,676844,,,,,sources/National toutes directions sans produits/IIHS-123_and_137_Imports_1770.csv,IIHS-123,25,,,,,Stephen Jackson,,,,,,,,,,,,
18,National toutes directions sans produits,1770,Bordeaux,,Angleterre,Imports,,,,5676753,,,,,sources/National toutes directions sans produits/IIHS-123_and_137_Imports_1770.csv,IIHS-123,25,,,,,Stephen Jackson,,,,,,,,,,,,
19,National toutes directions sans produits,1770,Caën,,Angleterre,Imports,,,,124069,,,,,sources/National toutes directions sans produits/IIHS-123_and_137_Imports_1770.csv,IIHS-123,25,,,,,Stephen Jackson,,,,,,,,,,,,
