numerodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,pays,direction,value
190,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,95,Venise,Paris,18977
191,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,96,Levant,Marseille,27604481
192,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,96,Levant,Châlons,385
193,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,96,Levant,Flandre,990950
194,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,96,Levant,Lyon,8400
195,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,96,Levant,Marseille,23084479
196,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,96,Levant,Paris,42580
197,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,96,Levant,Roüen,2100
198,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,97,Nord,Amiens,60500
199,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,97,Nord,Bayonne,888218
200,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,97,Nord,Bordeaux,2425492
201,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,97,Nord,La Rochelle,42414
202,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,97,Nord,Marseille,1886923
203,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,97,Nord,Nantes,1614465
204,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,97,Nord,Rennes,411455
205,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,97,Nord,Roüen,3151158
206,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,97,Nord,Amiens,4032
207,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,97,Nord,Bayonne,537925
208,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,97,Nord,Bordeaux,17463868
209,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,97,Nord,La Rochelle,1291891
210,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,97,Nord,Marseille,811911
211,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,97,Nord,Nantes,7171728
212,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,97,Nord,Paris,246620
213,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,97,Nord,Rennes,434204
214,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,97,Nord,Roüen,6362109
215,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,97,Nord,Saint Quentin,4900
216,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,98,"Portugal et Isles Terceres, Madère et Açores",Amiens,6682
217,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,98,"Portugal et Isles Terceres, Madère et Açores",Bayonne,76812
218,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,98,"Portugal et Isles Terceres, Madère et Açores",Bordeaux,127196
219,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,98,"Portugal et Isles Terceres, Madère et Açores",Marseille,951956
220,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,98,"Portugal et Isles Terceres, Madère et Açores",Nantes,13123
221,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,98,"Portugal et Isles Terceres, Madère et Açores",Rennes,23655
222,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,98,"Portugal et Isles Terceres, Madère et Açores",Roüen,4053645
223,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,98,"Portugal et Isles Terceres, Madère et Açores",Amiens,80646
224,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,98,"Portugal et Isles Terceres, Madère et Açores",Bayonne,140179
225,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,98,"Portugal et Isles Terceres, Madère et Açores",Châlons,893210
226,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,98,"Portugal et Isles Terceres, Madère et Açores",Flandre,35915
227,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,98,"Portugal et Isles Terceres, Madère et Açores",Lyon,217559
228,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,98,"Portugal et Isles Terceres, Madère et Açores",Marseille,54890
229,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,98,"Portugal et Isles Terceres, Madère et Açores",Montpellier,115328
230,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,98,"Portugal et Isles Terceres, Madère et Açores",Nantes,755864
231,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,98,"Portugal et Isles Terceres, Madère et Açores",Paris,142629
232,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,98,"Portugal et Isles Terceres, Madère et Açores",Rennes,587526
233,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,98,"Portugal et Isles Terceres, Madère et Açores",Roüen,633905
234,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,98,"Portugal et Isles Terceres, Madère et Açores",Saint Quentin,320880
235,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,99,Russie,Amiens,56313
236,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,99,Russie,Bayonne,115775
237,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,99,Russie,Bordeaux,343649
238,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,99,Russie,La Rochelle,413919
239,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,99,Russie,Marseille,1393602
240,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,99,Russie,Nantes,413188
241,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,99,Russie,Paris,9510
242,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,99,Russie,Rennes,613297
243,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,99,Russie,Roüen,1351006
244,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,99,Russie,Amiens,14730
245,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,99,Russie,Bordeaux,4477186
246,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,99,Russie,Bourgogne,240
247,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,99,Russie,Flandre,8588
248,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,99,Russie,Marseille,103434
249,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,99,Russie,Paris,276606
250,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,99,Russie,Roüen,503369
251,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,99,Russie,Saint Quentin,700
252,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,100,Savoye et Piemont,Lyon,1168088
253,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,100,Savoye et Piemont,Marseille,3368036
254,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,100,Savoye et Piemont,Narbonne,7180
255,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,100,Savoye et Piemont,Amiens,19215
256,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,100,Savoye et Piemont,Bordeaux,19236
257,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,100,Savoye et Piemont,Caën,568
258,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,100,Savoye et Piemont,Châlons,124943
259,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,100,Savoye et Piemont,Flandre,23844
260,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,100,Savoye et Piemont,Lyon,2311639
261,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,100,Savoye et Piemont,Marseille,3841910
262,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,100,Savoye et Piemont,Montpellier,23748
263,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,100,Savoye et Piemont,Paris,149110
264,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,100,Savoye et Piemont,Roüen,565812
265,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,100,Savoye et Piemont,Saint Quentin,33460
266,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,101,Suede,Bordeaux,452049
267,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,101,Suede,La Rochelle,26898
268,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,101,Suede,Marseille,790404
269,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,101,Suede,Montpellier,19658
270,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,101,Suede,Nantes,248355
271,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,101,Suede,Rennes,1038291
272,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,101,Suede,Roüen,1543422
273,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,101,Suede,Bordeaux,6869359
274,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,101,Suede,Bourgogne,322
275,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,101,Suede,La Rochelle,6396
276,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,101,Suede,Marseille,113196
277,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,101,Suede,Montpellier,197588
278,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,101,Suede,Nantes,219661
279,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,101,Suede,Paris,55007
280,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,101,Suede,Rennes,7284
281,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,101,Suede,Roüen,201913
282,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,102,Suisse,Bourgogne,891041
283,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,102,Suisse,Châlons,13100
284,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,102,Suisse,Lyon,4463320
285,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,102,Suisse,Paris,2996
286,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,102,Suisse,Amiens,119221
287,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,102,Suisse,Bordeaux,732717
288,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,102,Suisse,Bourgogne,1290994
289,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,102,Suisse,Châlons,60116
290,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,102,Suisse,Flandre,132242
291,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,102,Suisse,Langres,494097
292,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,102,Suisse,La Rochelle,206247
293,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,102,Suisse,Lyon,3302739
294,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,102,Suisse,Montpellier,43652
295,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,102,Suisse,Paris,103054
296,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,102,Suisse,Roüen,244830
297,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,102,Suisse,Saint Quentin,58660
298,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,103,Isles Françoises de l’Amérique et Terre Neuve,Bayonne,215575
299,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,103,Isles Françoises de l’Amérique et Terre Neuve,Bordeaux,42747301
300,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,103,Isles Françoises de l’Amérique et Terre Neuve,Flandre,986881
301,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,103,Isles Françoises de l’Amérique et Terre Neuve,La Rochelle,3421602
302,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,103,Isles Françoises de l’Amérique et Terre Neuve,Marseille,20108844
303,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,103,Isles Françoises de l’Amérique et Terre Neuve,Nantes,20430991
304,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,103,Isles Françoises de l’Amérique et Terre Neuve,Rennes,2217336
305,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,103,Isles Françoises de l’Amérique et Terre Neuve,Roüen,16911727
306,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,103,Isles Françoises de l’Amérique et Terre Neuve,Bayonne,120307
307,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,103,Isles Françoises de l’Amérique et Terre Neuve,Bordeaux,7685341
308,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,103,Isles Françoises de l’Amérique et Terre Neuve,Flandre,885693
309,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,103,Isles Françoises de l’Amérique et Terre Neuve,La Rochelle,2984480
310,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,103,Isles Françoises de l’Amérique et Terre Neuve,Marseille,7987816
311,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,103,Isles Françoises de l’Amérique et Terre Neuve,Montpellier,6208
312,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,103,Isles Françoises de l’Amérique et Terre Neuve,Nantes,3803797
313,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,103,Isles Françoises de l’Amérique et Terre Neuve,Rennes,461790
314,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,103,Isles Françoises de l’Amérique et Terre Neuve,Roüen,6688070
315,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,103,Isles Françoises de l’Amérique et Terre Neuve,Saint Quentin,508200
316,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,104,Guinée,Bordeaux,1441129
317,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,104,Guinée,Flandre,53819
318,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,104,Guinée,La Rochelle,4593823
319,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,104,Guinée,Nantes,2050316
320,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,104,Guinée,Rennes,980825
321,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,104,Guinée,Roüen,666120
322,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Imports,105,Indes Orientales,Rennes,20205234
323,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,105,Indes Orientales,Amiens,7095
324,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,105,Indes Orientales,Châlons,22202
325,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,105,Indes Orientales,La Rochelle,1368263
326,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,105,Indes Orientales,Montpellier,86900
327,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,105,Indes Orientales,Nantes,388258
328,Stephen Jackson,IIHS-123,National toutes directions sans produits/1774.csv,National toutes directions sans produits,1774,Exports,105,Indes Orientales,Rennes,4649572
