source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
National toutes directions sans produits,1768,Amiens,,"Allemagne, Lorraine et pais de Liege",Imports,,,,31910,,,,,sources/National toutes directions sans produits/IIHS-123_Imports_1768.csv,IIHS-123,3,1,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1768,Bourgogne,,"Allemagne, Lorraine et pais de Liege",Imports,,,,316074,,,,,sources/National toutes directions sans produits/IIHS-123_Imports_1768.csv,IIHS-123,3,2,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1768,Châlons,,"Allemagne, Lorraine et pais de Liege",Imports,,,,2439943,,,,,sources/National toutes directions sans produits/IIHS-123_Imports_1768.csv,IIHS-123,3,3,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1768,Charleville,,"Allemagne, Lorraine et pais de Liege",Imports,,,,3171949,,,,,sources/National toutes directions sans produits/IIHS-123_Imports_1768.csv,IIHS-123,3,4,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1768,Flandre,,"Allemagne, Lorraine et pais de Liege",Imports,,,,161811,,,,,sources/National toutes directions sans produits/IIHS-123_Imports_1768.csv,IIHS-123,3,5,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1768,Langres,,"Allemagne, Lorraine et pais de Liege",Imports,,,,439862,,,,,sources/National toutes directions sans produits/IIHS-123_Imports_1768.csv,IIHS-123,3,6,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1768,Amiens,,Angleterre,Imports,,,,533784,,,,,sources/National toutes directions sans produits/IIHS-123_Imports_1768.csv,IIHS-123,4,17,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1768,Bayonne,,Angleterre,Imports,,,,1400,,,,,sources/National toutes directions sans produits/IIHS-123_Imports_1768.csv,IIHS-123,4,18,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1768,Bordeaux,,Angleterre,Imports,,,,1548432,,,,,sources/National toutes directions sans produits/IIHS-123_Imports_1768.csv,IIHS-123,4,19,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1768,Caën,,Angleterre,Imports,,,,112018,,,,,sources/National toutes directions sans produits/IIHS-123_Imports_1768.csv,IIHS-123,4,20,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1768,La Rochelle,,Angleterre,Imports,,,,537100,,,,,sources/National toutes directions sans produits/IIHS-123_Imports_1768.csv,IIHS-123,4,21,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1768,Marseille,,Angleterre,Imports,,,,631801,,,,,sources/National toutes directions sans produits/IIHS-123_Imports_1768.csv,IIHS-123,4,22,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1768,Montpellier,,Angleterre,Imports,,,,9240,,,,,sources/National toutes directions sans produits/IIHS-123_Imports_1768.csv,IIHS-123,4,23,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1768,Nantes,,Angleterre,Imports,,,,252351,,,,,sources/National toutes directions sans produits/IIHS-123_Imports_1768.csv,IIHS-123,4,24,,,,,Stephen Jackson,,,,,,,,,,,
