source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
National toutes directions sans produits,1753,Amiens,,"Allemagne, Lorraine et pais de Liege",Exports,,,,"272425,35",,,,,sources/National toutes directions sans produits/BM_Rouen_Montbret_155-1_Exports_1753.csv,"BM Rouen, Fonds Montbret, 155-1",3,8,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1753,Amiens,,Angleterre,Exports,,,,"2925118,4",,,,,sources/National toutes directions sans produits/BM_Rouen_Montbret_155-1_Exports_1753.csv,"BM Rouen, Fonds Montbret, 155-1",4,29,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1753,Amiens,,Danemark,Exports,,,,7865,,,,,sources/National toutes directions sans produits/BM_Rouen_Montbret_155-1_Exports_1753.csv,"BM Rouen, Fonds Montbret, 155-1",5,53,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1753,Amiens,,"Espagne, Canaries et Indes Occidentalles",Exports,,,,"1196617,3",,,,,sources/National toutes directions sans produits/BM_Rouen_Montbret_155-1_Exports_1753.csv,"BM Rouen, Fonds Montbret, 155-1",6,73,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1753,Amiens,,Flandre Autrichienne,Exports,,,,708801,,,,,sources/National toutes directions sans produits/BM_Rouen_Montbret_155-1_Exports_1753.csv,"BM Rouen, Fonds Montbret, 155-1",7,96,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1753,Amiens,,Hollande,Exports,,,,"31011,3",,,,,sources/National toutes directions sans produits/BM_Rouen_Montbret_155-1_Exports_1753.csv,"BM Rouen, Fonds Montbret, 155-1",8,123,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1753,Amiens,,Italie,Exports,,,,"645661,5",,,,,sources/National toutes directions sans produits/BM_Rouen_Montbret_155-1_Exports_1753.csv,"BM Rouen, Fonds Montbret, 155-1",9,145,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1753,Amiens,,Nord,Exports,,,,8960,,,,,sources/National toutes directions sans produits/BM_Rouen_Montbret_155-1_Exports_1753.csv,"BM Rouen, Fonds Montbret, 155-1",11,172,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1753,Amiens,,"Portugal et Isles Madère, Terceres et Açores",Exports,,,,122635,,,,,sources/National toutes directions sans produits/BM_Rouen_Montbret_155-1_Exports_1753.csv,"BM Rouen, Fonds Montbret, 155-1",12,191,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1753,Amiens,,Russie,Exports,,,,16800,,,,,sources/National toutes directions sans produits/BM_Rouen_Montbret_155-1_Exports_1753.csv,"BM Rouen, Fonds Montbret, 155-1",13,212,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1753,Amiens,,Savoye et Piemont,Exports,,,,92722,,,,,sources/National toutes directions sans produits/BM_Rouen_Montbret_155-1_Exports_1753.csv,"BM Rouen, Fonds Montbret, 155-1",14,223,,,,,Stephen Jackson,,,,,,,,,,,
