line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
11,National toutes directions sans produits,1778,Amiens,,"Allemagne, Lorraine et pais de Liege",Exports,,,,643298,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,4,,,,,Stephen Jackson,,,,,,,,,,,,
12,National toutes directions sans produits,1778,Bourgogne,,"Allemagne, Lorraine et pais de Liege",Exports,,,,1956199,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,4,,,,,Stephen Jackson,,,,,,,,,,,,
13,National toutes directions sans produits,1778,Châlons,,"Allemagne, Lorraine et pais de Liege",Exports,,,,2394367,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,4,,,,,Stephen Jackson,,,,,,,,,,,,
14,National toutes directions sans produits,1778,Charleville,,"Allemagne, Lorraine et pais de Liege",Exports,,,,191706,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,4,,,,,Stephen Jackson,,,,,,,,,,,,
15,National toutes directions sans produits,1778,Flandre,,"Allemagne, Lorraine et pais de Liege",Exports,,,,364860,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,4,,,,,Stephen Jackson,,,,,,,,,,,,
16,National toutes directions sans produits,1778,Langres,,"Allemagne, Lorraine et pais de Liege",Exports,,,,417034,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,4,,,,,Stephen Jackson,,,,,,,,,,,,
17,National toutes directions sans produits,1778,La Rochelle,,"Allemagne, Lorraine et pais de Liege",Exports,,,,164479,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,4,,,,,Stephen Jackson,,,,,,,,,,,,
18,National toutes directions sans produits,1778,Lyon,,"Allemagne, Lorraine et pais de Liege",Exports,,,,18840388,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,4,,,,,Stephen Jackson,,,,,,,,,,,,
19,National toutes directions sans produits,1778,Montpellier,,"Allemagne, Lorraine et pais de Liege",Exports,,,,978991,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,4,,,,,Stephen Jackson,,,,,,,,,,,,
20,National toutes directions sans produits,1778,Nantes,,"Allemagne, Lorraine et pais de Liege",Exports,,,,2937358,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,4,,,,,Stephen Jackson,,,,,,,,,,,,
21,National toutes directions sans produits,1778,Paris,,"Allemagne, Lorraine et pais de Liege",Exports,,,,2240827,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,4,,,,,Stephen Jackson,,,,,,,,,,,,
22,National toutes directions sans produits,1778,Rennes,,"Allemagne, Lorraine et pais de Liege",Exports,,,,3048,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,4,,,,,Stephen Jackson,,,,,,,,,,,,
23,National toutes directions sans produits,1778,Roüen,,"Allemagne, Lorraine et pais de Liege",Exports,,,,763393,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,4,,,,,Stephen Jackson,,,,,,,,,,,,
24,National toutes directions sans produits,1778,Saint Quentin,,"Allemagne, Lorraine et pais de Liege",Exports,,,,853626,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,4,,,,,Stephen Jackson,,,,,,,,,,,,
35,National toutes directions sans produits,1778,Amiens,,Angleterre,Exports,,,,2615520,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,6,,,,,Stephen Jackson,,,,,,,,,,,,
36,National toutes directions sans produits,1778,Bayonne,,Angleterre,Exports,,,,1192,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,6,,,,,Stephen Jackson,,,,,,,,,,,,
37,National toutes directions sans produits,1778,Bordeaux,,Angleterre,Exports,,,,954138,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,6,,,,,Stephen Jackson,,,,,,,,,,,,
38,National toutes directions sans produits,1778,Bourgogne,,Angleterre,Exports,,,,2550,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,6,,,,,Stephen Jackson,,,,,,,,,,,,
39,National toutes directions sans produits,1778,Caën,,Angleterre,Exports,,,,32509,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,6,,,,,Stephen Jackson,,,,,,,,,,,,
40,National toutes directions sans produits,1778,Châlons,,Angleterre,Exports,,,,41802,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,6,,,,,Stephen Jackson,,,,,,,,,,,,
41,National toutes directions sans produits,1778,Flandre,,Angleterre,Exports,,,,731712,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,6,,,,,Stephen Jackson,,,,,,,,,,,,
42,National toutes directions sans produits,1778,La Rochelle,,Angleterre,Exports,,,,138449,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,6,,,,,Stephen Jackson,,,,,,,,,,,,
43,National toutes directions sans produits,1778,Lyon,,Angleterre,Exports,,,,51120,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,6,,,,,Stephen Jackson,,,,,,,,,,,,
44,National toutes directions sans produits,1778,Marseille,,Angleterre,Exports,,,,44032,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,6,,,,,Stephen Jackson,,,,,,,,,,,,
45,National toutes directions sans produits,1778,Montpellier,,Angleterre,Exports,,,,11226,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,6,,,,,Stephen Jackson,,,,,,,,,,,,
46,National toutes directions sans produits,1778,Nantes,,Angleterre,Exports,,,,5444,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,6,,,,,Stephen Jackson,,,,,,,,,,,,
47,National toutes directions sans produits,1778,Paris,,Angleterre,Exports,,,,603792,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,6,,,,,Stephen Jackson,,,,,,,,,,,,
48,National toutes directions sans produits,1778,Rennes,,Angleterre,Exports,,,,146707,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,6,,,,,Stephen Jackson,,,,,,,,,,,,
49,National toutes directions sans produits,1778,Roüen,,Angleterre,Exports,,,,569222,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,6,,,,,Stephen Jackson,,,,,,,,,,,,
50,National toutes directions sans produits,1778,Saint Quentin,,Angleterre,Exports,,,,4340,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,6,,,,,Stephen Jackson,,,,,,,,,,,,
58,National toutes directions sans produits,1778,Amiens,,Danemark,Exports,,,,1626,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,8,,,,,Stephen Jackson,,,,,,,,,,,,
59,National toutes directions sans produits,1778,Bayonne,,Danemark,Exports,,,,33766,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,8,,,,,Stephen Jackson,,,,,,,,,,,,
60,National toutes directions sans produits,1778,Bordeaux,,Danemark,Exports,,,,1201042,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,8,,,,,Stephen Jackson,,,,,,,,,,,,
61,National toutes directions sans produits,1778,La Rochelle,,Danemark,Exports,,,,114116,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,8,,,,,Stephen Jackson,,,,,,,,,,,,
62,National toutes directions sans produits,1778,Montpellier,,Danemark,Exports,,,,702144,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,8,,,,,Stephen Jackson,,,,,,,,,,,,
63,National toutes directions sans produits,1778,Nantes,,Danemark,Exports,,,,326013,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,8,,,,,Stephen Jackson,,,,,,,,,,,,
64,National toutes directions sans produits,1778,Paris,,Danemark,Exports,,,,11794,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,8,,,,,Stephen Jackson,,,,,,,,,,,,
65,National toutes directions sans produits,1778,Rennes,,Danemark,Exports,,,,52834,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,8,,,,,Stephen Jackson,,,,,,,,,,,,
66,National toutes directions sans produits,1778,Roüen,,Danemark,Exports,,,,467904,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,8,,,,,Stephen Jackson,,,,,,,,,,,,
78,National toutes directions sans produits,1778,Amiens,,"Espagne, Canaries et Indes Occidentalles",Exports,,,,1726180,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,10,,,,,Stephen Jackson,,,,,,,,,,,,
79,National toutes directions sans produits,1778,Bayonne,,"Espagne, Canaries et Indes Occidentalles",Exports,,,,7998190,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,10,,,,,Stephen Jackson,,,,,,,,,,,,
80,National toutes directions sans produits,1778,Bordeaux,,"Espagne, Canaries et Indes Occidentalles",Exports,,,,662033,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,10,,,,,Stephen Jackson,,,,,,,,,,,,
81,National toutes directions sans produits,1778,Châlons,,"Espagne, Canaries et Indes Occidentalles",Exports,,,,119160,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,10,,,,,Stephen Jackson,,,,,,,,,,,,
82,National toutes directions sans produits,1778,Flandre,,"Espagne, Canaries et Indes Occidentalles",Exports,,,,329883,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,10,,,,,Stephen Jackson,,,,,,,,,,,,
83,National toutes directions sans produits,1778,La Rochelle,,"Espagne, Canaries et Indes Occidentalles",Exports,,,,456,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,10,,,,,Stephen Jackson,,,,,,,,,,,,
84,National toutes directions sans produits,1778,Lyon,,"Espagne, Canaries et Indes Occidentalles",Exports,,,,5340857,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,10,,,,,Stephen Jackson,,,,,,,,,,,,
85,National toutes directions sans produits,1778,Marseille,,"Espagne, Canaries et Indes Occidentalles",Exports,,,,4859290,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,10,,,,,Stephen Jackson,,,,,,,,,,,,
86,National toutes directions sans produits,1778,Montpellier,,"Espagne, Canaries et Indes Occidentalles",Exports,,,,759544,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,10,,,,,Stephen Jackson,,,,,,,,,,,,
87,National toutes directions sans produits,1778,Nantes,,"Espagne, Canaries et Indes Occidentalles",Exports,,,,3333890,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,10,,,,,Stephen Jackson,,,,,,,,,,,,
88,National toutes directions sans produits,1778,Narbonne,,"Espagne, Canaries et Indes Occidentalles",Exports,,,,431648,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,10,,,,,Stephen Jackson,,,,,,,,,,,,
89,National toutes directions sans produits,1778,Paris,,"Espagne, Canaries et Indes Occidentalles",Exports,,,,1384103,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,10,,,,,Stephen Jackson,,,,,,,,,,,,
90,National toutes directions sans produits,1778,Rennes,,"Espagne, Canaries et Indes Occidentalles",Exports,,,,1730532,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,10,,,,,Stephen Jackson,,,,,,,,,,,,
91,National toutes directions sans produits,1778,Roüen,,"Espagne, Canaries et Indes Occidentalles",Exports,,,,2004124,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,10,,,,,Stephen Jackson,,,,,,,,,,,,
92,National toutes directions sans produits,1778,Saint Quentin,,"Espagne, Canaries et Indes Occidentalles",Exports,,,,1716260,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,10,,,,,Stephen Jackson,,,,,,,,,,,,
104,National toutes directions sans produits,1778,Amiens,,Flandre Autrichienne,Exports,,,,735847,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,12,,,,,Stephen Jackson,,,,,,,,,,,,
105,National toutes directions sans produits,1778,Bayonne,,Flandre Autrichienne,Exports,,,,131927,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,12,,,,,Stephen Jackson,,,,,,,,,,,,
106,National toutes directions sans produits,1778,Bordeaux,,Flandre Autrichienne,Exports,,,,1322196,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,12,,,,,Stephen Jackson,,,,,,,,,,,,
107,National toutes directions sans produits,1778,Bourgogne,,Flandre Autrichienne,Exports,,,,163590,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,12,,,,,Stephen Jackson,,,,,,,,,,,,
108,National toutes directions sans produits,1778,Caën,,Flandre Autrichienne,Exports,,,,12543,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,12,,,,,Stephen Jackson,,,,,,,,,,,,
109,National toutes directions sans produits,1778,Châlons,,Flandre Autrichienne,Exports,,,,227951,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,12,,,,,Stephen Jackson,,,,,,,,,,,,
110,National toutes directions sans produits,1778,Charleville,,Flandre Autrichienne,Exports,,,,20125,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,12,,,,,Stephen Jackson,,,,,,,,,,,,
111,National toutes directions sans produits,1778,Flandre,,Flandre Autrichienne,Exports,,,,11666568,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,12,,,,,Stephen Jackson,,,,,,,,,,,,
112,National toutes directions sans produits,1778,La Rochelle,,Flandre Autrichienne,Exports,,,,668162,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,12,,,,,Stephen Jackson,,,,,,,,,,,,
113,National toutes directions sans produits,1778,Lyon,,Flandre Autrichienne,Exports,,,,1091145,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,12,,,,,Stephen Jackson,,,,,,,,,,,,
114,National toutes directions sans produits,1778,Montpellier,,Flandre Autrichienne,Exports,,,,427776,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,12,,,,,Stephen Jackson,,,,,,,,,,,,
115,National toutes directions sans produits,1778,Nantes,,Flandre Autrichienne,Exports,,,,2034064,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,12,,,,,Stephen Jackson,,,,,,,,,,,,
116,National toutes directions sans produits,1778,Paris,,Flandre Autrichienne,Exports,,,,430891,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,12,,,,,Stephen Jackson,,,,,,,,,,,,
117,National toutes directions sans produits,1778,Rennes,,Flandre Autrichienne,Exports,,,,123527,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,12,,,,,Stephen Jackson,,,,,,,,,,,,
118,National toutes directions sans produits,1778,Roüen,,Flandre Autrichienne,Exports,,,,680520,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,12,,,,,Stephen Jackson,,,,,,,,,,,,
119,National toutes directions sans produits,1778,Saint Quentin,,Flandre Autrichienne,Exports,,,,368890,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,12,,,,,Stephen Jackson,,,,,,,,,,,,
122,National toutes directions sans produits,1778,Bordeaux,,Geneve,Exports,,,,1174365,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,14,,,,,Stephen Jackson,,,,,,,,,,,,
123,National toutes directions sans produits,1778,Bourgogne,,Geneve,Exports,,,,80863,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,14,,,,,Stephen Jackson,,,,,,,,,,,,
124,National toutes directions sans produits,1778,Caën,,Geneve,Exports,,,,525,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,14,,,,,Stephen Jackson,,,,,,,,,,,,
125,National toutes directions sans produits,1778,Châlons,,Geneve,Exports,,,,810,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,14,,,,,Stephen Jackson,,,,,,,,,,,,
126,National toutes directions sans produits,1778,Flandre,,Geneve,Exports,,,,22062,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,14,,,,,Stephen Jackson,,,,,,,,,,,,
127,National toutes directions sans produits,1778,Langres,,Geneve,Exports,,,,3660,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,14,,,,,Stephen Jackson,,,,,,,,,,,,
128,National toutes directions sans produits,1778,La Rochelle,,Geneve,Exports,,,,14160,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,14,,,,,Stephen Jackson,,,,,,,,,,,,
129,National toutes directions sans produits,1778,Lyon,,Geneve,Exports,,,,1786578,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,14,,,,,Stephen Jackson,,,,,,,,,,,,
130,National toutes directions sans produits,1778,Marseille,,Geneve,Exports,,,,596,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,14,,,,,Stephen Jackson,,,,,,,,,,,,
131,National toutes directions sans produits,1778,Montpellier,,Geneve,Exports,,,,12129,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,14,,,,,Stephen Jackson,,,,,,,,,,,,
132,National toutes directions sans produits,1778,Roüen,,Geneve,Exports,,,,154814,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,14,,,,,Stephen Jackson,,,,,,,,,,,,
133,National toutes directions sans produits,1778,Saint Quentin,,Geneve,Exports,,,,40040,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,14,,,,,Stephen Jackson,,,,,,,,,,,,
134,National toutes directions sans produits,1778,Amiens,,Hollande,Exports,,,,1245510,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,15,,,,,Stephen Jackson,,,,,,,,,,,,
135,National toutes directions sans produits,1778,Bayonne,,Hollande,Exports,,,,1043001,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,15,,,,,Stephen Jackson,,,,,,,,,,,,
136,National toutes directions sans produits,1778,Bordeaux,,Hollande,Exports,,,,3419980,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,15,,,,,Stephen Jackson,,,,,,,,,,,,
137,National toutes directions sans produits,1778,Caën,,Hollande,Exports,,,,563886,,,,,sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,AN F12 246,15,,,,,Stephen Jackson,,,,,,,,,,,,
