source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
National toutes directions sans produits,1773,Amiens,,"Allemagne, Lorraine et pais de Liege",Exports,,,,659803,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,66,8,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Amiens,,Angleterre,Exports,,,,3155892,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,67,30,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Amiens,,Danemark,Exports,,,,5875,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,68,56,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Amiens,,"Espagne, Canaries et Indes Occidentalles",Exports,,,,2679383,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,69,79,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Amiens,,Flandre Autrichienne,Exports,,,,458224,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,70,102,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Amiens,,Hollande,Exports,,,,43426,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,72,143,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Amiens,,Indes Orientales,Exports,,,,555,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,83,330,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Amiens,,Italie,Exports,,,,342096,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,73,165,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Amiens,,Nord,Exports,,,,11124,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,75,210,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Amiens,,"Portugal et Isles Terceres, Madère et Açores",Exports,,,,94710,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,76,229,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Amiens,,Russie,Exports,,,,29310,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,77,249,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Amiens,,Savoye et Piemont,Exports,,,,44745,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,78,263,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Amiens,,Suisse,Exports,,,,127965,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,80,294,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Bayonne,,Angleterre,Exports,,,,42816,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,67,31,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Bayonne,,Danemark,Exports,,,,41480,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,68,57,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Bayonne,,"Espagne, Canaries et Indes Occidentalles",Exports,,,,5864725,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,69,80,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Bayonne,,Flandre Autrichienne,Exports,,,,422267,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,70,103,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Bayonne,,Hollande,Exports,,,,722463,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,72,144,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Bayonne,,Isles Françoises de l'Amérique et Terre Neuve,Exports,,,,363000,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,81,313,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Bayonne,,Nord,Exports,,,,556867,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,75,211,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Bayonne,,"Portugal et Isles Terceres, Madère et Açores",Exports,,,,127874,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,76,230,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Bordeaux,,Angleterre,Exports,,,,892538,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,67,32,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Bordeaux,,Danemark,Exports,,,,3287988,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,68,58,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Bordeaux,,"Espagne, Canaries et Indes Occidentalles",Exports,,,,575328,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,69,81,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Bordeaux,,Flandre Autrichienne,Exports,,,,2853095,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,70,104,,,,,Stephen Jackson,,,,,,,,,,,
National toutes directions sans produits,1773,Bordeaux,,Geneve,Exports,,,,565983,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,IIHS-123,71,120,,,,,Stephen Jackson,,,,,,,,,,,
