numerodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,pays,direction,value
189,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,18,Genes,Châlons,5195
190,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,18,Genes,Marseille,1886136
191,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,18,Genes,Saint Quentin,58380
192,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,17,Venise,Châlons,1700
193,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,17,Venise,Marseille,74700
194,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,18,Venise,Paris,6506
195,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,19,Levant,Châlons,16260
196,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,19,Levant,Marseille,18524075
197,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,20,Levant,Flandre,1098261
198,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,20,Levant,Marseille,16360973
199,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,20,Levant,Paris,13449
200,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,20,Levant,Rennes,116905
201,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,20,Levant,Saint Quentin,1820
202,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,21,Nord,Amiens,106854
203,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,21,Nord,Bayonne,526667
204,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,21,Nord,Bordeaux,3489887
205,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,21,Nord,Châlons,242791
206,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,21,Nord,La Rochelle,21293
207,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,21,Nord,Marseille,1811404
208,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,21,Nord,Nantes,296062
209,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,21,Nord,Rennes,825016
210,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,21,Nord,Roüen,2261363
211,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,21,Nord,Saint Quentin,1000
212,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,22,Nord,Bayonne,313038
213,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,22,Nord,Bordeaux,22340773
214,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,22,Nord,La Rochelle,2139754
215,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,22,Nord,Marseille,1882485
216,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,22,Nord,Nantes,381921
217,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,22,Nord,Paris,40938
218,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,22,Nord,Rennes,828598
219,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,22,Nord,Roüen,3189286
220,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,23,"Portugal et Isles Terceres, Madère et Açores",Bayonne,13711
221,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,23,"Portugal et Isles Terceres, Madère et Açores",Marseille,397548
222,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,23,"Portugal et Isles Terceres, Madère et Açores",Nantes,255017
223,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,23,"Portugal et Isles Terceres, Madère et Açores",Paris,191
224,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,23,"Portugal et Isles Terceres, Madère et Açores",Roüen,2416485
225,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,24,"Portugal et Isles Terceres, Madère et Açores",Amiens,15240
226,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,24,"Portugal et Isles Terceres, Madère et Açores",Bayonne,102508
227,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,24,"Portugal et Isles Terceres, Madère et Açores",Châlons,633917
228,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,24,"Portugal et Isles Terceres, Madère et Açores",Flandre,30781
229,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,24,"Portugal et Isles Terceres, Madère et Açores",Lyon,307424
230,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,24,"Portugal et Isles Terceres, Madère et Açores",Montpellier,45700
231,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,24,"Portugal et Isles Terceres, Madère et Açores",Nantes,841914
232,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,24,"Portugal et Isles Terceres, Madère et Açores",Paris,265111
233,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,24,"Portugal et Isles Terceres, Madère et Açores",Rennes,873171
234,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,24,"Portugal et Isles Terceres, Madère et Açores",Roüen,995884
235,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,24,"Portugal et Isles Terceres, Madère et Açores",Saint Quentin,155680
236,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,25,Russie,Bordeaux,1140041
237,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,25,Russie,Châlons,1008
238,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,25,Russie,La Rochelle,135621
239,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,25,Russie,Nantes,494230
240,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,25,Russie,Rennes,393277
241,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,25,Russie,Roüen,237161
242,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,26,Russie,Amiens,12480
243,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,26,Russie,Bordeaux,586586
244,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,26,Russie,Paris,322685
245,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,26,Russie,Roüen,930572
246,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,26,Russie,Saint Quentin,31920
247,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,27,Savoye et Piemont,Lyon,18226519
248,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,27,Savoye et Piemont,Marseille,3335590
249,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,27,Savoye et Piemont,Paris,1076
250,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,28,Savoye et Piemont,Amiens,30090
251,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,28,Savoye et Piemont,Bourgogne,2541
252,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,28,Savoye et Piemont,Châlons,16600
253,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,28,Savoye et Piemont,Flandre,59897
254,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,28,Savoye et Piemont,Lyon,2134573
255,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,28,Savoye et Piemont,Marseille,3302271
256,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,28,Savoye et Piemont,Montpellier,25445
257,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,28,Savoye et Piemont,Paris,90640
258,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,28,Savoye et Piemont,Rennes,76882
259,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,28,Savoye et Piemont,Roüen,596291
260,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,28,Savoye et Piemont,Saint Quentin,35000
261,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,29,Suede,Bordeaux,1363240
262,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,29,Suede,La Rochelle,13000
263,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,29,Suede,Marseille,118520
264,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,29,Suede,Montpellier,7877
265,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,29,Suede,Nantes,466683
266,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,29,Suede,Rennes,354224
267,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,29,Suede,Roüen,1535421
268,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,30,Suede,Bordeaux,3650473
269,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,30,Suede,Marseille,843596
270,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,30,Suede,Montpellier,678427
271,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,30,Suede,Nantes,248062
272,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,30,Suede,Paris,183794
273,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,30,Suede,Roüen,75829
274,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,31,Suisse,Bourgogne,892123
275,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,31,Suisse,Châlons,1200
276,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,31,Suisse,Lyon,7321441
277,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,31,Suisse,Paris,420
278,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,32,Suisse,Amiens,76988
279,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,32,Suisse,Bordeaux,1400492
280,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,32,Suisse,Bourgogne,1761671
281,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,32,Suisse,Châlons,64264
282,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,32,Suisse,Flandre,145274
283,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,32,Suisse,Langres,447573
284,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,32,Suisse,La Rochelle,262967
285,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,32,Suisse,Lyon,3523153
286,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,32,Suisse,Montpellier,45292
287,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,32,Suisse,Paris,116744
288,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,32,Suisse,Rennes,95175
289,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,32,Suisse,Roüen,164049
290,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,32,Suisse,Saint Quentin,64568
291,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,33,Etats Unis de l’Amérique,Nantes,1760662
292,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,33,Etats Unis de l’Amérique,Rennes,1334976
293,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,34,Etats Unis de l’Amérique,Amiens,22725
294,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,34,Etats Unis de l’Amérique,Bayonne,3340
295,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,34,Etats Unis de l’Amérique,La Rochelle,138663
296,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,34,Etats Unis de l’Amérique,Nantes,1396714
297,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,34,Etats Unis de l’Amérique,Rennes,78426
298,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,35,Isles Françoises de l’Amérique et Terre Neuve,Bayonne,739460
299,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,35,Isles Françoises de l’Amérique et Terre Neuve,Bordeaux,119247087
300,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,35,Isles Françoises de l’Amérique et Terre Neuve,Flandre,548338
301,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,35,Isles Françoises de l’Amérique et Terre Neuve,La Rochelle,6743495
302,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,35,Isles Françoises de l’Amérique et Terre Neuve,Marseille,15256249
303,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,35,Isles Françoises de l’Amérique et Terre Neuve,Nantes,20673383
304,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,35,Isles Françoises de l’Amérique et Terre Neuve,Rennes,1681661
305,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,35,Isles Françoises de l’Amérique et Terre Neuve,Roüen,13438744
306,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,36,Isles Françoises de l’Amérique et Terre Neuve,Bayonne,205809
307,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,36,Isles Françoises de l’Amérique et Terre Neuve,Bordeaux,11113915
308,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,36,Isles Françoises de l’Amérique et Terre Neuve,Caën,25720
309,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,36,Isles Françoises de l’Amérique et Terre Neuve,Flandre,1189098
310,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,36,Isles Françoises de l’Amérique et Terre Neuve,La Rochelle,2421897
311,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,36,Isles Françoises de l’Amérique et Terre Neuve,Lyon,59420
312,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,36,Isles Françoises de l’Amérique et Terre Neuve,Marseille,5783566
313,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,36,Isles Françoises de l’Amérique et Terre Neuve,Montpellier,1348777
314,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,36,Isles Françoises de l’Amérique et Terre Neuve,Nantes,7451378
315,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,36,Isles Françoises de l’Amérique et Terre Neuve,Rennes,325062
316,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,36,Isles Françoises de l’Amérique et Terre Neuve,Roüen,3192285
317,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,36,Isles Françoises de l’Amérique et Terre Neuve,Saint Quentin,130340
318,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,38,Guinée,Bordeaux,766825
319,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,38,Guinée,La Rochelle,612669
320,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,38,Guinée,Nantes,211271
321,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,38,Guinée,Roüen,1832373
322,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Imports,39,Indes Occidentales,Roüen,45186
323,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,40,Indes Occidentales,Marseille,485950
324,Stephen Jackson,AN F12 246,National toutes directions sans produits/1778.csv,National toutes directions sans produits,1778,Exports,40,Indes Occidentales,Rennes,1866183
325,Stephen Jackson,,,,1778,Imports,,Angleterre,Dunkerque,885563
326,Stephen Jackson,,,,1778,Imports,,"Espagne, Canaries et Indes Occidentalles",Dunkerque,605595
327,Stephen Jackson,,,,1778,Imports,,Hollande,Dunkerque,1268334
328,Stephen Jackson,,,,1778,Imports,,Nord,Dunkerque,917488
329,Stephen Jackson,,,,1778,Exports,,Toutes directions,Dunkerque,1473253
