line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
7,National toutes directions sans produits,1771,Amiens,,"Allemagne, Lorraine et pais de Liege",Exports,,,,634378,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1771.csv,IIHS-123,45,,,,,Stephen Jackson,,,,,,,,,,,,,
8,National toutes directions sans produits,1771,Bayonne,,"Allemagne, Lorraine et pais de Liege",Exports,,,,179721,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1771.csv,IIHS-123,45,,,,,Stephen Jackson,,,,,,,,,,,,,
9,National toutes directions sans produits,1771,Bourgogne,,"Allemagne, Lorraine et pais de Liege",Exports,,,,1676254,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1771.csv,IIHS-123,45,,,,,Stephen Jackson,,,,,,,,,,,,,
10,National toutes directions sans produits,1771,Châlons,,"Allemagne, Lorraine et pais de Liege",Exports,,,,7682825,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1771.csv,IIHS-123,45,,,,,Stephen Jackson,,,,,,,,,,,,,
11,National toutes directions sans produits,1771,Charleville,,"Allemagne, Lorraine et pais de Liege",Exports,,,,158587,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1771.csv,IIHS-123,45,,,,,Stephen Jackson,,,,,,,,,,,,,
12,National toutes directions sans produits,1771,Flandre,,"Allemagne, Lorraine et pais de Liege",Exports,,,,222941,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1771.csv,IIHS-123,45,,,,,Stephen Jackson,,,,,,,,,,,,,
13,National toutes directions sans produits,1771,Langres,,"Allemagne, Lorraine et pais de Liege",Exports,,,,579854,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1771.csv,IIHS-123,45,,,,,Stephen Jackson,,,,,,,,,,,,,
14,National toutes directions sans produits,1771,Lyon,,"Allemagne, Lorraine et pais de Liege",Exports,,,,16719628,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1771.csv,IIHS-123,45,,,,,Stephen Jackson,,,,,,,,,,,,,
15,National toutes directions sans produits,1771,Montpellier,,"Allemagne, Lorraine et pais de Liege",Exports,,,,32646,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1771.csv,IIHS-123,45,,,,,Stephen Jackson,,,,,,,,,,,,,
16,National toutes directions sans produits,1771,Roüen,,"Allemagne, Lorraine et pais de Liege",Exports,,,,2174223,,,,,sources/National toutes directions sans produits/IIHS-123_Exports_1771.csv,IIHS-123,45,,,,,Stephen Jackson,,,,,,,,,,,,,
