"numrodeligne","dataentryby","source","sourcepath","sourcetype","year","exportsimports","direction","sheet","marchandises","pays","quantit","quantity_unit","prix_unitaire","value","probleme","remarks","Droits totaux indiqués","Droits unitaires","remarks pour les droits"
28,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",1,"Fayance","Espagne",60,"Douzaines",4,240,0,,,,
29,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",1,"Fer en ancres","Espagne",6990,"Livres","0,3",2097,0,,,,
30,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",1,"Fer en barres","Espagne",1017666,"Livres","0,225","228974,85",0,,,,
31,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Figues","Espagne",6080,"Livres","0,1",608,0,,,,
32,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Garance","Espagne",3220,"Livres","0,6",1932,0,,,,
33,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Huile d'olive","Espagne",22810,"Livres","0,6",13686,0,,,,
34,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Jalap","Espagne",748,"Livres",2,1496,0,,,,
35,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Jarres contenan un tiercon","Espagne",2,"Nombre",13,26,0,,,,
36,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Laine d'Espagne","Espagne",14347,"Livres","2,25","32280,75",0,,,,
37,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Marbre en pierre","Espagne",38,"Pieces",2,76,0,,,,
38,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Marchandises meslées","Espagne",,"valeurs",0,220,220,,,,
39,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Meules a éguiser","Espagne",1832,"Nombre","1,75",3206,0,,,,
40,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Noisette","Espagne",280,"Boisseaux","0,6",168,0,,,,
41,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Olives","Espagne",197,"Livres","0,3","59,1",0,,,,
42,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Raisin sec","Espagne",57625,"Livres","0,15","8643,75",0,,,,
43,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Ris ","Espagne",1165,"Livres","0,2",233,0,,,,
44,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Vin d'Espagne","Espagne","876,75","Tonneaux",300,262875,-150,"erreur calcul",,,
45,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Vin d'Espagne","Espagne",307,"Pots",3,921,0,,,,
46,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Vinaigre","Espagne",12,"Barils",30,360,0,,,,
47,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Aigre de vitriol","Flandre autrichienne",2400,"Livres",1,2400,0,,,,
48,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Alun","Flandre autrichienne",63425,"Livres","0,1875","11792,2","-99,99","erreur calcul",,,
49,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Armes a feu","Flandre autrichienne",3200,"Livres",1,3200,0,,,,
50,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Blanc de baleine","Flandre autrichienne",216,"Livres",3,648,0,,,,
51,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Bled froment","Flandre autrichienne",315400,"Livres","0,1208333","38110,85","0,02","erreur de calcul",,,
52,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Bled seigle","Flandre autrichienne",3635000,"Livres","0,1",363500,0,,,,
53,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Bois anspect","Flandre autrichienne",150,"Barres","0,25","37,5",0,,,,
54,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Bois espars","Flandre autrichienne",46,"Nombre","0,75","34,5",0,,,,
55,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Cages","Flandre autrichienne",10,"Nombre",10,100,0,,,,
56,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Cassialignea","Flandre autrichienne",360,"Livres",4,1440,0,,,,
57,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Compas de route","Flandre autrichienne",20,"Livres",6,120,0,,,,
58,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Cornes a l'anterne","Flandre autrichienne",600,"Nombre","0,1",60,0,,,,
59,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Couperose","Flandre autrichienne",114660,"Livres","0,0625","7166,25",0,,,,
60,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Fer blanc simple ","Flandre autrichienne",3600,"Feuilles","0,35",1260,0,,,,
61,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Fer en cercle","Flandre autrichienne",28090,"Livres","0,25","7022,25","-0,25","erreur de calcul",,,
62,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Fer ferrement","Flandre autrichienne",7745,"Livres","0,3","2323,5",0,,,,
63,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Feves","Flandre autrichienne",4500,"Livres","0,0666667",300,0,,,,
64,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Fromage","Flandre autrichienne",1285,"Livres","0,3","385,5",0,,,,
65,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Huile de graine","Flandre autrichienne",1225,"Livres","0,3","367,5",0,,,,
66,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Lin cru","Flandre autrichienne",16204,"Livres","0,45","7291,8",0,,,,
67,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Litarge","Flandre autrichienne",1982,"Livres","0,3","594,6",0,,,,
68,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Mine de plomb","Flandre autrichienne",5070,"Livres","0,25","1267,5",0,,,,
69,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",2,"Nattes de jongs","Flandre autrichienne",435,"Nombre","0,5","217,5",0,,,,
70,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Noir de fumée","Flandre autrichienne",210,"Livres","0,125","26,25",0,,,,
71,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Orge","Flandre autrichienne",4000,"Livres","0,0625",250,0,,,,
72,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Pierriers","Flandre autrichienne",1200,"Livres","0,2",240,0,,,,
73,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Piment ","Flandre autrichienne",17525,"Livres","0,4",7010,0,,,,
74,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Planches de sapin","Flandre autrichienne",2886,"Nombre","0,75","2164,5",0,,,,
75,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Plomb en grenaille","Flandre autrichienne",9000,"Livres","0,3",2700,0,,,,
76,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Plomb en saumon","Flandre autrichienne",19650,"Livres","0,25","4912,5",0,,,,
77,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Poids verds","Flandre autrichienne",2150,"Livres","0,075","161,25",0,,,,
78,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Poudre à canon","Flandre autrichienne",8066,"Livres",1,8066,0,,,,
79,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Ris ","Flandre autrichienne",206540,"Livres","0,2",41308,0,,,,
80,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Sapin a faire gaffe","Flandre autrichienne",1095,"Nombre",1,1095,0,,,,
81,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Soufflets","Flandre autrichienne",60,"Nombre",1,60,0,,,,
82,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Tableaux de famille","Flandre autrichienne",22,"Nombre",12,264,0,,,,
83,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Verres a boire","Flandre autrichienne",195,"Livres",1,195,0,,,,
84,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Acier","Hollande",34130,"Livres","0,35","11945,5",0,,,,
85,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Alun","Hollande",33630,"Livres","0,1875","6305,6","-0,03","erreur de calcul",,,
86,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Amandes cassées","Hollande",580,"Livres","0,6",348,0,,,,
87,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Amidon","Hollande",24390,"Livres","0,25","6097,5",0,,,,
88,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Arcenic","Hollande",435,"Livres","0,25","108,75",0,,,,
89,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Argent vif","Hollande",311,"Livres",4,1244,0,,,,
90,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Armes blanches","Hollande",1712,"Livres","1,5",2568,0,,,,
91,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Armes a feu","Hollande",36020,"Livres",1,36020,0,,,,
92,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Avoine","Hollande",80000,"Livres","0,0416667","3333,35","0,02","erreur de calcul",,,
93,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Azur","Hollande",82504,"Livres","0,75",61878,0,,,,
94,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Baleine coupée","Hollande",641,"Livres","3,75","2403,75",0,,,,
95,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Baton de sapin","Hollande",1058,"Nombre",1,1058,0,,,,
96,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Bierre","Hollande","1614,67","Barriques",24,38736,-16,"erreur calcul",,,
97,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Blanc de balaine","Hollande",60,"Livres",3,180,0,,,,
98,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Bled froment","Hollande",9405300,"Livres","0,1208333","1332417,5","195943,75","erreur calcul",,,
99,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Bled seigle","Hollande",16982000,"Livres","0,1",1698200,0,,,,
100,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Bleu","Hollande",721,"Livres",20,14420,0,,,,
101,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Bois a teindre ; buches","Hollande",90550,"Livres","0,0875","7923,1","-0,02","erreur de calcul",,,
102,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Bois a teindre ; moulu","Hollande",34600,"Livres","0,225",7785,0,,,,
103,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Borax","Hollande",474,"Livres",4,1896,0,,,,
104,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Bouteilles de verre","Hollande",540,"Nombre","0,2",108,0,,,,
105,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Brun rouge","Hollande",1650,"Livres","0,1",165,0,,,,
106,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Cadenat","Hollande",300,"Livres","0,4",120,0,,,,
107,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Camphre","Hollande",130,"Livres","4,5",585,0,,,,
108,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Caves garniers de 6 flacons","Hollande",1612,"Nombre","5,5",8866,0,,,,
109,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Cendre potasse","Hollande",5252,"Livres","0,5",2626,0,,,,
110,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Ceruze","Hollande",122220,"Livres","0,25",30555,0,,,,
111,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",3,"Chaises de comodité","Hollande",62,"Nombre",6,372,0,,,,
112,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Chanvre cru","Hollande",60280,"Livres","0,275",16577,0,,,,
113,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Chausse pied","Hollande",66,"Nombre",1,66,0,,,,
114,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Cinabre","Hollande",170,"Livres","4,5",765,0,,,,
115,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Cocos","Hollande",100,"Milliers",18,1800,0,,,,
116,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Coffre fort","Hollande",3,"Nombre",50,150,0,,,,
117,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Colle forte","Hollande",1220,"Livres","0,45",549,0,,,,
118,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Colle de poisson","Hollande",587,"Livres",6,3522,0,,,,
119,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Cordage de chanvre","Hollande",2820,"Livres","0,3",846,0,,,,
120,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Couperose","Hollande",63740,"Livres","0,0625","3983,75",0,,,,
121,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Couteaux flamands","Hollande",11456,"Douzaines","1,5",17184,0,,,,
122,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Crick","Hollande",75,"Nombre",15,1125,0,,,,
123,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Cuirs en poil","Hollande",2650,"Livres","0,4",1060,0,,,,
124,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Cuirs de Russie","Hollande",106,"Livres","1,5",159,0,,,,
125,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Cuivre brut","Hollande",51819,"Livres","1,1","57000,9",0,,,,
126,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Cuivre en fourure","Hollande",13160,"Livres","1,4",18424,0,,,,
127,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Droguerie","Hollande",9934,"Livres",2,19868,0,,,,
128,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Epicerie","Hollande",162684,"Livres","2,1","341636,4",0,,,,
129,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Extrait de genievre","Hollande",120,"Livres","0,4",48,0,,,,
130,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Fayance","Hollande",320,"Livres","0,5",160,0,,,,
131,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Fer en barres","Hollande",124915,"Livres","0,225","28105,85","-0,03","erreur de calcul",,,
132,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Fer en cercle","Hollande",59530,"Livres","0,25","14882,5",0,,,,
133,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Fer en enclume","Hollande",1400,"Livres","0,5",700,0,,,,
134,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Fer en étaux","Hollande",1250,"Livres","0,6",750,0,,,,
135,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Fer en enlumes","Hollande",1930,"Livres","0,1",193,0,,,,
136,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Fer en fleaux","Hollande",10,"Nombre",20,200,0,,,,
137,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Fer en fleaux","Hollande",600,"Livres","0,6",360,0,,,,
138,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Fer en poele a frire","Hollande",45040,"Livres","0,6",27024,0,,,,
139,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Fer en serrures","Hollande",82,"Nombre",3,246,0,,,,
140,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Fer en taule","Hollande",3632,"Livres","0,35","1271,2",0,,,,
141,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Feves","Hollande",35200,"Livres","0,0666667","2346,2","-0,47","erreur de calcul",,,
142,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Fil de fer","Hollande",18160,"Livres","0,5",9080,0,,,,
143,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Fil de leton","Hollande",3284,"Livres","1,6","5254,4",0,,,,
144,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Fromage","Hollande",341670,"Livres","0,3",102501,0,,,,
145,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Garance","Hollande",101730,"Livres","0,6",61038,0,,,,
146,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Gaules de peche","Hollande",4,"Nombre","0,5",2,0,,,,
147,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Gomme de cedre","Hollande",664,"Livres",1,664,0,,,,
148,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Graine de jardin","Hollande",751,"Livres",1,751,0,,,,
149,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Graine de lin","Hollande",7335,"Livres","0,1","733,5",0,,,,
150,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Graine de truffe","Hollande",100,"Livres","0,6",60,0,,,,
151,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1770.csv","Local",1770,"Imports","Nantes",4,"Horlogerie ; pendule","Hollande",1,"Nombre",120,120,0,,,,
