numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,unverified
49,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,2,matreaux de 30 pieds,Danemark,2,pièces,20,60,20,erreur de calcul,1
50,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,2,mairrain baricages,Danemark,2100,doüelles,"0,15",300,-15,erreur de calcul,1
51,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,2,mairrain pipayes,Danemark,6600,douelles,300,300,-1979700,erreur de calcul,1
52,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,2,morue seche,Danemark,1448,livres,25,36,-36164,erreur de calcul,1
53,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,planches de chene de 20 à 30 pieds,Danemark,88,pièces,4,352,0,,1
54,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,planches de sapin de 27 à 29 pieds,Danemark,1403,pièces,"4,5",6313,"-0,5",,1
55,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,planches de sapin de 20 à 24 pieds,Danemark,1613,pièces,"3,5",5645,"-0,5",,1
56,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,planches de sapin de 13 à 18 pieds,Danemark,170,pièces,2,340,0,,1
57,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,planches de sapin de 10 à 12 pieds,Danemark,3648,pièces,"1,5",5472,0,,1
58,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,planches de sapin de 10 à 11 pieds,Danemark,15421,pièces,1,15421,0,,1
59,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,planches de sapin de 9 à 10 pieds,Danemark,5997,pièces,"0,75",5497,"999,25",erreur de calcul,1
60,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,planches de sapin de 8 à 9 pieds,Danemark,3089,pièces,"0,6",1852,"-1,4",erreur de calcul,1
61,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,planches de sapin de 6 à 7 pieds,Danemark,1798,pièces,"0,3",609,"69,6",erreur de calcul,1
62,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,planches de sapin de 6 pieds,Danemark,96,pièces,"0,3",28,"-0,8",,1
63,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,planches de sapin de 7 à 8 pieds,Danemark,7872,pièces,"0,3",2366,"4,4",erreur de calcul,1
64,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,planches de sapin de 5 à 6 pieds,Danemark,540,pièces,"0,2",108,0,,1
65,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,planches de sapin de 4 à 5 pieds,Danemark,2684,pièces,"0,2",537,"0,2",chiffre arrondit,1
66,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,planches de sapin de 3 à 4 pieds,Danemark,1153,pièces,"0,2",231,"0,4",chiffre arrondit,1
67,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,saumon salé,Danemark,"37,5",barils,40,1500,0,,1
68,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,saumon salé,Danemark,1,ancre,20,20,0,,1
69,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,saumon fumé,Danemark,15,nombre,12,180,0,,1
70,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,stocfiche ,Danemark,2692,livres,"0,2",538,"-0,4",,1
71,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,ancres de fer,Espagne,24850,livres,"0,26",,,absence de prix,1
72,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,anis,Espagne,1932,livres,"0,3",,,absence de prix,1
73,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,avirons,Espagne,510,traques,2,,,absence de prix,1
74,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,avirons,Espagne,50,nombre,"0,65",,,absence de prix,1
75,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,balais de joncs,Espagne,220,douzaines,3,,,absence de prix,1
76,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,balais de palmes,Espagne,40,douzaines,4,,,absence de prix,1
77,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,bois à bruller,Espagne,6,cordes,8,,,absence de prix,1
78,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,citrons verts,Espagne,"73,5",milliers,15,,,absence de prix,1
79,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,? De nacre de perle,Espagne,10,livres,5,,,absence de prix,1
80,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,fer en barre ,Espagne,12695100,livres,"0,13",,,absence de prix,1
81,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,3,jambons,Espagne,609,livres,"0,5",,,absence de prix,1
82,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,laine,Espagne,406725,livres,3,,,absence de prix,1
83,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,meulles batardes,Espagne,510,livres,3,,,absence de prix,1
84,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,meulles ,Espagne,50,livres,6,,,absence de prix,1
85,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,oranges aigres,Espagne,121,milliers,15,,,absence de prix,1
86,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,oranges douces,Espagne,12,milliers,18,,,absence de prix,1
87,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,peaux de mouton en laine,Espagne,80,pieces,"0,4",,,absence de prix,1
88,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,reglisse,Espagne,4390,livres,"0,2",,,absence de prix,1
89,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,vin d'Espagne,Espagne,60,pots,"1,25",,,absence de prix,1
90,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,acier,Holande,48652,livres,"0,25",,,absence de prix,1
91,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,aiguilles a voille,Holande,39,livres,3,,,absence de prix,1
92,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,alun,Holande,24271,livres,"0,2",,,absence de prix,1
93,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,amidon,Holande,47200,livres,"0,2",,,absence de prix,1
94,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,anabas,Holande,3250,pieces,"1,5",,,absence de prix,1
95,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,ancois,Holande,1,baril ,0,,,absence de prix,1
96,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,ancres de fer,Holande,23453,livres,"0,3",,,absence de prix,1
97,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,armoire de chesne,Holande,1,livres,50,,,absence de prix,1
98,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,arsenic,Holande,889,livres,"0,75",,,absence de prix,1
99,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,azur,Holande,41170,livres,"0,8",,,absence de prix,1
100,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,bajutapau,Holande,1480,pieces,24,,,absence de prix,1
101,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,balainne coupée,Holande,10232,livres,"3,75",,,absence de prix,1
102,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,balainne en fanon,Holande,500,livres,3,,,absence de prix,1
103,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,barbancons de grez,Holande,5366,livres,"0,15",,,absence de prix,1
104,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,bariques vides,Holande,300,nombre,1,,,absence de prix,1
105,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,balons de sapin,Holande,1382,pieces,"0,3",,,absence de prix,1
106,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,beaume de copahû,Holande,75,livres,"2,5",,,absence de prix,1
107,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,bétilles,Holande,30,pieces,40,,,absence de prix,1
108,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,bœuf fumé,Holande,596,livres,"0,5",,,absence de prix,1
109,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,bœuf salé,Holande,46,barils,30,,,absence de prix,1
110,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,beure,Holande,50,bariques,60,,,absence de prix,1
111,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,beure,Holande,294,livres,"0,25",,,absence de prix,1
112,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,4,bierre,Holande,483,bariques,25,,,absence de prix,1
113,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,boetes de sapin peintes,Holande,50,nombre,"0,2",,,absence de prix,1
114,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,bois de caliatour,Holande,750,livres,"0,4",,,absence de prix,1
115,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,bois de campeche en buches,Holande,23225,livres,"0,2",,,absence de prix,1
116,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,bois de campeche moulû,Holande,750,livres,"0,25",,,absence de prix,1
117,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,bois d'inde en buche,Holande,27590,livres,"0,2",,,absence de prix,1
118,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,bois d'inde rapé,Holande,29132,livres,"0,3",,,absence de prix,1
119,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,bois a teindre,Holande,20189,livres,"0,2",,,absence de prix,1
120,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,bourdilles baricayes,Holande,510,pieces,"0,05",,,absence de prix,1
121,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,bouteilles de grez,Holande,538,livres,"0,15",,,absence de prix,1
122,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,bouteilles de verre,Holande,54,douzaines,"0,2",,,absence de prix,1
123,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,bouteilles de verre,Holande,3979,livres,"0,2",,,absence de prix,1
124,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,boutons de cuivre,Holande,20,livres,2,,,absence de prix,1
125,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,braulles,Holande,500,pieces,"7,5",,,absence de prix,1
126,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,bray gras,Holande,88,barils,23,,,absence de prix,1
127,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,brosserie,Holande,3019,livres,1,,,absence de prix,1
128,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,brun rouge,Holande,210,livres,"0,05",,,absence de prix,1
129,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,cabillaux,Holande,66689,livres,"0,15",,,absence de prix,1
130,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,cadenats,Holande,40,douzaines,2,,,absence de prix,1
131,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,cadenats,Holande,70,livres,"4,6",,,absence de prix,1
132,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,canette,Holande,130,livres,6,,,absence de prix,1
133,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,canne de jets,Holande,1,livres,14,,,absence de prix,1
134,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,canelles de grez,Holande,740,nombre,"0,2",,,absence de prix,1
135,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,caves garnies de 9 flacons,Holande,350,pièces,6,,,absence de prix,1
136,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,caves garnies de 6 flacons,Holande,1390,pièces,4,,,absence de prix,1
137,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,caves garnies,Holande,2806,livres,3,,,absence de prix,1
138,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,cauris,Holande,60,barils,"1,25",,,absence de prix,1
139,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,cauris,Holande,32900,livres,"0,75",,,absence de prix,1
140,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,ceruse,Holande,7975,livres,"0,3",,,absence de prix,1
141,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,chaises de canne,Holande,29,nombre,5,,,absence de prix,1
142,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,chaises de commodités,Holande,204,pieces,6,,,absence de prix,1
143,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,chaises de fer,Holande,240,livres,120,,,absence de prix,1
144,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,chanvre crû,Holande,228260,livres,"0,2",,,absence de prix,1
145,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,chasselas,Holande,675,pieces,25,,,absence de prix,1
146,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,5,chaudieres de fer,Holande,3025,livres,"0,15",,,absence de prix,1
147,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,chauffe pied,Holande,104,livres,1,,,absence de prix,1
148,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,cheville de fer,Holande,109,livres,"0,2",,,absence de prix,1
149,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,cheverons de sapin de 40 pieds,Holande,12,pièces,10,,,absence de prix,1
150,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,chocolat,Holande,5,livres,2,,,absence de prix,1
151,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,choux,Holande,12,caisses,"0,25",,,absence de prix,1
152,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,cloux de fer,Holande,1080,livres,"0,25",,,absence de prix,1
153,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,coclaria,Holande,70,livres,"0,25",,,absence de prix,1
154,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,coffres forts de fer,Holande,1,livres,120,,,absence de prix,1
155,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,coffres forts de fer,Holande,11,nombre,120,,,absence de prix,1
156,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,colle forte,Holande,2000,livres,"0,4",,,absence de prix,1
157,Hasna,AD44 C716,Local/Nantes/Nantes – Imports – 1749.csv,Local,1749,Imports,Nantes,6,colle de poisson,Holande,355,livres,2,,,absence de prix,1
