numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
32,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,2,Harangs blanc,Dannemarck,"179 139,00",Livres,"0,2500000","44784,75","0,00",,,,
33,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,2,Lard,Dannemarck,"5 467,00",Livres,"0,3000000","1640,10","0,00",,,,
34,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,2,Manches de gaffe,Dannemarck,"36,00",Nombre,"0,5000000","18,00","0,00",,,,
35,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,2,Planches de sapin,Dannemarck,"39 243,00",Nombre,"1,0000000","39243,00","0,00",,,,
36,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,2,Roues de voiture,Dannemarck,"200,00",Nombre,"30,0000000","6000,00","0,00",,,,
37,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,2,Soliveaux,Dannemarck,"138,00",Nombre,"6,0000000","828,00","0,00",,,,
38,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,2,Stocfiche,Dannemarck,"16 078,00",Livres,"0,2500000","4019,50","0,00",,,,
39,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,2,Amandes,Espagne,"5 025,00",Livres,"0,3000000","0,00","-1 507,50",manque la valeur,,,
40,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,2,Balais de jonc,Espagne,"1 040,00",Douzaine,"1,0000000","0,00","-1 040,00",manque la valeur,,,
41,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,2,Bois de campesche,Espagne,"293 810,00",Livres,"0,1000000","0,00","-29 381,00",manque la valeur,,,
42,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,2,Cuirs de bouf en poil,Espagne,"254,00",Nombre,"30,0000000","0,00","-7 620,00",manque la valeur,,,
43,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Eau de vie ,Espagne,"235,00",Pipes,"230,0000000","0,00","-54 050,00",manque la valeur,,,
44,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Fer en barres,Espagne,"155 635,00",Livres,"0,2000000","0,00","-31 127,00",manque la valeur,,,
45,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Figues,Espagne,"35 690,00",Livres,"0,1500000","0,00","-5 353,50",manque la valeur,,,
46,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Huile d'olive,Espagne,"272 145,00",Livres,"0,6000000","0,00","-163 287,00",manque la valeur,,,
47,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Jalap,Espagne,"1 128,00",Livres,"2,0000000","0,00","-2 256,00",manque la valeur,,,
48,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Laine d'Espagne,Espagne,"54 763,00",Livres,"2,2500000","0,00","-123 216,75",manque la valeur,,,
49,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Marchandises meslées,Espagne,,valeurs,"0,0000000","310,00","310,00",,,,
50,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Noisette,Espagne,"3 153,00",Boisseaux,"1,0000000","0,00","-3 153,00",manque la valeur,,,
51,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Quinquina,Espagne,"694,00",Livres,"4,0000000","0,00","-2 776,00",manque la valeur,,,
52,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Raisin sec,Espagne,"64 467,00",Livres,"0,3000000","0,00","-19 340,10",manque la valeur,,,
53,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Resine,Espagne,"62 776,00",Livres,"0,0800000","0,00","-5 022,08",manque la valeur,,,
54,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Vin,Espagne,"19,00",Tonneaux,"400,0000000","0,00","-7 600,00",manque la valeur,,,
55,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Bois ; merain,Etats Unis de l'Amerique,"17 600,00",Douelles,"0,0700000","0,00","-1 232,00",manque la valeur,,,
56,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Bois ; de teinture,Etats Unis de l'Amerique,"12 000,00",Livres,"0,2000000","0,00","-2 400,00",manque la valeur,,,
57,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Cire jaune,Etats Unis de l'Amerique,"136,00",Livres,"2,0000000","0,00","-272,00",manque la valeur,,,
58,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Coquillage,Etats Unis de l'Amerique,"145,00",Livres,"1,0000000","0,00","-145,00",manque la valeur,,,
59,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Cuivre vieux,Etats Unis de l'Amerique,"112,00",Livres,"1,1000000","0,00","-123,20",manque la valeur,,,
60,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Gaudron,Etats Unis de l'Amerique,"10,00",Barils,"33,0000000","0,00","-330,00",manque la valeur,,,
61,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Graine de lin,Etats Unis de l'Amerique,"1 063,00",Livres,"0,1500000","0,00","-159,45",manque la valeur,,,
62,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Indigo,Etats Unis de l'Amerique,"916,00",Livres,"5,0000000","0,00","-4 580,00",manque la valeur,,,
63,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Morphil,Etats Unis de l'Amerique,"15,00",Livres,"3,5000000","0,00","-52,50",manque la valeur,,,
64,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Peaux ; de martre,Etats Unis de l'Amerique,"11,00",Nombre,"4,0000000","0,00","-44,00",manque la valeur,,,
65,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Peaux ; de pecau,Etats Unis de l'Amerique,"8,00",Nombre,"5,0000000","0,00","-40,00",manque la valeur,,,
66,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Peaux ; de renard,Etats Unis de l'Amerique,"50,00",Nombre,"6,0000000","0,00","-300,00",manque la valeur,,,
67,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Peaux ; de visons,Etats Unis de l'Amerique,"132,00",Nombre,"4,0000000","0,00","-528,00",manque la valeur,,,
68,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,3,Tabac en feuilles,Etats Unis de l'Amerique,"902 372,00",Livres,"0,9000000","0,00","-812 134,80",manque la valeur,,,
69,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Beurre,Flandre,"430,00",Livres,"0,5000000","215,00","0,00",,,,
70,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Clouds de fer,Flandre,"1 494,00",Livres,"0,3000000","448,20","0,00",,,,
71,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Corne a lanterne,Flandre,"2 206,00",Livres,"3,0000000","6618,00","0,00",,,,
72,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Couperose,Flandre,"22 972,00",Livres,"0,1000000","2297,20","0,00",,,,
73,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Cuivre brut,Flandre,"380,00",Livres,"1,4000000","532,00","0,00",,,,
74,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Fayance,Flandre,"564,00",Livres,"0,1500000","84,60","0,00",,,,
75,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Fer ; en barres,Flandre,"74 840,00",Livres,"0,2000000","14968,00","0,00",,,,
76,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Fer ; blanc,Flandre,"4 192,00",Livres,"0,7500000","628,80","-2 515,20",,,,
77,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Fer ; en cercles,Flandre,"6 462,00",Livres,"0,3000000","1938,60","0,00",,,,
78,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Fer ; en poeles a frire,Flandre,"29 721,00",Livres,"0,3500000","10402,35","0,00",,,,
79,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Fer ; en ferrement,Flandre,"1 485,00",Livres,"0,3000000","445,50","0,00",,,,
80,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Fromage,Flandre,"184,00",Livres,"0,3500000","64,40","0,00",,,,
81,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Graine de lin,Flandre,"30 000,00",Livres,"0,1500000","4500,00","0,00",,,,
82,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Gruau,Flandre,"400,00",Livres,"0,1500000","45,00","-15,00",erreur de calcul,,,
83,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Hardes,Flandre,"4,00",Coffres,"0,0000000","300,00","300,00",prix imprécis,,,
84,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Harangs blanc,Flandre,"49 750,00",Livres,"0,2500000","12437,50","0,00",,,,
85,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Huile de vitriol,Flandre,"2 964,00",Livres,"0,7000000","2074,80","0,00",,,,
86,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Indienne,Flandre,"600,00",Pieces,"30,0000000","18000,00","0,00",,,,
87,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Laine,Flandre,"45 545,00",Livres,"2,0000000","91090,00","0,00",,,,
88,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Librairie,Flandre,"200,00",Livres,"3,0000000","600,00","0,00",,,,
89,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Lin cru,Flandre,"19 550,00",Livres,"0,6000000","11730,00","0,00",,,,
90,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Litarge,Flandre,"1 362,00",Livres,"0,2000000","272,40","0,00",,,,
91,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Marchandises meslées,Flandre,,valeurs,"0,0000000","815,00","815,00",,,,
92,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Mercerie,Flandre,"1 791,00",Livres,"2,0000000","3582,00","0,00",,,,
93,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Mine de plomb,Flandre,"5 397,00",Livres,"0,2000000","1079,40","0,00",,,,
94,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Morue,Flandre,"46 756,00",Livres,"0,3000000","14026,80","0,00",,,,
95,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Moulin a sucre,Flandre,"4 800,00",Livres,"0,1500000","720,00","0,00",,,,
96,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Patates,Flandre,"4,00",Sacs,"6,0000000","6,00","-18,00",erreur de calcul,,,
97,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,4,Quincaille,Flandre,"4 183,00",Livres,"1,0000000","4183,00","0,00",,,,
98,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Serges de laine,Flandre,"60,00",Pieces,"60,0000000","3600,00","0,00",,,,
99,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Stocfiche,Flandre,"2 150,00",Livres,"0,2500000","527,50","-10,00",,,,
100,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Toile ; blanche,Flandre,"369,00",Pieces,"60,0000000","221,40","-21 918,60",erreur de calcul ,,,
101,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Toile ; coutil,Flandre,"6,00",Pieces,"30,0000000","180,00","0,00",,,,
102,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Acier,Hollande,"46 423,00",Livres,"0,3500000","16248,05","0,00",,,,
103,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Aiguilles,Hollande,"63,00",Livres,"6,0000000","378,00","0,00",,,,
104,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Alun,Hollande,"25 761,00",Livres,"0,2000000","5152,20","0,00",,,,
105,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Amandes,Hollande,"476,00",Livres,"0,3000000","142,80","0,00",,,,
106,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Arsenic,Hollande,"926,00",Livres,"0,2500000","231,50","0,00",,,,
107,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Argent vif,Hollande,"213,00",Livres,"5,0000000","1065,00","0,00",,,,
108,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Armes blanche,Hollande,"1 120,00",Livres,"2,4000000","2688,00","0,00",,,,
109,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Azur,Hollande,"24 247,00",Livres,"0,7500000","18185,25","0,00",,,,
110,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Baleine ; coupée,Hollande,"150,00",Livres,"3,0000000","450,00","0,00",,,,
111,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Baleine ; en fanon,Hollande,"300,00",Livres,"2,0000000","600,00","0,00",,,,
112,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Battons de sapin,Hollande,"1 116,00",Nombre,"0,1000000","111,60","0,00",,,,
113,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Beurre,Hollande,"1 245,00",Livres,"0,5000000","622,50","0,00",,,,
114,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Bierre,Hollande,"2 062,00",Barriques,"28,0000000","57736,00","0,00",,,,
115,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Blanc ; de baleine,Hollande,"222,00",Livres,"3,0000000","666,00","0,00",,,,
116,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Blanc ; de ceruze,Hollande,"13 524,00",Livres,"0,2500000","3381,00","0,00",,,,
117,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Bois ; de chene,Hollande,"200,00",Pieces,"3,0000000","600,00","0,00",,,,
118,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Bois ; jaune,Hollande,"2 832,00",Livres,"0,1000000","283,20","0,00",,,,
119,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Bois ; de teinture,Hollande,"26 542,00",Livres,"0,2000000","5308,40","0,00",,,,
120,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Bois ; de teinture moulu,Hollande,"34 711,00",Livres,"0,3000000","10413,30","0,00",,,,
121,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Borax,Hollande,"125,00",Livres,"3,5000000","437,50","0,00",,,,
122,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Boutons de cocos,Hollande,"794,00",Livres,"1,0000000","794,00","0,00",,,,
123,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Brosserie,Hollande,"2 918,00",Livres,"0,3000000","875,40","0,00",,,,
124,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Cabillauds,Hollande,"130 161,00",Livres,"0,2500000","32540,00","-0,25",,,,
125,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,5,Camphre,Hollande,"418,00",Livres,"4,5000000","1881,00","0,00",,,,
126,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,6,Capilaire,Hollande,"121,00",Livres,"1,2500000","151,25","0,00",,,,
127,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,6,Carabé,Hollande,"20,00",Livres,"0,6000000","24,00","12,00",erreur de calcul,,,
128,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,6,Cendre potasse,Hollande,"1 818,00",Livres,"0,5000000","904,00","-5,00",erreur de calcul,,,
129,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,6,Ceruse,Hollande,"45 522,00",Livres,"0,2500000","11330,50","-50,00",erreur de calcul,,,
130,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,6,Chanvre,Hollande,"159 082,00",Livres,"0,2800000","44542,95","-0,01",erreur de calcul,,,
131,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,6,Cinabre,Hollande,"273,00",Livres,"4,7500000","1296,75","0,00",,,,
132,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,6,Clouds de fer,Hollande,"8 840,00",Livres,"0,3000000","2652,00","0,00",,,,
133,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,6,Colle forte,Hollande,"12 742,00",Livres,"0,5000000","6371,00","0,00",,,,
134,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,6,Colle de poisson,Hollande,"336,00",Livres,"4,0000000","1344,00","0,00",,,,
135,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,6,Corne a lanterne,Hollande,"16 300,00",Livres,"3,0000000","48900,00","0,00",,,,
136,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,6,Coton en laine,Hollande,"2 870,00",Livres,"1,7000000","4879,00","0,00",,,,
137,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1779.csv,Local,1779,Imports,Nantes,6,Couperose,Hollande,"63 785,00",Livres,"0,1000000","6378,50","0,00",,,,
