"Ville";"Exports_imports";"Outliers";"Outliers_coef";"Trans_number";"Prod_problems";"Product_select";"Remove_double";"Ponderation";"Pond_log";"year";"Index_value";"Part_value";"Part_flux"
"Nantes";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1770;178,940801273093;0,992716366516469;0,611111111111111
"Nantes";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1771;178,09678699437;0,992236425198838;0,627329192546584
"Nantes";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1772;175,089641196458;0,976881115314047;0,592896174863388
"Nantes";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1773;NA;NA;NA
"Nantes";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1774;175,18563209676;0,988381544791491;0,634304207119741
"Nantes";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1775;160,37821823333;0,924154125259614;0,539936102236422
"Nantes";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1776;175,075788897487;0,987873906680732;0,562659846547315
"Nantes";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1777;NA;NA;NA
"Nantes";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1778;206,627247948428;0,987492666122354;0,552721088435374
"Nantes";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1779;211,143557407167;0,963830316157507;0,617088607594937
"Nantes";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1780;NA;NA;NA
"Nantes";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1781;NA;NA;NA
"Nantes";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1782;NA;NA;NA
"Nantes";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1783;NA;NA;NA
"Nantes";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1784;NA;NA;NA
"Nantes";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1785;NA;NA;NA
"Nantes";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1786;NA;NA;NA
"Nantes";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1787;NA;NA;NA
"Nantes";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1788;NA;NA;NA
"Nantes";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1789;249,140637319875;0,966781920239705;0,349527665317139
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1728;100;0,848832566948865;0,317152103559871
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1729;NA;NA;NA
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1730;NA;NA;NA
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1731;84,2121503353769;0,872175199759711;0,421717171717172
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1732;91,737851888393;0,905143030888015;0,455714285714286
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1733;NA;NA;NA
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1734;85,0884658515032;0,868289799145407;0,382513661202186
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1735;80,9523328942496;0,901261400307388;0,385897435897436
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1736;75,9076618571383;0,930875575958924;0,415584415584416
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1737;73,7667346891921;0,856683083299643;0,443620178041543
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1738;NA;NA;NA
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1739;77,5881154318406;0,64006427558515;0,405759162303665
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1740;80,4757827285924;0,898180992347261;0,46539027982327
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1741;74,3593173285549;0,917077714331589;0,434944237918216
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1742;66,8751811658614;0,910467295216479;0,449223416965352
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1743;69,430675333552;0,846059112238116;0,480818414322251
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1744;86,37515109111;0,948837053924484;0,448333333333333
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1745;84,1890668769702;0,689226510342979;0,418918918918919
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1746;92,6841819642041;0,633879268587971;0,457516339869281
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1747;NA;NA;NA
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1748;NA;NA;NA
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1749;95,2244024894015;0,873754877824815;0,483128834355828
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1750;99,2022454014362;0,847441890750821;0,426829268292683
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1751;85,3936734138472;0,9172850366951;0,475438596491228
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1752;111,130446482359;0,949111929788244;0,464471403812825
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1753;108,698999422054;0,944987951335462;0,422712933753943
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1754;111,149497383671;0,956236620114281;0,385416666666667
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1755;100,970348671148;0,922174859762925;0,398260869565217
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1756;110,964714066795;0,837229566614938;0,444067796610169
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1757;98,2441057500475;0,946431402827853;0,464135021097046
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1758;95,0099245985257;0,90060217038619;0,460122699386503
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1759;88,8102109303694;0,932359615356065;0,362068965517241
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1760;87,9193070217752;0,880843070278722;0,363636363636364
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1761;103,386225134905;0,573349492106203;0,396
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1762;84,4599487854553;0,943200924755631;0,384297520661157
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1763;93,8004589979275;0,920635562099215;0,432754880694143
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1764;87,8913997170814;0,917885879079089;0,45020920502092
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1765;92,2768497469205;0,950958924367999;0,468298109010011
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1766;107,995163067106;0,386740806872047;0,432
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1767;95,0180655954125;0,943781631316189;0,448807854137447
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1768;83,522307108035;0,927767027908371;0,5
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1769;96,2812303887984;0,951384663440299;0,48993288590604
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1770;109,067111632178;0,951957843380074;0,498201438848921
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1771;104,444712315958;0,95577699854653;0,488958990536278
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1772;99,076927589599;0,885817868437721;0,470070422535211
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1773;NA;NA;NA
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1774;85,8409785448089;0,939141997408024;0,482254697286013
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1775;NA;NA;NA
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1776;87,7692431518971;0,83928710872162;0,39521800281294
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1777;NA;NA;NA
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1778;95,5191674116219;0,804851319833759;0,234943027672273
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1779;97,9673294941935;0,954930756731578;0,429133858267717
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1780;NA;NA;NA
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1781;NA;NA;NA
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1782;NA;NA;NA
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1783;NA;NA;NA
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1784;NA;NA;NA
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1785;NA;NA;NA
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1786;NA;NA;NA
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1787;NA;NA;NA
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1788;NA;NA;NA
"Nantes";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1789;115,718289238391;0,858539788795871;0,251538461538462
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1725;100;0,434437864981219;0,516049382716049
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1726;105,972938635441;0,327719521534408;0,521505376344086
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1727;103,39155906769;0,520932646275199;0,546916890080429
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1728;94,8427827689238;0,460445305533495;0,56
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1729;100,112993275323;0,500320934130425;0,583596214511041
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1730;97,3797679557501;0,557682830074412;0,58160237388724
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1731;101,754999703568;0,682744347125552;0,57909604519774
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1732;107,860290746857;0,427231546142422;0,56797583081571
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1733;109,125995275953;0,640214461718754;0,585507246376812
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1734;NA;NA;NA
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1735;101,817933960528;0,668254206990398;0,592592592592593
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1736;101,153520846339;0,655971709294235;0,578616352201258
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1737;99,9427097333695;0,654814598249798;0,584158415841584
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1738;95,4264942183197;0,444882721312778;0,643171806167401
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1739;92,0190426237107;0,543146988227122;0,482794577685089
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1740;101,862388730641;0,618681747171816;0,46718903036239
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1741;104,672056816542;0,654532751184848;0,469990766389658
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1742;102,278170695012;0,682368725776081;0,483
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1743;104,149866695176;0,710313290452984;0,474081055607917
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1744;108,010043052397;0,642127571990454;0,489208633093525
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1745;110,690232102805;0,596611027090075;0,508849557522124
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1746;123,528421262691;0,688902527202265;0,496567505720824
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1747;120,103960051572;0,773435815675825;0,500643500643501
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1748;108,8806788086;0,799562460026621;0,482901554404145
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1749;NA;NA;NA
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1750;110,008580169316;0,671584751027785;0,437180796731359
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1751;107,654804141314;0,775031926166792;0,518640350877193
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1752;106,384196583745;0,630186565645185;0,482921083627797
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1753;103,887782075791;0,701945822942951;0,486368593238822
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1754;105,480342241592;0,782137789321179;0,467880085653105
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1755;105,394194725704;0,722299274614881;0,461031833150384
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1756;112,020425294145;0,741502153239889;0,451167728237792
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1757;112,850597834047;0,723347012683778;0,447211155378486
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1758;121,586048068049;0,736849478435947;0,382466281310212
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1759;112,827594014117;0,759931071191165;0,39032006245121
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1760;NA;NA;NA
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1761;119,983948767311;0,802494352888274;0,390315480557594
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1762;116,681057272147;0,891176613586242;0,393382352941176
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1763;107,84777819075;0,848060759645026;0,35378590078329
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1764;108,258292118776;0,895434415276408;0,377269670477471
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1765;108,462213578028;0,904197708703688;0,401621223286662
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1766;107,233073672564;0,911763108332856;0,381652661064426
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1767;115,66234161217;0,866575975793797;0,393984962406015
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1768;114,268389660278;0,883609733740804;0,390205371248025
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1769;106,894557614489;0,883446753069458;0,402859545836838
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1770;106,791577925745;0,894358222928248;0,387737478411054
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1771;106,389913340958;0,896121391871328;0,391020408163265
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1772;107,417315082387;0,896262269748575;0,37046004842615
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1773;105,352131969341;0,891710787217448;0,37004048582996
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1774;106,367519977031;0,906940537252262;0,377295492487479
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1775;104,817159705078;0,856764176208111;0,387332521315469
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1776;105,388178145167;0,82664237047258;0,381242387332521
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1777;108,573112892809;0,830630027512897;0,369958275382476
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1778;96,4610161019639;0,737972098749528;0,363924050632911
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1779;111,651441707467;0,789994497119418;0,371428571428571
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1780;104,798428769935;0,534595755218823;0,356862745098039
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1781;NA;NA;NA
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1782;NA;NA;NA
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1783;NA;NA;NA
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1784;NA;NA;NA
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1785;NA;NA;NA
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1786;NA;NA;NA
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1787;119,433051104333;0,648154469963189;0,248424842484248
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1788;NA;NA;NA
"Marseille";"Imports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1789;162,934472942538;0,763769604254544;0,258671952428147
"Marseille";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1725;100;0,185471976294944;0,387012987012987
"Marseille";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1726;103,311031563695;0,622512972738304;0,383248730964467
"Marseille";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1727;103,915270550084;0,680561546575306;0,430434782608696
"Marseille";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1728;96,5631352265615;0,802824761431637;0,469135802469136
"Marseille";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1729;85,0754554626433;0,745658979739564;0,476086956521739
"Marseille";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1730;92,3950543420605;0,614583303563595;0,462790697674419
"Marseille";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1731;104,288601602715;0,576064122124414;0,475609756097561
"Marseille";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1732;112,073538914512;0,515799980979867;0,438423645320197
"Marseille";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1733;103,31710890294;0,620949883614969;0,41743119266055
"Marseille";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1734;NA;NA;NA
"Marseille";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1735;101,415568244293;0,783272174477501;0,43236074270557
"Marseille";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1736;93,5354366984113;0,642627639118436;0,471153846153846
"Marseille";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1737;94,7847396304267;0,692178675051922;0,431192660550459
"Marseille";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1738;93,4478424212544;0,703761578464117;0,446022727272727
"Marseille";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1739;92,3570957897549;0,515308884126797;0,374788494077834
"Marseille";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1740;113,047959605183;0,836193104775496;0,366737739872068
"Marseille";"Exports";TRUE;10;0;FALSE;FALSE;TRUE;TRUE;FALSE;1741;114,212673931507;0,850268912311625;0,347007397444519
