Exports_imports;Partner;year;Index_value;Part_value;Part_flux
Imports;Europe_et_Mediterranee;1745;118,4850631;0,463595154;0,536666667
Imports;Europe_et_Mediterranee;1746;127,9598308;0,470190817;0,538720539
Imports;Europe_et_Mediterranee;1747;132,9874267;0,470293972;0,537275064
Imports;Europe_et_Mediterranee;1748;125,4279736;0,628865361;0,510383889
Imports;Europe_et_Mediterranee;1749;120,0384893;0,379056225;0,542841649
Imports;Europe_et_Mediterranee;1750;142,0220764;0,489507377;0,505351236
Imports;Europe_et_Mediterranee;1751;128,9631104;0,662012495;0,539220779
Imports;Europe_et_Mediterranee;1752;128,2712835;0,544280023;0,520724154
Imports;Europe_et_Mediterranee;1753;123,8092023;0,472965338;0,511087074
Imports;Europe_et_Mediterranee;1754;126,2030814;0,505455534;0,50264296
Imports;Europe_et_Mediterranee;1755;132,7146947;0,481570374;0,481418919
Imports;Europe_et_Mediterranee;1756;134,2585853;0,568737759;0,489726027
Imports;Europe_et_Mediterranee;1757;129,6473798;0,664651126;0,505767524
Imports;Europe_et_Mediterranee;1758;139,2290739;0,69224115;0,48991084
Imports;Europe_et_Mediterranee;1759;144,5802813;0,718774895;0,491170431
Imports;Europe_et_Mediterranee;1760;114,5586936;0,696075224;0,574324324
Imports;Europe_et_Mediterranee;1761;152,4955991;0,71007688;0,487216947
Imports;Europe_et_Mediterranee;1762;143,8445526;0,774316302;0,497594226
Imports;Europe_et_Mediterranee;1763;141,9355016;0,510376622;0,448972603
Imports;Europe_et_Mediterranee;1764;146,4030084;0,538856133;0,452949438
Imports;Europe_et_Mediterranee;1765;156,8200698;0,589027106;0,485852569
Imports;Europe_et_Mediterranee;1766;153,054406;0,538415106;0,460340456
Imports;Europe_et_Mediterranee;1767;153,8384909;0,534237209;0,467220683
Imports;Europe_et_Mediterranee;1768;158,3767976;0,561214582;0,452120057
Imports;Europe_et_Mediterranee;1769;153,3538417;0,496309069;0,48119071
Imports;Europe_et_Mediterranee;1770;154,6136549;0,438227093;0,451612903
Imports;Europe_et_Mediterranee;1771;157,6485116;0,48223426;0,457159976
Imports;Europe_et_Mediterranee;1772;156,2345916;0,364011785;0,425029988
Imports;Europe_et_Mediterranee;1773;160,6809223;0,467948414;0,417435424
Imports;Europe_et_Mediterranee;1774;161,9399189;0,45847565;0,445383835
Imports;Europe_et_Mediterranee;1775;154,9800368;0,39816135;0,432647334
Imports;Europe_et_Mediterranee;1776;165,9205161;0,414899896;0,451646091
Imports;Europe_et_Mediterranee;1777;172,0341266;0,353524206;0,40034662
Imports;Europe_et_Mediterranee;1778;160,1101391;0,243540138;0,417330677
Imports;Europe_et_Mediterranee;1779;170,5636298;0,591145297;0,43380982
Imports;Europe_et_Mediterranee;1780;162,239986;0,439105656;0,413358538
Imports;Europe_et_Mediterranee;1781;NA;NA;NA
Imports;Europe_et_Mediterranee;1782;NA;NA;NA
Imports;Europe_et_Mediterranee;1783;NA;NA;NA
Imports;Europe_et_Mediterranee;1784;NA;NA;NA
Imports;Europe_et_Mediterranee;1785;NA;NA;NA
Imports;Europe_et_Mediterranee;1786;NA;NA;NA
Imports;Europe_et_Mediterranee;1787;159,2242166;0,598499062;0,216706068
Imports;Europe_et_Mediterranee;1788;NA;NA;NA
Imports;Europe_et_Mediterranee;1789;194,9971414;0,405807668;0,326619601
Exports;Europe_et_Mediterranee;1718;100;0,671631846;0,141652614
Exports;Europe_et_Mediterranee;1719;118,609157;0,692981574;0,170634921
Exports;Europe_et_Mediterranee;1720;90,11723904;0,746633777;0,175043328
Exports;Europe_et_Mediterranee;1721;87,06624326;0,717786252;0,157407407
Exports;Europe_et_Mediterranee;1722;117,4843138;0,742558531;0,160714286
Exports;Europe_et_Mediterranee;1723;198,7986654;0,377229872;0,130434783
Exports;Europe_et_Mediterranee;1724;176,7519985;0,775749256;0,116438356
Exports;Europe_et_Mediterranee;1725;177,2466395;0,678894369;0,252933507
Exports;Europe_et_Mediterranee;1726;133,3372431;0,694174085;0,229471316
Exports;Europe_et_Mediterranee;1727;122,0160011;0,634211908;0,301610542
Exports;Europe_et_Mediterranee;1728;109,9217674;0,598809013;0,233861835
Exports;Europe_et_Mediterranee;1729;96,68674449;0,690985814;0,241525424
Exports;Europe_et_Mediterranee;1730;115,4535735;0,673652631;0,332564841
Exports;Europe_et_Mediterranee;1731;75,68803449;0,506862613;0,260233918
Exports;Europe_et_Mediterranee;1732;111,9560939;0,698758518;0,326779394
Exports;Europe_et_Mediterranee;1733;103,3066356;0,671359554;0,303285594
Exports;Europe_et_Mediterranee;1734;129,1675409;0,71383055;0,19792498
Exports;Europe_et_Mediterranee;1735;97,48651401;0,728756883;0,31703629
Exports;Europe_et_Mediterranee;1736;95,20693094;0,662210406;0,271648873
Exports;Europe_et_Mediterranee;1737;93,457397;0,521821268;0,24681793
Exports;Europe_et_Mediterranee;1738;94,04559531;0,514958581;0,296214627
Exports;Europe_et_Mediterranee;1739;93,91491012;0,543915774;0,287128713
Exports;Europe_et_Mediterranee;1740;106,7127436;0,746725342;0,27416391
Exports;Europe_et_Mediterranee;1741;110,5725837;0,732390922;0,272553517
Exports;Europe_et_Mediterranee;1742;117,2452774;0,679173804;0,162589928
Exports;Europe_et_Mediterranee;1743;100,1226424;0,66060925;0,249662162
Exports;Europe_et_Mediterranee;1744;99,91860754;0,741300102;0,271872445
Exports;Europe_et_Mediterranee;1745;101,1364274;0,786366491;0,357425743
Exports;Europe_et_Mediterranee;1746;106,2824727;0,713377391;0,320618928
Exports;Europe_et_Mediterranee;1747;103,3866409;0,615247468;0,299883314
Exports;Europe_et_Mediterranee;1748;114,5597815;0,602549822;0,234899329
Exports;Europe_et_Mediterranee;1749;99,27024667;0,760743516;0,284371328
Exports;Europe_et_Mediterranee;1750;107,5712266;0,585862212;0,322133043
Exports;Europe_et_Mediterranee;1751;112,1848507;0,717605449;0,290140006
Exports;Europe_et_Mediterranee;1752;108,2641319;0,751971886;0,285060103
Exports;Europe_et_Mediterranee;1753;110,2326404;0,681029723;0,209274194
Exports;Europe_et_Mediterranee;1754;118,912309;0,692136528;0,200918485
Exports;Europe_et_Mediterranee;1755;105,1064307;0,704576866;0,285495716
Exports;Europe_et_Mediterranee;1756;111,7599572;0,693794015;0,310307414
Exports;Europe_et_Mediterranee;1757;105,6959144;0,711475266;0,31025958
Exports;Europe_et_Mediterranee;1758;110,1177793;0,708918256;0,331821618
Exports;Europe_et_Mediterranee;1759;121,0897354;0,776993714;0,365716955
Exports;Europe_et_Mediterranee;1760;122,8637966;0,853526653;0,342997142
Exports;Europe_et_Mediterranee;1761;115,6984014;0,761616618;0,369927536
Exports;Europe_et_Mediterranee;1762;116,5564337;0,79959294;0,37742436
Exports;Europe_et_Mediterranee;1763;120,0292418;0,716412675;0,240648941
Exports;Europe_et_Mediterranee;1764;118,0334035;0,681254728;0,222917566
Exports;Europe_et_Mediterranee;1765;111,4361046;0,739261434;0,241216571
Exports;Europe_et_Mediterranee;1766;114,387614;0,492945301;0,248357424
Exports;Europe_et_Mediterranee;1767;117,2255111;0,751446343;0,253327608
Exports;Europe_et_Mediterranee;1768;108,7671953;0,656678039;0,240198785
Exports;Europe_et_Mediterranee;1769;110,3549739;0,651820087;0,254392298
Exports;Europe_et_Mediterranee;1770;119,8787138;0,725954246;0,231663974
Exports;Europe_et_Mediterranee;1771;118,3892983;0,654688144;0,243233222
Exports;Europe_et_Mediterranee;1772;109,7081488;0,700333332;0,23293928
Exports;Europe_et_Mediterranee;1773;106,3093337;0,68554921;0,237271215
Exports;Europe_et_Mediterranee;1774;104,7874406;0,673869552;0,218430884
Exports;Europe_et_Mediterranee;1775;116,2296851;0,699738199;0,188834154
Exports;Europe_et_Mediterranee;1776;110,5645301;0,614372921;0,202155689
Exports;Europe_et_Mediterranee;1777;113,9914741;0,776845038;0,211520302
Exports;Europe_et_Mediterranee;1778;128,4510006;0,637862446;0,169620253
Exports;Europe_et_Mediterranee;1779;133,74078;0,615153799;0,27007985
Exports;Europe_et_Mediterranee;1780;119,6446955;0,642054662;0,275431291
Exports;Europe_et_Mediterranee;1781;NA;NA;NA
Exports;Europe_et_Mediterranee;1782;NA;NA;NA
Exports;Europe_et_Mediterranee;1783;NA;NA;NA
Exports;Europe_et_Mediterranee;1784;NA;NA;NA
Exports;Europe_et_Mediterranee;1785;NA;NA;NA
Exports;Europe_et_Mediterranee;1786;NA;NA;NA
Exports;Europe_et_Mediterranee;1787;NA;NA;NA
Exports;Europe_et_Mediterranee;1788;NA;NA;NA
Exports;Europe_et_Mediterranee;1789;159,1094138;0,292156829;0,202169572
Imports;Reste_du_monde;1718;100;0,81465054;0,234177215
Imports;Reste_du_monde;1719;60,22924252;0,544271393;0,124314442
Imports;Reste_du_monde;1720;52,78457944;0,666878516;0,123574144
Imports;Reste_du_monde;1721;52,056232;0,534833974;0,114379085
Imports;Reste_du_monde;1722;56,71766995;0,819387456;0,170542636
Imports;Reste_du_monde;1723;74,66686989;0,54683856;0,11971831
Imports;Reste_du_monde;1724;72,02038046;0,404269796;0,073011734
Imports;Reste_du_monde;1725;64,42339982;0,349494256;0,061491935
Imports;Reste_du_monde;1726;59,00848103;0,372282151;0,049668874
Imports;Reste_du_monde;1727;55,52921779;0,430727317;0,085457271
Imports;Reste_du_monde;1728;57,44916396;0,338161746;0,078685259
Imports;Reste_du_monde;1729;48,12209549;0,500304928;0,094805195
Imports;Reste_du_monde;1730;42,64254414;0,36005962;0,06601467
Imports;Reste_du_monde;1731;39,54167594;0,429663987;0,094464945
Imports;Reste_du_monde;1732;51,57589395;0,291903117;0,051875868
Imports;Reste_du_monde;1733;68,10197587;0,297073107;0,063218391
Imports;Reste_du_monde;1734;59,29237339;0,548297209;0,091974752
Imports;Reste_du_monde;1735;57,52582045;0,35853159;0,080745342
Imports;Reste_du_monde;1736;54,52792963;0,504143678;0,080375084
Imports;Reste_du_monde;1737;51,77735547;0,493660668;0,072222222
Imports;Reste_du_monde;1738;50,79791451;0,398953003;0,05807981
Imports;Reste_du_monde;1739;52,23146379;0,287216768;0,052993131
Imports;Reste_du_monde;1740;55,20612338;0,412300675;0,058408862
Imports;Reste_du_monde;1741;56,72983866;0,307417485;0,048954161
Imports;Reste_du_monde;1742;57,27555712;0,284219001;0,037309511
Imports;Reste_du_monde;1743;57,53294078;0,303517357;0,038363171
Imports;Reste_du_monde;1744;71,76048055;0,403770532;0,057902973
Imports;Reste_du_monde;1745;76,90846664;0,335426554;0,038
Imports;Reste_du_monde;1746;84,41860861;0,350686266;0,042087542
Imports;Reste_du_monde;1747;84,41327288;0,36923485;0,040488432
Imports;Reste_du_monde;1748;71,42175273;0,208998091;0,036500944
Imports;Reste_du_monde;1749;60,78307754;0,438822781;0,068329718
Imports;Reste_du_monde;1750;63,48391528;0,303279876;0,033858727
Imports;Reste_du_monde;1751;60,89709819;0,214564147;0,041558442
Imports;Reste_du_monde;1752;55,14730768;0,221736828;0,043830395
Imports;Reste_du_monde;1753;64,68103074;0,342505043;0,05246079
Imports;Reste_du_monde;1754;69,6108736;0,322112205;0,045170591
Imports;Reste_du_monde;1755;64,55230658;0,359344985;0,058699324
Imports;Reste_du_monde;1756;68,13821529;0,277561804;0,059503425
Imports;Reste_du_monde;1757;73,71622287;0,130375733;0,033717835
Imports;Reste_du_monde;1758;82,74346445;0,120953879;0,027217269
Imports;Reste_du_monde;1759;85,74348793;0,134962641;0,027926078
Imports;Reste_du_monde;1760;86,70574573;0,19628029;0,046332046
Imports;Reste_du_monde;1761;86,39854346;0,056506111;0,019357195
Imports;Reste_du_monde;1762;85,42882077;0,133180714;0,022854852
Imports;Reste_du_monde;1763;75,77511236;0,342697734;0,038013699
Imports;Reste_du_monde;1764;70,26683304;0,352776565;0,057935393
Imports;Reste_du_monde;1765;65,66440611;0,327853531;0,058451229
Imports;Reste_du_monde;1766;64,07319673;0,394116408;0,051430641
Imports;Reste_du_monde;1767;64,66576425;0,373168803;0,051708218
Imports;Reste_du_monde;1768;66,34242795;0,330078565;0,043830395
Imports;Reste_du_monde;1769;67,60533078;0,431111479;0,052993131
Imports;Reste_du_monde;1770;69,51791141;0,496544231;0,057503506
Imports;Reste_du_monde;1771;75,10725361;0,393525589;0,04613541
Imports;Reste_du_monde;1772;74,5047947;0,538781353;0,076769292
Imports;Reste_du_monde;1773;81,56037569;0,409507622;0,063191882
Imports;Reste_du_monde;1774;69,7421697;0,456165815;0,054108894
Imports;Reste_du_monde;1775;72,07284894;0,484201126;0,075304022
Imports;Reste_du_monde;1776;77,53047352;0,466106846;0,05829904
Imports;Reste_du_monde;1777;81,83125947;0,548428857;0,058058925
Imports;Reste_du_monde;1778;94,2881544;0,658415116;0,082171315
Imports;Reste_du_monde;1779;101,6769476;0,141168284;0,052827843
Imports;Reste_du_monde;1780;97,30198404;0,247353708;0,048519219
Imports;Reste_du_monde;1781;NA;NA;NA
Imports;Reste_du_monde;1782;NA;NA;NA
Imports;Reste_du_monde;1783;NA;NA;NA
Imports;Reste_du_monde;1784;NA;NA;NA
Imports;Reste_du_monde;1785;NA;NA;NA
Imports;Reste_du_monde;1786;NA;NA;NA
Imports;Reste_du_monde;1787;NA;0,04271828;0,000788022
Imports;Reste_du_monde;1788;NA;NA;NA
Imports;Reste_du_monde;1789;120,0920503;0,371677208;0,015884551
Exports;Reste_du_monde;1718;100;0,131158851;0,510961214
Exports;Reste_du_monde;1719;124,8631287;0,23883925;0,468253968
Exports;Reste_du_monde;1720;105,8370087;0,194803727;0,466204506
Exports;Reste_du_monde;1721;140,4627689;0,215103943;0,483796296
Exports;Reste_du_monde;1722;113,9718434;0,202129529;0,522321429
Exports;Reste_du_monde;1723;188,6477813;0,156307305;0,480072464
Exports;Reste_du_monde;1724;234,296643;0,158108763;0,561643836
Exports;Reste_du_monde;1725;233,0317541;0,095984942;0,246414602
Exports;Reste_du_monde;1726;196,440286;0,144484096;0,280089989
Exports;Reste_du_monde;1727;195,0303277;0,1802356;0,222547584
Exports;Reste_du_monde;1728;193,5500904;0,242496779;0,26387316
Exports;Reste_du_monde;1729;152,1853028;0,176760867;0,352754237
Exports;Reste_du_monde;1730;162,7614822;0,158311426;0,204610951
Exports;Reste_du_monde;1731;174,3735407;0,30586503;0,275438596
Exports;Reste_du_monde;1732;177,7992818;0,157154993;0,192292568
Exports;Reste_du_monde;1733;187,1143462;0,149463017;0,219039596
Exports;Reste_du_monde;1734;173,7301588;0,155241069;0,308060654
Exports;Reste_du_monde;1735;163,3439494;0,14027184;0,224798387
Exports;Reste_du_monde;1736;153,6289151;0,173937199;0,268683274
Exports;Reste_du_monde;1737;152,2603494;0,164345702;0,304925291
Exports;Reste_du_monde;1738;152,2785679;0,146484151;0,221609702
Exports;Reste_du_monde;1739;160,3680024;0,120943019;0,185551889
Exports;Reste_du_monde;1740;157,7377841;0,11022812;0,193678795
Exports;Reste_du_monde;1741;171,3199839;0,118384664;0,161314985
Exports;Reste_du_monde;1742;184,2067752;0,233738947;0,339568345
Exports;Reste_du_monde;1743;159,0260305;0,145404436;0,191216216
Exports;Reste_du_monde;1744;154,95609;0,141835557;0,205233034
Exports;Reste_du_monde;1745;144,0659424;0,072205037;0,109405941
Exports;Reste_du_monde;1746;179,3819445;0,12090792;0,189276718
Exports;Reste_du_monde;1747;179,4226125;0,25366383;0,204589654
Exports;Reste_du_monde;1748;185,0708998;0,269198039;0,370246085
Exports;Reste_du_monde;1749;193,7257079;0,121823527;0,205640423
Exports;Reste_du_monde;1750;203,6905128;0,086770533;0,115902598
Exports;Reste_du_monde;1751;175,0129164;0,103884598;0,201668156
Exports;Reste_du_monde;1752;182,1315377;0,164962148;0,16628506
Exports;Reste_du_monde;1753;185,646098;0,175535253;0,274596774
Exports;Reste_du_monde;1754;188,2026021;0,181735249;0,268656716
Exports;Reste_du_monde;1755;196,4788432;0,130928194;0,156976744
Exports;Reste_du_monde;1756;188,715207;0,069768778;0,140687161
Exports;Reste_du_monde;1757;163,5228746;0,146663693;0,264524104
Exports;Reste_du_monde;1758;173,6184936;0,132815746;0,245653817
Exports;Reste_du_monde;1759;201,7203117;0,052737231;0,085474078
Exports;Reste_du_monde;1760;179,3804089;0,025792925;0,088199265
Exports;Reste_du_monde;1761;202,1308802;0,047405011;0,067391304
Exports;Reste_du_monde;1762;175,0616317;0,095719163;0,06283941
Exports;Reste_du_monde;1763;162,3541457;0,159303388;0,189499775
Exports;Reste_du_monde;1764;160,2276164;0,138333583;0,195727233
Exports;Reste_du_monde;1765;162,47022;0,102875635;0,189564761
Exports;Reste_du_monde;1766;194,7599517;0,129164383;0,168462549
Exports;Reste_du_monde;1767;166,14764;0,130531708;0,160369257
Exports;Reste_du_monde;1768;141,4710453;0,152039051;0,189398123
Exports;Reste_du_monde;1769;152,702734;0,164235614;0,174729242
Exports;Reste_du_monde;1770;165,2650715;0,116362217;0,156058158
Exports;Reste_du_monde;1771;154,1567377;0,157731763;0,238042269
Exports;Reste_du_monde;1772;148,8422061;0,108641385;0,177055347
Exports;Reste_du_monde;1773;157,5901817;0,146966531;0,14109817
Exports;Reste_du_monde;1774;157,3844486;0,154126772;0,170361146
Exports;Reste_du_monde;1775;173,3083117;0,139837119;0,17816092
Exports;Reste_du_monde;1776;170,3964659;0,179095856;0,191137725
Exports;Reste_du_monde;1777;175,1529452;0,119673578;0,097261568
Exports;Reste_du_monde;1778;169,5325651;0,152121104;0,149113924
Exports;Reste_du_monde;1779;158,1539231;0,111141794;0,133865665
Exports;Reste_du_monde;1780;170,8613949;0,061184345;0,09815586
Exports;Reste_du_monde;1781;NA;NA;NA
Exports;Reste_du_monde;1782;NA;NA;NA
Exports;Reste_du_monde;1783;NA;NA;NA
Exports;Reste_du_monde;1784;NA;NA;NA
Exports;Reste_du_monde;1785;NA;NA;NA
Exports;Reste_du_monde;1786;NA;NA;NA
Exports;Reste_du_monde;1787;NA;NA;NA
Exports;Reste_du_monde;1788;NA;NA;NA
Exports;Reste_du_monde;1789;150,3234532;0,442788646;0,066328458
