numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
15,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,1,1751,Imports,alun,Marseille,Espagne,4500,livres,"0,12",540,0,
16,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,1,1751,Imports,amandes cassées,Marseille,Espagne,44335,livres,"0,2",8867,0,
17,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,1,1751,Imports,anchois,Marseille,Espagne,30,barrils,11,330,0,
18,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,1,1751,Imports,anis,Marseille,Espagne,21414,livres,"0,2",4282,"-0,8",
19,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,1,1751,Imports,avoine,Marseille,Espagne,276,charges,12,3312,0,
20,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,balais de palme,Marseille,Espagne,10217,douzaines,"0,9",9195,"-0,3",
21,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,bas de laine,Marseille,Espagne,50,livres,6,300,0,
22,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,bas de soye,Marseille,Espagne,55,livres,40,2200,0,
23,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,baume de copahu,Marseille,Espagne,50,livres,4,200,0,
24,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,baume du Perou,Marseille,Espagne,450,livres,10,4500,0,
25,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,beuf salé,Marseille,Espagne,69000,livres,"0,35",24150,0,
26,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,bled froment,Marseille,Espagne,2055,charges,20,41100,0,
27,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,bois de Brezil Ste Marte,Marseille,Espagne,148775,livres,"0,25",37193,"-0,75",
28,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,bois a bruler,Marseille,Espagne,1140500,livres,"0,009",10264,"-0,5",
29,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,bois de campeche,Marseille,Espagne,714325,livres,"0,15",107148,"-0,75",
30,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,bonnets de laine,Marseille,Espagne,667,douzaines,22,14674,0,
31,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,bouchons de liege,Marseille,Espagne,4100,livres,3,12300,0,
32,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,bourdes,Marseille,Espagne,13677350,livres,"0,08",1094188,0,
33,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,bourre,Marseille,Espagne,460,livres,"0,4",184,0,
34,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,bouteilles de verre,Marseille,Espagne,1618,livres,"0,2",323,"-0,6",
35,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,bray sec,Marseille,Espagne,195300,livres,"0,15",29295,0,
36,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,brun rouge,Marseille,Espagne,64300,livres,"0,025",1607,"-0,5",
37,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,cacao,Marseille,Espagne,77479,livres,"1,3",100722,"-0,7",
38,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,canelle,Marseille,Espagne,1449,livres,6,8694,0,
39,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,capres,Marseille,Espagne,53675,livres,"0,22",11808,"-0,5",
40,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,carreaux de marbre,Marseille,Espagne,7000,nombre,"0,6",4200,0,
41,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,cendres,Marseille,Espagne,348300,livres,"0,08",27864,0,
42,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,cercles de fer,Marseille,Espagne,2500,livres,"0,25",625,0,
43,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,chandelles,Marseille,Espagne,3200,livres,"0,45",1440,0,
44,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,cheveux,Marseille,Espagne,402,livres,20,8040,0,
45,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,chocolat,Marseille,Espagne,1570,livres,2,3140,0,
46,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,cire blanche,Marseille,Espagne,63,livres,"1,8",113,"-0,4",
47,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,cire jaune,Marseille,Espagne,6663,livres,"1,5",9994,"-0,5",
48,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,cochenille mesteque,Marseille,Espagne,16140,livres,18,290520,0,
49,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,cochenille silvestre,Marseille,Espagne,67885,livres,3,203655,0,
50,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,colequinte,Marseille,Espagne,1730,livres,"1,5",2595,0,
51,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,corail brut,Marseille,Espagne,6733,livres,2,13466,0,
52,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,corbeilles,Marseille,Espagne,63,douzaines,20,1260,0,
53,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,cordages de chanvre,Marseille,Espagne,690,livres,"0,3",207,0,
54,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,cordages de chanvre vieux,Marseille,Espagne,21680,livres,"0,15",3252,0,
55,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,cordages d'espar,Marseille,Espagne,"3689,25",douzaines,7,25824,"-0,75",
56,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,cornes de mouton,Marseille,Espagne,248251,paires,"0,05",12412,"-0,55",
57,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,couffes a boulangers,Marseille,Espagne,28,douzaines,30,840,0,
58,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,couffins de palme,Marseille,Espagne,50,douzaines,3,150,0,
59,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,couffins de palme,Marseille,Espagne,300,livres,"0,2",60,0,
60,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,courdouans,Marseille,Espagne,28,douzaines,24,672,0,
61,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,courdouans,Marseille,Espagne,216,livres,"1,25",270,0,
62,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,couvertures fil et coton,Marseille,Espagne,600,livres,2,1200,0,
63,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,couvertures de laine,Marseille,Espagne,1536,nombre,12,18432,0,
64,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,crin,Marseille,Espagne,100,livres,"0,6",60,0,
65,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,cuirs en poil,Marseille,Espagne,3614,en nombre,14,50596,0,
66,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,cuivre tangoul,Marseille,Espagne,1200,livres,"0,9",1080,0,
67,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,demittes,Marseille,Espagne,62,pieces,3,186,0,
68,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,douelles a tonneaux,Marseille,Espagne,687,tonneaux,5,3435,0,
69,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,drap londrin,Marseille,Espagne,1035,livres,5,5175,0,
70,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,drapeaux vieux,Marseille,Espagne,13200,livres,"0,08",1056,0,
71,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,drogueries,Marseille,Espagne,1946,livres,1,1946,0,
72,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,eau de vie,Marseille,Espagne,41535,livres,"0,15",6230,"-0,25",
73,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,escayolle,Marseille,Espagne,500,livres,"0,15",75,0,
74,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,espar,Marseille,Espagne,1100,milliers,80,88000,0,
75,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,etoffe de soye,Marseille,Espagne,1065,livres,40,42600,0,
76,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,etoupe de soye,Marseille,Espagne,345,livres,"0,3",103,"-0,5",
77,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,farine,Marseille,Espagne,48600,livres,"0,1",4860,0,
78,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,fayance,Marseille,Espagne,550,livres,"0,5",275,0,
79,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,fer en barre,Marseille,Espagne,3450,livres,"0,145",500,"-0,25",
80,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,figues,Marseille,Espagne,136600,livres,"0,1",13660,0,
81,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,2,1751,Imports,fil de corailleur,Marseille,Espagne,460,livres,"0,5",230,0,
82,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,filets d'espars,Marseille,Espagne,1162,milliers,50,58100,0,
83,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,filets d'espars,Marseille,Espagne,1867,grosses,40,74680,0,
84,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,filets pour la peche,Marseille,Espagne,23,nombre,30,690,0,
85,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,fromage,Marseille,Espagne,134100,livres,"0,25",33525,0,
86,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,galles,Marseille,Espagne,2990,livres,"0,5",1495,0,
87,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,gaudron,Marseille,Espagne,61305,livres,"0,15",9195,"-0,75",
88,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,geroffle,Marseille,Espagne,1275,livres,16,20400,0,
89,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,grabeau de corail,Marseille,Espagne,4065,livres,"0,3",1219,"-0,5",
90,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,graine jaune,Marseille,Espagne,14765,livres,"0,25",3691,"-0,25",
91,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,huile d'amande,Marseille,Espagne,260,livres,1,260,0,
92,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,huile d'olive,Marseille,Espagne,7485,milleroles,40,299400,0,
93,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,huile de poisson,Marseille,Espagne,66975,livres,"0,2",13395,0,
94,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,jalap,Marseille,Espagne,7743,livres,"2,5",19357,"-0,5",
95,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,indigo,Marseille,Espagne,34264,livres,6,205584,0,
96,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,jongs a joncher volaille,Marseille,Espagne,5000,livres,"0,045",225,0,
97,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,jongs a faire voile,Marseille,Espagne,2900,livres,"0,075",217,"-0,5",
98,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,jus de reglisse,Marseille,Espagne,337855,livres,"0,35",118249,"-0,25",
99,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,laine lavée,Marseille,Espagne,96858,livres,"1,1",106543,"-0,8",
100,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,laine de sigovie,Marseille,Espagne,155325,livres,"1,6",248520,0,
101,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,laine surge,Marseille,Espagne,2526157,livres,"0,4",1010462,"-0,8",
102,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,lames d'Epée,Marseille,Espagne,150,livres,3,450,0,
103,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,legumes,Marseille,Espagne,187150,livres,"0,15",28072,"-0,5",
104,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,librairie,Marseille,Espagne,715,livres,2,1430,0,
105,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,liege,Marseille,Espagne,122402,livres,"0,15",18360,"-0,3",
106,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,lin cru,Marseille,Espagne,4060,livres,"0,6",2436,0,
107,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,mane,Marseille,Espagne,617,livres,"1,25",771,"-0,25",
108,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,marbre en pierre,Marseille,Espagne,19,en nombre,11,209,0,
109,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,mercerie,Marseille,Espagne,2790,livres,"3,5",9765,0,
110,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,mules a moulin,Marseille,Espagne,8,nombre,50,400,0,
111,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,mouchoirs de soye,Marseille,Espagne,3928,douzaines,28,109984,0,
112,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,nattes,Marseille,Espagne,170,douzaines,18,3060,0,
113,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,noisettes,Marseille,Espagne,10200,livres,"0,1",1020,0,
114,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,olives,Marseille,Espagne,9000,livres,"0,15",1350,0,
115,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,orseille,Marseille,Espagne,1782,livres,1,1782,0,
116,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,palmes en feuille,Marseille,Espagne,3670,livres,"0,5",1835,0,
117,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,peaux d'agneau en laine,Marseille,Espagne,890,livres,"0,9",801,0,
118,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,peaux de chagrin,Marseille,Espagne,100,livres,"2,7",270,0,
119,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1751.csv,Local,3,1751,Imports,peaux de chevre en poil,Marseille,Espagne,164,douzaines,15,2460,0,
