source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
Local,1787,Colonies Françaises de l'Amérique,,Possessions anglaises,Imports,Argent monnoyé,,,12185,,,,,sources/Local/ANOM_Col_F_2B_14_Colonies_Imports_1787.csv,ANOM Col F 2B 14 (tableau 25),2,,,548690,,,Cyril Mouton,,,,,,,,,,,
Local,1787,Colonies Françaises de l'Amérique,,Possessions espagnoles,Imports,Argent monnoyé,,,467455,,,,,sources/Local/ANOM_Col_F_2B_14_Colonies_Imports_1787.csv,ANOM Col F 2B 14 (tableau 25),2,,,548690,,,Cyril Mouton,,,,,,,,,,,
Local,1787,Colonies Françaises de l'Amérique,,Possessions hollandaises,Imports,Argent monnoyé,,,66050,,,,,sources/Local/ANOM_Col_F_2B_14_Colonies_Imports_1787.csv,ANOM Col F 2B 14 (tableau 25),2,,,548690,,,Cyril Mouton,,,,,,,,,,,
Local,1787,Colonies Françaises de l'Amérique,,Possessions portugaises,Imports,Argent monnoyé,,,3000,,,,,sources/Local/ANOM_Col_F_2B_14_Colonies_Imports_1787.csv,ANOM Col F 2B 14 (tableau 25),2,,,548690,,,Cyril Mouton,,,,,,,,,,,
Local,1787,Colonies Françaises de l'Amérique,,Possessions des Etats unis de l'Amérique,Imports,Bestiaux,,,491728,,,,,sources/Local/ANOM_Col_F_2B_14_Colonies_Imports_1787.csv,ANOM Col F 2B 14 (tableau 25),2,,,715218,,,Cyril Mouton,,,,,,,,,,,
Local,1787,Colonies Françaises de l'Amérique,,Possessions anglaises,Imports,Bestiaux,,,58180,,,,,sources/Local/ANOM_Col_F_2B_14_Colonies_Imports_1787.csv,ANOM Col F 2B 14 (tableau 25),2,,,715218,,,Cyril Mouton,,,,,,,,,,,
Local,1787,Colonies Françaises de l'Amérique,,Possessions danoises,Imports,Bestiaux,,,6000,,,,,sources/Local/ANOM_Col_F_2B_14_Colonies_Imports_1787.csv,ANOM Col F 2B 14 (tableau 25),2,,,715218,,,Cyril Mouton,,,,,,,,,,,
Local,1787,Colonies Françaises de l'Amérique,,Possessions espagnoles,Imports,Bestiaux,,,139690,,,,,sources/Local/ANOM_Col_F_2B_14_Colonies_Imports_1787.csv,ANOM Col F 2B 14 (tableau 25),2,,,715218,,,Cyril Mouton,,,,,,,,,,,
Local,1787,Colonies Françaises de l'Amérique,,Possessions hollandaises,Imports,Bestiaux,,,3720,,,,,sources/Local/ANOM_Col_F_2B_14_Colonies_Imports_1787.csv,ANOM Col F 2B 14 (tableau 25),2,,,715218,,,Cyril Mouton,,,,,,,,,,,
Local,1787,Colonies Françaises de l'Amérique,,Possessions portugaises,Imports,Bestiaux,,,15900,,,,,sources/Local/ANOM_Col_F_2B_14_Colonies_Imports_1787.csv,ANOM Col F 2B 14 (tableau 25),2,,,715218,,,Cyril Mouton,,,,,,,,,,,
Local,1787,Colonies Françaises de l'Amérique,,Possessions des Etats unis de l'Amérique,Imports,Bêtes de somme,,,1330890,,,,,sources/Local/ANOM_Col_F_2B_14_Colonies_Imports_1787.csv,ANOM Col F 2B 14 (tableau 25),2,,,2534788,,,Cyril Mouton,,,,,,,,,,,
Local,1787,Colonies Françaises de l'Amérique,,Possessions anglaises,Imports,Bêtes de somme,,,98900,,,,,sources/Local/ANOM_Col_F_2B_14_Colonies_Imports_1787.csv,ANOM Col F 2B 14 (tableau 25),2,,,2534788,,,Cyril Mouton,,,,,,,,,,,
Local,1787,Colonies Françaises de l'Amérique,,Possessions espagnoles,Imports,Bêtes de somme,,,845700,,,,,sources/Local/ANOM_Col_F_2B_14_Colonies_Imports_1787.csv,ANOM Col F 2B 14 (tableau 25),2,,,2534788,,,Cyril Mouton,,,,,,,,,,,
Local,1787,Colonies Françaises de l'Amérique,,Possessions hollandaises,Imports,Bêtes de somme,,,252500,,,,,sources/Local/ANOM_Col_F_2B_14_Colonies_Imports_1787.csv,ANOM Col F 2B 14 (tableau 25),2,,,2534788,,,Cyril Mouton,,,,,,,,,,,
Local,1787,Colonies Françaises de l'Amérique,,Possessions portugaises,Imports,Bêtes de somme,,,6898,,,,,sources/Local/ANOM_Col_F_2B_14_Colonies_Imports_1787.csv,ANOM Col F 2B 14 (tableau 25),2,,,2534788,,,Cyril Mouton,,,,,,,,,,,
Local,1787,Colonies Françaises de l'Amérique,,Possessions des Etats unis de l'Amérique,Imports,Bœuf salé,,,315672,,,,,sources/Local/ANOM_Col_F_2B_14_Colonies_Imports_1787.csv,ANOM Col F 2B 14 (tableau 25),2,,,453824,,,Cyril Mouton,,,,,,,,,,,
Local,1787,Colonies Françaises de l'Amérique,,Possessions anglaises,Imports,Bœuf salé,,,94402,,,,,sources/Local/ANOM_Col_F_2B_14_Colonies_Imports_1787.csv,ANOM Col F 2B 14 (tableau 25),2,,,453824,,,Cyril Mouton,,,,,,,,,,,
Local,1787,Colonies Françaises de l'Amérique,,Possessions danoises,Imports,Bœuf salé,,,6463,,,,,sources/Local/ANOM_Col_F_2B_14_Colonies_Imports_1787.csv,ANOM Col F 2B 14 (tableau 25),2,,,453824,,,Cyril Mouton,,,,,,,,,,,
Local,1787,Colonies Françaises de l'Amérique,,Possessions espagnoles,Imports,Bœuf salé,,,18050,,,,,sources/Local/ANOM_Col_F_2B_14_Colonies_Imports_1787.csv,ANOM Col F 2B 14 (tableau 25),2,,,453824,,,Cyril Mouton,,,,,,,,,,,
