line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1730,Caen,,Angleterre,Imports,Amandes,,,,,10,livres,.2,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,-2,,,,,,,,,,,
2,Local,1730,Caen,,Angleterre,Imports,Ardoises,,,,,10,lmiliers,42.5,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,-425,,,,,,,,,,,
3,Local,1730,Caen,,Angleterre,Imports,Beuf ; en vie,,,,,1,en nombre,150,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,-150,,,,,,,,,,,
4,Local,1730,Caen,,Angleterre,Imports,Beure,,,,,20,livres,.3,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,-6,,,,,,,,,,,
5,Local,1730,Caen,,Angleterre,Imports,Bois ; a teindre,,,,,400,livres,.14,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,-56,,,,,,,,,,,
6,Local,1730,Caen,,Angleterre,Imports,Barriques ; vieilles,,,,,133,en nombre,1.5,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,"-199,5",,,,,,,,,,,
7,Local,1730,Caen,,Angleterre,Imports,Cuirs ; secs ; en poil,,,,,64,en nombre,14,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,-896,,,,,,,,,,,
8,Local,1730,Caen,,Angleterre,Imports,Crin,,,,,490,livres,.55,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,"-269,5",,,,,,,,,,,
9,Local,1730,Caen,,Angleterre,Imports,Coton ; en laine,,,,,2,livres,2,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,-4,,,,,,,,,,,
10,Local,1730,Caen,,Angleterre,Imports,Chanvre ; en masse,,,,,130,livres,.25,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,"-32,5",,,,,,,,,,,
11,Local,1730,Caen,,Angleterre,Imports,Chevaux ; a bas prix,,,,,4,pièces,40,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,-160,,,,,,,,,,,
12,Local,1730,Caen,,Angleterre,Imports,Cire ; jaune,,,,,50,livres,1.5,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,-75,,,,,,,,,,,
13,Local,1730,Caen,,Angleterre,Imports,Cornes ; à lanterne,,,,,300,livres,2.3,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,-690,,,,,,,,,,,
14,Local,1730,Caen,,Angleterre,Imports,Corne ; de beuf,,,,,100,livres,.1,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,-1000,,,,,,,,,,,
15,Local,1730,Caen,,Angleterre,Imports,Cuivre ; en mitraille,,,,,4860,livres,1,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,-4860,,,,,,,,,,,
16,Local,1730,Caen,,Angleterre,Imports,Charbon ; de terre,,,,,5249,barils,4.5,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,"-23620,5",,,,,,,,,,,
17,Local,1730,Caen,,Angleterre,Imports,Citrons ; aigres,,,,,350,en nombre,.1,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,-35,,,,,,,,,,,
18,Local,1730,Caen,,Angleterre,Imports,Drache,,,,,46,bariques,10,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,-460,,,,,,,,,,,
19,Local,1730,Caen,,Angleterre,Imports,Eau ; des Barbades,,,,,12,bouteilles de pinte,6,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,-72,,,,,,,,,,,
20,Local,1730,Caen,,Angleterre,Imports,Etamine ; de laine,,,,,6,aunes,2,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,-12,,,,,,,,,,,
21,Local,1730,Caen,,Angleterre,Imports,Fer ; en bares,,,,,1275,livres,.13,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,"-165,75",,,,,,,,,,,
22,Local,1730,Caen,,Angleterre,Imports,Filasse,,,,,40,livres,.3,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,-12,,,,,,,,,,,
23,Local,1730,Caen,,Angleterre,Imports,Graine ; de lin,,,,,30,barils,20,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,-600,,,,,,,,,,,
24,Local,1730,Caen,,Angleterre,Imports,Graine ; de lin,,,,,12.5,setiers,27.5,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,"-343,75",,,,,,,,,,,
25,Local,1730,Caen,,Angleterre,Imports,Huile ; de poisson,,,,,44,bariques,120,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,2,,,,,Pascal Fontaine,,-5280,,,,,,,,,,,
26,Local,1730,Caen,,Angleterre,Imports,Huile ; de poisson,,,,,93,pots,.9,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,2,,,,,Pascal Fontaine,,"-83,7",,,,,,,,,,,
27,Local,1730,Caen,,Angleterre,Imports,Huile ; d'ollive,,,,,23,livres,.38,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,2,,,,,Pascal Fontaine,,"-8,74",,,,,,,,,,,
28,Local,1730,Caen,,Angleterre,Imports,Laine ; en suin,,,,,18600,livres,.8,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,2,,,,,Pascal Fontaine,,-14880,,,,,,,,,,,
29,Local,1730,Caen,,Angleterre,Imports,Lin ; cru,,,,,3350,livres,.5,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,2,,,,,Pascal Fontaine,,-1675,,,,,,,,,,,
30,Local,1730,Caen,,Angleterre,Imports,Marée,,,,,1,charge de chenal,30,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Caen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,2,,,,,Pascal Fontaine,,-30,,,,,,,,,,,
