line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
4686,Local,1765,Nantes,,Angleterre,Exports,Bled froment,,,,,4022400,Livres,.075,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,1,,,,,Pascal Fontaine,,,,,,,,,,,,,
4687,Local,1765,Nantes,,Angleterre,Exports,Chataigne,,,,,1,bariques,7.2,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,1,,,,,Pascal Fontaine,,il est indiqué 12 sous le boisseau. En 1764 on a des exports de Chataignes avec le boisseau à 12 sous et la barrique à 7lt et 4 sous. Ça correspond à une contenance de 1 barrique = 12 boisseaux.,,,,,,,,,,,
4688,Local,1765,Nantes,,Angleterre,Exports,Eau de vie,,,,,120,Bariques,100,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,1,,,,,Pascal Fontaine,,"100 lt les 29 veltes, à Nantes la barrique est de 29 veltes pour les eaux de vie, cf. Dictionnaire Monbrion, 1848, p. 321 (entrée ""Mesure"").",,,,,,,,,,,
4689,Local,1765,Nantes,,Angleterre,Exports,Eau de vie,,,,,5106,Veltes,3.45,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,1,,,,,Pascal Fontaine,,,,,,,,,,,,,
4690,Local,1765,Nantes,,Angleterre,Exports,Farine,,,,,112200,Livres,.15,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,1,,,,,Pascal Fontaine,,,,,,,,,,,,,
4691,Local,1765,Nantes,,Angleterre,Exports,Goudron,,,,,2,Barils,18,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,1,,,,,Pascal Fontaine,,,,,,,,,,,,,
4692,Local,1765,Nantes,,Angleterre,Exports,Indigo,,,,,50060,Livres,4.25,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,1,,,,,Pascal Fontaine,,,,,,,,,,,,,
4693,Local,1765,Nantes,,Angleterre,Exports,Marchandises mêlées,,,240,,,,,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,1,,,,,Pascal Fontaine,,,,,,,,,,,,,
4694,Local,1765,Nantes,,Angleterre,Exports,Oignons,,,,,4,Bariques,10,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,1,,,,,Pascal Fontaine,,,,,,,,,,,,,
4695,Local,1765,Nantes,,Angleterre,Exports,Pois,,,,,90000,Livres,.1,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,1,,,,,Pascal Fontaine,,,,,,,,,,,,,
4696,Local,1765,Nantes,,Angleterre,Exports,Sel,,,,,556.5,Muids,50,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,1,,,,,Pascal Fontaine,,,,,,,,,,,,,
4697,Local,1765,Nantes,,Angleterre,Exports,Sirop melasse,,,,,4,Bariques,96,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,1,,,,,Pascal Fontaine,,,,,,,,,,,,,
4698,Local,1765,Nantes,,Angleterre,Exports,Terrerie,,,,,2,Tonneaux,60,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,1,,,,,Pascal Fontaine,,,,,,,,,,,,,
4699,Local,1765,Nantes,,Angleterre,Exports,Toile de Bretagne,,,,,5,Ballots,650,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,1,,,,,Pascal Fontaine,,,,,,,,,,,,,
4700,Local,1765,Nantes,,Angleterre,Exports,Vin ; d'amont,,,,,2,Bariques,40,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,1,,,,,Pascal Fontaine,,,,,,,,,,,,,
4701,Local,1765,Nantes,,Angleterre,Exports,Vin ; de Bordeaux,,,,,5,Bariques,80,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,1,,,,,Pascal Fontaine,,,,,,,,,,,,,
4702,Local,1765,Nantes,,Angleterre,Exports,Vin ; hors,,,,,5,Bariques,90,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,1,,,,,Pascal Fontaine,,,,,,,,,,,,,
4703,Local,1765,Nantes,,Angleterre,Exports,Vin ; Nantois,,,,,16,bariques,25,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,1,,,,,Pascal Fontaine,,,,,,,,,,,,,
4704,Local,1765,Nantes,,Angleterre,Exports,Vinaigre,,,,,2.5,bariques,18,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,2,,,,,Pascal Fontaine,,,,,,,,,,,,,
4705,Local,1765,Nantes,,Angleterre,Exports,Vinaigre,,,,,84,Quarts,12,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,2,,,,,Pascal Fontaine,,,,,,,,,,,,,
4706,Local,1765,Nantes,,Danemarck,Exports,Caffé des Isles,,,,,447,Livres,.6,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,2,,,,,Pascal Fontaine,,,,,,,,,,,,,
4707,Local,1765,Nantes,,Danemarck,Exports,Eau de la reine d'hongrie,,,,,2,Caisses,60,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,2,,,,,Pascal Fontaine,,,,,,,,,,,,,
4708,Local,1765,Nantes,,Danemarck,Exports,Eau de vie,,,,,29,Bariques,100,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,2,,,,,Pascal Fontaine,,100 les 29 veltes,,,,,,,,,,,
4709,Local,1765,Nantes,,Danemarck,Exports,Eau de vie,,,,,25741,Veltes,3.45,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,2,,,,,Pascal Fontaine,,,,,,,,,,,,,
4710,Local,1765,Nantes,,Danemarck,Exports,Pruneaux,,,,,5,Bariques,25,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,2,,,,,Pascal Fontaine,,,,,,,,,,,,,
4711,Local,1765,Nantes,,Danemarck,Exports,Sel,,,,,583,Muids,50,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,2,,,,,Pascal Fontaine,,,,,,,,,,,,,
4712,Local,1765,Nantes,,Danemarck,Exports,Sirop de capilaire,,,,,2,Caisses,36,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,2,,,,,Pascal Fontaine,,,,,,,,,,,,,
4713,Local,1765,Nantes,,Danemarck,Exports,Thé,,,,,144189,Livres,2.5,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,2,,,,,Pascal Fontaine,,,,,,,,,,,,,
4714,Local,1765,Nantes,,Danemarck,Exports,Vin d'amont,,,,,2,Bariques,40,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,2,,,,,Pascal Fontaine,,,,,,,,,,,,,
4715,Local,1765,Nantes,,Danemarck,Exports,Vin de Bourgogne,,,,,1,Panier,100,sources/Local/AD44_C717_Nantes_Exports_1765.csv,AD44 C717,2,,,,,Pascal Fontaine,,,,,,,,,,,,,
