line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1482,Local,1774,Rouen,,Angleterre,Imports,Alun,,,36110,,180553,Livres,"0,2",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,"-0,6 erreur calcul",,,,,,,,,
1483,Local,1774,Rouen,,Angleterre,Imports,Beuf salé,,,935340,,22270,Barils,42,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,,,,,,,,,,
1484,Local,1774,Rouen,,Angleterre,Imports,Beure,,,"184235,5",,368471,Livres,"0,5",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,,,,,,,,,,
1485,Local,1774,Rouen,,Angleterre,Imports,Beure,,,135250,,2705,Barils,50,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,,,,,,,,,,
1486,Local,1774,Rouen,,Angleterre,Imports,Bierre,,,"97,5",,"3,25",Muids,30,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,,,,,,,,,,
1487,Local,1774,Rouen,,Angleterre,Imports,Bled,,,378321,,3783210,Livres,"0,1",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,,,,,,,,,,
1488,Local,1774,Rouen,,Angleterre,Imports,Bois ; merrain,,,18756,,125040,Douelles,"0,15",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,,,,,,,,,,
1489,Local,1774,Rouen,,Angleterre,Imports,Bois ; de teinture,,,128,,1280,Livres,"0,1",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,,,,,,,,,,
1490,Local,1774,Rouen,,Angleterre,Imports,Chandelle,,,"7377,5",,14755,Livres,"0,5",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,,,,,,,,,,
1491,Local,1774,Rouen,,Angleterre,Imports,Chandelle,,,3125,,250,Caisses,"12,5",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,,,,,,,,,,
1492,Local,1774,Rouen,,Angleterre,Imports,Charbon de terre,,,12520,,3130,Barils,4,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,,,,,,,,,,
1493,Local,1774,Rouen,,Angleterre,Imports,Charbon de terre,,,4000,,1,Cargaison,4000,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,,,,,,,,,,
1494,Local,1774,Rouen,,Angleterre,Imports,Charbon de terre,,,93338,,"3333,5",Tonneaux,28,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,,,,,,,,,,
1495,Local,1774,Rouen,,Angleterre,Imports,Chevaux,,,450,,3,En nombre,150,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,,,,,,,,,,
1496,Local,1774,Rouen,,Angleterre,Imports,Cornes de beuf,,,"2981,9",,29819,En nombre,"0,1",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,,,,,,,,,,
1497,Local,1774,Rouen,,Angleterre,Imports,Couperose,,,"13217,9",,165974,Livres,"0,08",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,"-60,02 erreur calcul",,,,,,,,,
1498,Local,1774,Rouen,,Angleterre,Imports,Cuirs,,,4400,,440,En nombre,10,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,,,,,,,,,,
1499,Local,1774,Rouen,,Angleterre,Imports,Etain en bloc,,,"355205,7",,394673,Livres,"0,9",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,,,,,,,,,,
1500,Local,1774,Rouen,,Angleterre,Imports,Farine,,,1263047,,8420315,Livres,"0,15",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,"-0,25 erreur calcul",,,,,,,,,
1501,Local,1774,Rouen,,Angleterre,Imports,Graine de lin,,,"4863,4",,48634,Livres,"0,1",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,,,,,,,,,,
1502,Local,1774,Rouen,,Angleterre,Imports,Langues sales,,,"4147,2",,6912,Livres,"0,6",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,,,,,,,,,,
1503,Local,1774,Rouen,,Angleterre,Imports,Lard,,,56804,,142010,Livres,"0,4",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,,,,,,,,,,
1504,Local,1774,Rouen,,Angleterre,Imports,Lard,,,31760,,794,Barils,40,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,,,,,,,,,,
1505,Local,1774,Rouen,,Angleterre,Imports,Marchandises meslées,,,200,,,,,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,,,,,,,,,,
1506,Local,1774,Rouen,,Angleterre,Imports,Meules a taillandier,,,2000,,50,Chaldres,40,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,,,,,,,,,,
1507,Local,1774,Rouen,,Angleterre,Imports,Meules a taillandier,,,62320,,1558,En nombre,40,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,,,,,,,,,,
1508,Local,1774,Rouen,,Angleterre,Imports,Meulardeaux,,,320,,"10,667",Douzaines,30,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,,,,,,,,,,
1509,Local,1774,Rouen,,Angleterre,Imports,Peaux de chevre en poil,,,864,,48,Douzaines,18,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,,,,,,,,,,
1510,Local,1774,Rouen,,Angleterre,Imports,Plomb en saumon,,,"382017,6",,1910088,Livres,"0,2",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,,,,,,,,,,
1511,Local,1774,Rouen,,Angleterre,Imports,Ris,,,10698,,53490,Livres,"0,2",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,,,,,,,,,,
1512,Local,1774,Rouen,,Angleterre,Imports,Ris,,,59960,,"749,5",Barils,80,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,,,,,,,,,,
1513,Local,1774,Rouen,,Angleterre,Imports,Saumon salé,,,66059,,188740,Livres,"0,35",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,,,,,,,,,,
1514,Local,1774,Rouen,,Angleterre,Imports,Saumon salé,,,42100,,421,Barils,100,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,,,,,,,,,,
1515,Local,1774,Rouen,,Angleterre,Imports,Saumon salé,,,225,,3,Tiercons,75,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,,,,,,,,,,
1516,Local,1774,Rouen,,Angleterre,Imports,Suif,,,"20760,75",,46135,Livres,"0,45",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,,,,,,,,,,
1517,Local,1774,Rouen,,Angleterre,Imports,Tabac en feuilles,,,75300,,251,Boucauds,300,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,,,,,,,,,,
1518,Local,1774,Rouen,,Dannemark,Imports,Acier,,,"265,3",,768,Livres,"0,35",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,"-3,5 erreur calcul",,,,,,,,,
1519,Local,1774,Rouen,,Dannemark,Imports,Avirons,,,"3297,5",,1319,En nombre,"2,5",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,,,,,,,,,,
1520,Local,1774,Rouen,,Dannemark,Imports,Bois ; anspects,,,"471,6",,786,En nombre,"0,6",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,,,,,,,,,,
1521,Local,1774,Rouen,,Dannemark,Imports,Bois ; de bordage,,,1560,,390,En nombre,4,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,,,,,,,,,,
1522,Local,1774,Rouen,,Dannemark,Imports,Bois ; merrain,,,"3963,45",,26423,En nombre,"0,15",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,,,,,,,,,,
1523,Local,1774,Rouen,,Dannemark,Imports,Bray gras,,,13525,,541,Barils,25,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1774.csv,Archives de la CCI de Rouen Carton VIII 110,2,,,,,Pascal Fontaine,,,,,,,,,,,
