line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
4945,Local,1776,Bordeaux,,Dannemark,Imports,Acier,,,2789.5,,7970,livres,.34999999,sources/Local/AD33_C4390_Bordeaux_Imports_1776.csv,AD33 C4390,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
4946,Local,1776,Bordeaux,,Hollande,Imports,Acier,,,280,,800,Livres,.34999999,sources/Local/AD33_C4390_Bordeaux_Imports_1776.csv,AD33 C4390,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
4947,Local,1776,Bordeaux,,Nord,Imports,Acier,,,6956.25,,19875,Livres,.34999999,sources/Local/AD33_C4390_Bordeaux_Imports_1776.csv,AD33 C4390,3,,,,,Pascal Fontaine,,0,,,,,,,,,,
4948,Local,1776,Bordeaux,,Suede,Imports,Acier,,,3885,,11100,Livres,.34999999,sources/Local/AD33_C4390_Bordeaux_Imports_1776.csv,AD33 C4390,4,,,,,Pascal Fontaine,,0,,,,,,,,,,
4949,Local,1776,Bordeaux,,Hollande,Imports,Agaric,,,180,,180,Livres,1,sources/Local/AD33_C4390_Bordeaux_Imports_1776.csv,AD33 C4390,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
4950,Local,1776,Bordeaux,,Hollande,Imports,Aiguilles,,,800,,160,Livres,5,sources/Local/AD33_C4390_Bordeaux_Imports_1776.csv,AD33 C4390,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
4951,Local,1776,Bordeaux,,Hollande,Imports,Alumettes ; droguées,,,145,,290,Livres,.5,sources/Local/AD33_C4390_Bordeaux_Imports_1776.csv,AD33 C4390,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
4952,Local,1776,Bordeaux,,Hollande,Imports,Alumettes ; souffrées,,,150,,600,Livres,.25,sources/Local/AD33_C4390_Bordeaux_Imports_1776.csv,AD33 C4390,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
4953,Local,1776,Bordeaux,,Hollande,Imports,Alun,,,4634,,23370,Livres,.2,sources/Local/AD33_C4390_Bordeaux_Imports_1776.csv,AD33 C4390,2,,,,,Pascal Fontaine,,-40 erreur calcul,,,,,,,,,,
4954,Local,1776,Bordeaux,,Nord,Imports,Alun,,,2048,,10240,Livres,.2,sources/Local/AD33_C4390_Bordeaux_Imports_1776.csv,AD33 C4390,3,,,,,Pascal Fontaine,,0,,,,,,,,,,
4955,Local,1776,Bordeaux,,Hollande,Imports,Arcenic,,,102,,510,Livres,.2,sources/Local/AD33_C4390_Bordeaux_Imports_1776.csv,AD33 C4390,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
4956,Local,1776,Bordeaux,,Espagne,Imports,Avirons,,,21603,,1137,Traques,19,sources/Local/AD33_C4390_Bordeaux_Imports_1776.csv,AD33 C4390,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
4957,Local,1776,Bordeaux,,Dannemark,Imports,Avoine,,,3250,,65000,Livres,.050000001,sources/Local/AD33_C4390_Bordeaux_Imports_1776.csv,AD33 C4390,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
4958,Local,1776,Bordeaux,,Hollande,Imports,Avoine,,,3210,,64200,Livres,.050000001,sources/Local/AD33_C4390_Bordeaux_Imports_1776.csv,AD33 C4390,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
4959,Local,1776,Bordeaux,,Nord,Imports,Avoine,,,57202.5,,1144050,Livres,.050000001,sources/Local/AD33_C4390_Bordeaux_Imports_1776.csv,AD33 C4390,3,,,,,Pascal Fontaine,,0,,,,,,,,,,
4960,Local,1776,Bordeaux,,Nord,Imports,Azur,,,4530,,9060,Livres,.5,sources/Local/AD33_C4390_Bordeaux_Imports_1776.csv,AD33 C4390,3,,,,,Pascal Fontaine,,0,,,,,,,,,,
4961,Local,1776,Bordeaux,,Hollande,Imports,Baleine ; en fanon,,,51400,,27500,Livres,2,sources/Local/AD33_C4390_Bordeaux_Imports_1776.csv,AD33 C4390,2,,,,,Pascal Fontaine,,"-3600 erreur calcul, total mal lisible",,,,,,,,,,
4962,Local,1776,Bordeaux,,Portugal,Imports,Baleine ; en fanon,,,312320,,156160,Livres,2,sources/Local/AD33_C4390_Bordeaux_Imports_1776.csv,AD33 C4390,4,,,,,Pascal Fontaine,,0,,,,,,,,,,
