line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1718,La Rochelle,,Angleterre,Imports,Bœuf sallé,,,50280,0,2514,Baril,20,sources/Local/AD17_41_ETP_270_9385_La_Rochelle_Imports_1718.csv,AD17 41 ETP 270/9385,1,,,,,Demba,,,0,,,,,,,,,,
2,Local,1718,La Rochelle,,Angleterre,Imports,Beurre,,,251171.25,0,837237.5,livres,.3,sources/Local/AD17_41_ETP_270_9385_La_Rochelle_Imports_1718.csv,AD17 41 ETP 270/9385,1,,,,,Demba,,,0,,,,,,,,,,
3,Local,1718,La Rochelle,,Angleterre,Imports,Bière,,,45,0,3,barriques,15,sources/Local/AD17_41_ETP_270_9385_La_Rochelle_Imports_1718.csv,AD17 41 ETP 270/9385,1,,,,,Demba,,,0,,,,,,,,,,
4,Local,1718,La Rochelle,,Angleterre,Imports,Fromage,,,4530,0,15100,livres,.3,sources/Local/AD17_41_ETP_270_9385_La_Rochelle_Imports_1718.csv,AD17 41 ETP 270/9385,1,,,,,Demba,,"6 sou = 0,3 livres et 1 sou= 0,05 livres",0,,,,,,,,,,
5,Local,1718,La Rochelle,,Angleterre,Imports,Orge,,,200,0,5,tonneaux,40,sources/Local/AD17_41_ETP_270_9385_La_Rochelle_Imports_1718.csv,AD17 41 ETP 270/9385,1,,,,,Demba,,,0,,,,,,,,,,
6,Local,1718,La Rochelle,,Angleterre,Imports,Saumon Sallé,,,630,0,14,Barils,45,sources/Local/AD17_41_ETP_270_9385_La_Rochelle_Imports_1718.csv,AD17 41 ETP 270/9385,1,,,,,Demba,,,0,,,,,,,,,,
7,Local,1718,La Rochelle,,Angleterre,Imports,Barriques Vuiddes vielles,,,1251,0,417,en nombre,3,sources/Local/AD17_41_ETP_270_9385_La_Rochelle_Imports_1718.csv,AD17 41 ETP 270/9385,1,,,,,Demba,,,0,,,,,,,,,,
8,Local,1718,La Rochelle,,Angleterre,Imports,Chandelle,,,774,0,1935,livres,.4,sources/Local/AD17_41_ETP_270_9385_La_Rochelle_Imports_1718.csv,AD17 41 ETP 270/9385,1,,,,,Demba,,,0,,,,,,,,,,
9,Local,1718,La Rochelle,,Angleterre,Imports,Cuirs verts,,,864,0,108,en nombre,8,sources/Local/AD17_41_ETP_270_9385_La_Rochelle_Imports_1718.csv,AD17 41 ETP 270/9385,1,,,,,Demba,,,0,,,,,,,,,,
10,Local,1718,La Rochelle,,Angleterre,Imports,Crin,,,100,0,250,livres,.4,sources/Local/AD17_41_ETP_270_9385_La_Rochelle_Imports_1718.csv,AD17 41 ETP 270/9385,1,,,,,Demba,,,0,,,,,,,,,,
11,Local,1718,La Rochelle,,Angleterre,Imports,Charbon de Terre,,,9100,0,35,muids,260,sources/Local/AD17_41_ETP_270_9385_La_Rochelle_Imports_1718.csv,AD17 41 ETP 270/9385,1,,,,,Demba,,,0,,,,,,,,,,
12,Local,1718,La Rochelle,,Angleterre,Imports,Huile de poisson,,,40500,0,675,Barils,60,sources/Local/AD17_41_ETP_270_9385_La_Rochelle_Imports_1718.csv,AD17 41 ETP 270/9385,1,,,,,Demba,,,0,,,,,,,,,,
