source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
Local,1769,Nantes,,Angleterre,Imports,Beuf salé,,,172440,,4311,Barils,40,sources/Local/AD44_C717_Nantes_Imports_1769.csv,AD44 C717,1,5348,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1769,Nantes,,Angleterre,Imports,Beuf salé,,,15480,,258,Tierçons,60,sources/Local/AD44_C717_Nantes_Imports_1769.csv,AD44 C717,1,5349,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1769,Nantes,,Angleterre,Imports,Beuf salé,,,192547,,962735,Livres,0.2,sources/Local/AD44_C717_Nantes_Imports_1769.csv,AD44 C717,1,5350,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1769,Nantes,,Angleterre,Imports,Beure,,,9984,,24960,Livres,0.4,sources/Local/AD44_C717_Nantes_Imports_1769.csv,AD44 C717,1,5351,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1769,Nantes,,Angleterre,Imports,Chandelle,,,2233,,4060,Livres,0.55,sources/Local/AD44_C717_Nantes_Imports_1769.csv,AD44 C717,1,5352,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1769,Nantes,,Angleterre,Imports,Charbon de terre,,,6000,,200,Tonneaux,30,sources/Local/AD44_C717_Nantes_Imports_1769.csv,AD44 C717,1,5353,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1769,Nantes,,Angleterre,Imports,Cuirs en poil,,,145050,,4835,pièces,30,sources/Local/AD44_C717_Nantes_Imports_1769.csv,AD44 C717,1,5354,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1769,Nantes,,Angleterre,Imports,Langues de beuf,,,705,,1410,Livres,0.5,sources/Local/AD44_C717_Nantes_Imports_1769.csv,AD44 C717,1,5355,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1769,Nantes,,Angleterre,Imports,Moële de beuf,,,42,,70,Livres,0.6,sources/Local/AD44_C717_Nantes_Imports_1769.csv,AD44 C717,1,5356,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1769,Nantes,,Angleterre,Imports,Plomb en saumon,,,22697.5,,90790,Livres,0.25,sources/Local/AD44_C717_Nantes_Imports_1769.csv,AD44 C717,1,5357,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1769,Nantes,,Angleterre,Imports,Porc salé,,,777.15,,2826,Livres,0.275,sources/Local/AD44_C717_Nantes_Imports_1769.csv,AD44 C717,1,5358,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1769,Nantes,,Angleterre,Imports,Saumure,,,270,,30,Bariques,9,sources/Local/AD44_C717_Nantes_Imports_1769.csv,AD44 C717,1,5359,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1769,Nantes,,Angleterre,Imports,Suif,,,3630,,6600,Livres,0.55,sources/Local/AD44_C717_Nantes_Imports_1769.csv,AD44 C717,1,5360,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1769,Nantes,,Dannemarck,Imports,Barres d'anspect,,,66,,264,En nombre,0.25,sources/Local/AD44_C717_Nantes_Imports_1769.csv,AD44 C717,1,5361,,,,,Pascal Fontaine,,,0,,,,,,,,
