line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1728,Bordeaux,,Angleterre,Imports,Bœuf salé,,,327520,,16376,Barils,20,sources/Local/AD33_C4389_Bordeaux_Imports_1728.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,,
2,Local,1728,Bordeaux,,Angleterre,Imports,Beurre salé,,,483692,,2198600,livres,.22,sources/Local/AD33_C4389_Bordeaux_Imports_1728.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,,
3,Local,1728,Bordeaux,,Angleterre,Imports,Fromage,,,6228.75,,41525,livres,.15000001,sources/Local/AD33_C4389_Bordeaux_Imports_1728.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,,
4,Local,1728,Bordeaux,,Angleterre,Imports,Harans blancs,,,1652,,59,Barils,28,sources/Local/AD33_C4389_Bordeaux_Imports_1728.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,,
5,Local,1728,Bordeaux,,Angleterre,Imports,Orge,,,168,,28,Boisseaux,6,sources/Local/AD33_C4389_Bordeaux_Imports_1728.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,,
6,Local,1728,Bordeaux,,Angleterre,Imports,Saumon salé,,,3350,,67,Barils,50,sources/Local/AD33_C4389_Bordeaux_Imports_1728.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,,
7,Local,1728,Bordeaux,,Angleterre,Imports,Bouteilles de verre,,,2499,,833,Douzaines,3,sources/Local/AD33_C4389_Bordeaux_Imports_1728.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,,
8,Local,1728,Bordeaux,,Angleterre,Imports,Cuirs vertes et en poil,,,,,751,Nombre,0,sources/Local/AD33_C4389_Bordeaux_Imports_1728.csv,AD33 C4389,1,,,,,Demba,,"Manque prix, valeur totale de 1973 livres et 12 sous",0,,,,,,,,,
9,Local,1728,Bordeaux,,Angleterre,Imports,Cuirs vertes et en poil,,,,,1210,Livres,0,sources/Local/AD33_C4389_Bordeaux_Imports_1728.csv,AD33 C4389,1,,,,,Demba,,"Manque prix, valeur totale de 1973 livres et 12 sous",0,,,,,,,,,
10,Local,1728,Bordeaux,,Angleterre,Imports,Cire blanche,,,600,,2,Caisses,,sources/Local/AD33_C4389_Bordeaux_Imports_1728.csv,AD33 C4389,1,,,,,Demba,,Manque prix,600,,,,,,,,,
