line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
8613,Local,1771,Bayonne,,Allemagne,Exports,Bois de campeche,,,281.25,,2500,livres,.1125,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
8614,Local,1771,Bayonne,,Allemagne,Exports,Bray ; gras,,,2040,,170,barils,12,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
8615,Local,1771,Bayonne,,Allemagne,Exports,Bray ; sec,,,250,,5000,livres,.050000001,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
8616,Local,1771,Bayonne,,Allemagne,Exports,Eau de vie,,,7000,,25,bariques,280,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
8617,Local,1771,Bayonne,,Allemagne,Exports,Reglisse,,,950,,7600,livres,.125,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
8618,Local,1771,Bayonne,,Allemagne,Exports,Vin,,,169200,,564,tonneaux,300,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
8619,Local,1771,Bayonne,,Angleterre,Exports,Graines de lin,,,14228.13,,227650,livres,.0625,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
8620,Local,1771,Bayonne,,Espagne,Exports,Asnes,,,510,,34,en nombre,15,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
8621,Local,1771,Bayonne,,Espagne,Exports,Bahus,,,80,,4,en nombre,20,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
8622,Local,1771,Bayonne,,Espagne,Exports,Bas ; de coton,,,210,,120,en nombre,1.75,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
8623,Local,1771,Bayonne,,Espagne,Exports,Bas ; de fleuret,,,610,,122,livres,5,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
8624,Local,1771,Bayonne,,Espagne,Exports,Bas ; de laine,,,5790,,965,livres,6,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
8625,Local,1771,Bayonne,,Espagne,Exports,Bas ; de soye,,,55776,,1162,livres,48,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,Chiffre rectifié après l'intervenntion de Bruyard.,0,,,,,,,,,
8626,Local,1771,Bayonne,,Espagne,Exports,Bazannes,,,72,,36,en nombre,2,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
8627,Local,1771,Bayonne,,Espagne,Exports,Bazins,,,100672,,6292,pièces,16,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
8628,Local,1771,Bayonne,,Espagne,Exports,Bazins,,,5115,,930,livres,5.5,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
8629,Local,1771,Bayonne,,Espagne,Exports,Beurre,,,148.5,,297,livres,.5,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
8630,Local,1771,Bayonne,,Espagne,Exports,Biscuits,,,625,,2500,livres,.25,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
8631,Local,1771,Bayonne,,Espagne,Exports,Blanc de plomb,,,58,,116,livres,.5,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
8632,Local,1771,Bayonne,,Espagne,Exports,Bœufs,,,32550,,217,en nombre,150,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
8633,Local,1771,Bayonne,,Espagne,Exports,Bois de Brezil,,,19266.5,,35030,livres,.55000001,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
8634,Local,1771,Bayonne,,Espagne,Exports,Botines,,,520,,104,paires,5,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
8635,Local,1771,Bayonne,,Espagne,Exports,Bougie,,,528,,220,livres,2.4000001,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
8636,Local,1771,Bayonne,,Espagne,Exports,Bouteilles de verre,,,2953.75,,11815,en nombre,.25,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
