source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
Local,1750,Nantes,,Suede,Imports,Acier,,,20680,,,Livres,0.25,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,17,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Holande,Imports,Aiguilles a coudre,,,808,,,Livres,4,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,4,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Holande,Imports,Aiguilles a voille,,,138,,,Livres,3,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,5,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Nord,Imports,Alaines de cordonnier,,,640,,,Livres,4,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,12,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Holande,Imports,Alibanis,,,6400,,,Pièces,16,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,5,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Nord,Imports,Alun,,,576,,,Livres,0.2,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,12,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Suede,Imports,Alun,,,1800,,,Livres,0.2,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,17,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Holande,Imports,Amidon,,,2885.6,,,Livres,0.2,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,5,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Nord,Imports,Amidon,,,576.6,,,Livres,0.2,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,12,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Holande,Imports,Anabas,,,10110,,,Pièces,1.5,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,5,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Espagne,Imports,Ancres de fer,,,3825,,,Livres,0.25,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,4,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Holande,Imports,Ancres de fer,,,2276.4,,,Livres,0.28,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,5,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Espagne,Imports,Anis,,,2467.8,,,Livres,0.3,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,4,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Holande,Imports,Anis,,,16627.5,,,Livres,0.25,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,4,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Nord,Imports,Anis,,,482,,,Livres,0.25,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,12,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Holande,Imports,Arcenic,,,216,,,Livres,0.75,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,5,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Holande,Imports,Armes a feu,,,3194,,,Livres,0.5,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,5,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Russie,Imports,Arosoirs,,,165,,,En nombre,0.3,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,17,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Espagne,Imports,Avirons,,,972,,,Traques,2,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,4,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Nord,Imports,Avirons,,,20,,,Douzaines,20,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,12,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Russie,Imports,Avirons,,,63,,,En nombre,1.5,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,17,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Suede,Imports,Avirons,,,80,,,Douzaines,20,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,17,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Holande,Imports,Azur,,,13128,,,Livres,0.8,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,5,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Nord,Imports,Azur,,,48983.2,,,Livres,0.8,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,13,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Espagne,Imports,Balais de jonc,,,810,,,Douzaines,3,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,4,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Portugal,Imports,Balais de palmes,,,360,,,Douzaines,4,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,16,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Holande,Imports,Baleine cuppée,,,46515,,,Livres,3.75,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,5,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Holande,Imports,Baleine en fanons,,,60,,,Livres,3,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,5,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Holande,Imports,Barbançons de gres,,,1521.9,,,nombre,0.15,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,5,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Nord,Imports,Bariques vielles vides,,,200,,,En nombre,1,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,13,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Danemark,Imports,Barres d'anspects,,,734.4,,,Pièces,1.2,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,2,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Holande,Imports,Barres d'anspects,,,120,,,En nombre,1.2,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,5,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Nord,Imports,Barres d'anspects,,,504,,,En nombre,1,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,13,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1750,Nantes,,Russie,Imports,Barres d'anspects,,,880,,,En nombre,1,sources/Local/AD44_C716_Nantes_Imports_1750.csv,AD44 C716,17,,,,,,Pascal Fontaine,,,0,,,,,,,,
