line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1775,Nantes,,Angleterre,Exports,Cercle de Bois,,,,,413550,briz,0.3,sources/Local/AD44_C717_Nantes_Exports_1775.csv,AD44 C717,1,,,,,Marion Merville & Jules Oudot,,lecture,0,,,,,,,,,
2,Local,1775,Nantes,,Angleterre,Exports,Cotton en laine,,,,,1400,livres,1.62,sources/Local/AD44_C717_Nantes_Exports_1775.csv,AD44 C717,1,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
3,Local,1775,Nantes,,Angleterre,Exports,Eau de vie,,,,,622,veltes,4.5,sources/Local/AD44_C717_Nantes_Exports_1775.csv,AD44 C717,1,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
4,Local,1775,Nantes,,Angleterre,Exports,Etoffe de soye,,,,,103,piece,60,sources/Local/AD44_C717_Nantes_Exports_1775.csv,AD44 C717,1,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
5,Local,1775,Nantes,,Angleterre,Exports,Mousseline,,,,,5,piece,90,sources/Local/AD44_C717_Nantes_Exports_1775.csv,AD44 C717,1,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
6,Local,1775,Nantes,,Angleterre,Exports,Ozier,,,,,104000,brins,0.000833333333333333,sources/Local/AD44_C717_Nantes_Exports_1775.csv,AD44 C717,1,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
7,Local,1775,Nantes,,Angleterre,Exports,Sel,,,,,93,muids,84,sources/Local/AD44_C717_Nantes_Exports_1775.csv,AD44 C717,1,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
8,Local,1775,Nantes,,Angleterre,Exports,Toile batiste,,,,,18,piece,30,sources/Local/AD44_C717_Nantes_Exports_1775.csv,AD44 C717,1,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
9,Local,1775,Nantes,,Angleterre,Exports,Vin de Bordeaux,,,,,248,bouteille,0.7,sources/Local/AD44_C717_Nantes_Exports_1775.csv,AD44 C717,1,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
10,Local,1775,Nantes,,Angleterre,Exports,Vin de liqueur,,,,,307,bouteille,1.5,sources/Local/AD44_C717_Nantes_Exports_1775.csv,AD44 C717,1,,,,,Marion Merville & Jules Oudot,,,0,,,,,,,,,
