line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1731,Bordeaux,,Angleterre,Imports,Bled froment,,,231960,,38660,Boisseaux,6,sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
2,Local,1731,Bordeaux,,Angleterre,Imports,Bled froment,,,3900,,600,quartiers,"6,5",sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
3,Local,1731,Bordeaux,,Angleterre,Imports,Bled seigle,,,9000,,2400,Boisseaux,"3,75",sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
4,Local,1731,Bordeaux,,Angleterre,Imports,Avoine,,,13000,,5200,Boisseaux,"2,5",sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
5,Local,1731,Bordeaux,,Angleterre,Imports,Bœuf salé,,,187600,,9380,Barils,20,sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
6,Local,1731,Bordeaux,,Angleterre,Imports,Beurre salé,,,"52276,25",,209105,Livres,"0,25",sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
7,Local,1731,Bordeaux,,Angleterre,Imports,Brun rouge,,,140,,3500,Livres,"0,04",sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
8,Local,1731,Bordeaux,,Angleterre,Imports,Bouteilles de verre,,,"131,25",,525,Pieces,"0,25",sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
9,Local,1731,Bordeaux,,Angleterre,Imports,Barriques vieilles vuides,,,"1512,5",,605,Nombre,"2,5",sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
10,Local,1731,Bordeaux,,Angleterre,Imports,Chevaux,,,400,,2,estimées,0,sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,1,,,,,Demba,,,400,,,,,,,,
11,Local,1731,Bordeaux,,Angleterre,Imports,Cuirs en poil,,,1881,,342,Nombre,"5,5",sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
12,Local,1731,Bordeaux,,Angleterre,Imports,Cire jaune,,,"356,4",,1320,Livres,"0,27",sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
13,Local,1731,Bordeaux,,Angleterre,Imports,Chandelle,,,954,,2385,Livres,"0,4",sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
14,Local,1731,Bordeaux,,Angleterre,Imports,Clouds de fer,,,"4006,25",,16025,Livres,"0,25",sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
15,Local,1731,Bordeaux,,Angleterre,Imports,Charbon de terre,,,49600,,248,Tonneaux,200,sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
16,Local,1731,Bordeaux,,Angleterre,Imports,Etain en bloc,,,10505,,9550,Livres,"1,1",sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
17,Local,1731,Bordeaux,,Angleterre,Imports,Fromage,,,"6393,75",,25575,Livres,"0,25",sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
18,Local,1731,Bordeaux,,Angleterre,Imports,Fer en barre,,,4592,,28700,Livres,"0,16",sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
19,Local,1731,Bordeaux,,Angleterre,Imports,Huille de poisson,,,"731,25",,2925,Livres,"0,25",sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
20,Local,1731,Bordeaux,,Angleterre,Imports,Laine filée,,,1400,,4000,Livres,"0,35",sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
21,Local,1731,Bordeaux,,Angleterre,Imports,Laine en suin,,,9615,,19230,Livres,"0,5",sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
22,Local,1731,Bordeaux,,Angleterre,Imports,Pois secs,,,700,,100,Boisseaux,7,sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
23,Local,1731,Bordeaux,,Angleterre,Imports,Plomb en saumon,,,"862,25",,3750,Livres,"0,23",sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,1,,,,,Demba,,erreur de calcul,"-0,25",,,,,,,,
24,Local,1731,Bordeaux,,Angleterre,Imports,Saumon salé,,,6880,,122,Barils,40,sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,2,,,,,Demba,,erreur de calcul,2000,,,,,,,,
25,Local,1731,Bordeaux,,Angleterre,Imports,Suif,,,107563,,307325,Livres,"0,35",sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,2,,,,,Demba,,erreur de calcul,"-0,75",,,,,,,,
26,Local,1731,Bordeaux,,Angleterre,Imports,Savon,,,132,,600,Livres,"0,22",sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,
27,Local,1731,Bordeaux,,Angleterre,Imports,Soude,,,2900,,11600,Livres,"0,25",sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,
28,Local,1731,Bordeaux,,Angleterre,Imports,Tabac de virginie,,,501156,,1431875,Livres,"0,35",sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,2,,,,,Demba,,erreur de calcul,"-0,25",,,,,,,,
29,Local,1731,Bordeaux,,Angleterre,Imports,Thé,,,55,,11,Livres,5,sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,
30,Local,1731,Bordeaux,,Hollande,Imports,Avoine,,,10875,,4350,Boisseaux,"2,5",sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,
31,Local,1731,Bordeaux,,Hollande,Imports,Avoine,,,1200,,400,quartiers,3,sources/Local/AD33_C4389_Bordeaux_Imports_1731.csv,AD33 C4389,2,,,,,Demba,,,0,,,,,,,,
