line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
9966,Local,1754,La Rochelle,,L'Allemagne,Exports,Caffé,,,7776.75,0,10369,Livres,.75,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,1,,,,,Laura Moutou,,,0,,,,,,,,
9967,Local,1754,La Rochelle,,L'Allemagne,Exports,Indigo,,,42360,0,5295,Livres,8,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,1,,,,,Laura Moutou,,,0,,,,,,,,
9968,Local,1754,La Rochelle,,L'Allemagne,Exports,Peaux de loup de bois,,,201.5,0,31,Livres,6.5,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,1,,,,,Laura Moutou,,,0,,,,,,,,
9969,Local,1754,La Rochelle,,L'Allemagne,Exports,Peaux de loup cervier,,,6030,0,402,Livres,15,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,1,,,,,Laura Moutou,,,0,,,,,,,,
9970,Local,1754,La Rochelle,,L'Allemagne,Exports,Peaux de martre,,,60665,0,12133,Livres,5,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,1,,,,,Laura Moutou,,,0,,,,,,,,
9971,Local,1754,La Rochelle,,L'Allemagne,Exports,Peaux d'ours,,,12928,0,808,Livres,16,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,1,,,,,Laura Moutou,,,0,,,,,,,,
9972,Local,1754,La Rochelle,,L'Allemagne,Exports,Pelleteries,,,32690,0,6538,Livres,5,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,1,,,,,Laura Moutou,,,0,,,,,,,,
9973,Local,1754,La Rochelle,,L'Allemagne,Exports,Rocou,,,528.75,0,705,Livres,.75,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,1,,,,,Laura Moutou,,,0,,,,,,,,
9974,Local,1754,La Rochelle,,L'Angleterre,Exports,Baffetas,,,1500,0,100,Pièces,15,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,1,,,,,Laura Moutou,,,0,,,,,,,,
9975,Local,1754,La Rochelle,,L'Angleterre,Exports,Bois de gayac,,,900,0,12,Milliers,75,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,1,,,,,Laura Moutou,,,0,,,,,,,,
9976,Local,1754,La Rochelle,,L'Angleterre,Exports,Caffé,,,2142.75,0,2857,Livres,.75,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,2,,,,,Laura Moutou,,,0,,,,,,,,
9977,Local,1754,La Rochelle,,L'Angleterre,Exports,Eau de vie de Ré,,,29715,0,424.5,Bariques,70,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,2,,,,,Laura Moutou,,,0,,,,,,,,
9978,Local,1754,La Rochelle,,L'Angleterre,Exports,Eau de vie de Rochefort,,,221400,0,3075,Bariques,72,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,2,,,,,Laura Moutou,,,0,,,,,,,,
9979,Local,1754,La Rochelle,,L'Angleterre,Exports,Graine de lin,,,1092.5,0,5.75,Tonneaux,190,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,2,,,,,Laura Moutou,,,0,,,,,,,,
9980,Local,1754,La Rochelle,,L'Angleterre,Exports,Huile à bruler,,,651,0,2604,Livres,.25,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,2,,,,,Laura Moutou,,,0,,,,,,,,
9981,Local,1754,La Rochelle,,L'Angleterre,Exports,Indigo,,,510072,0,63759,Livres,8,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,2,,,,,Laura Moutou,,,0,,,,,,,,
9982,Local,1754,La Rochelle,,L'Angleterre,Exports,Marons,,,4,0,2,Boisseaux,2,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,2,,,,,Laura Moutou,,,0,,,,,,,,
9983,Local,1754,La Rochelle,,L'Angleterre,Exports,Nicaneas,,,1520,0,80,Pièces,19,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,2,,,,,Laura Moutou,,,0,,,,,,,,
9984,Local,1754,La Rochelle,,L'Angleterre,Exports,Papier blanc,,,32815,0,6563,Rames,5,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,2,,,,,Laura Moutou,,,0,,,,,,,,
9985,Local,1754,La Rochelle,,L'Angleterre,Exports,Raisiné en pots,,,90,0,150,Livres,.6,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,2,,,,,Laura Moutou,,,0,,,,,,,,
9986,Local,1754,La Rochelle,,L'Angleterre,Exports,Saffran,,,180,0,10,Livres,18,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,2,,,,,Laura Moutou,,,0,,,,,,,,
9987,Local,1754,La Rochelle,,L'Angleterre,Exports,Sel de Ré,,,11077.5,0,1846.25,Muids,6,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,2,,,,,Laura Moutou,,,0,,,,,,,,
9988,Local,1754,La Rochelle,,L'Angleterre,Exports,Vin de Ré,,,1900,0,25,Tonneaux,76,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,2,,,,,Laura Moutou,,,0,,,,,,,,
9989,Local,1754,La Rochelle,,L'Angleterre,Exports,Vin de Rochefort,,,1545,0,51.5,Bariques,30,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,2,,,,,Laura Moutou,,,0,,,,,,,,
9990,Local,1754,La Rochelle,,L'Angleterre,Exports,Vin de Saintonge,,,1800,0,15,Tonneaux,120,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,2,,,,,Laura Moutou,,,0,,,,,,,,
9991,Local,1754,La Rochelle,,L'Angleterre,Exports,Vin de Saintonge,,,60,0,2,Bariques,30,sources/Local/AD17_41_ETP_271_9478_La_Rochelle_Exports_1754.csv,AD17 41 ETP 271/9478,2,,,,,Laura Moutou,,,0,,,,,,,,
