line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
4930,Local,1778,Bordeaux,,Angleterre,Exports,Bonnets ; de cotton,,,4104,,171,Douzaines,24,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,1,,,,,Pascal Fontaine,,,,,,,,,,,,
4931,Local,1778,Bordeaux,,Angleterre,Exports,Bonnets ; de laine,,,4104,,171,Douzaines,24,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,1,,,,,Pascal Fontaine,,,,,,,,,,,,
4932,Local,1778,Bordeaux,,Angleterre,Exports,Bas de soïe,,,7300,,73,Douzaines,100,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,1,,,,,Pascal Fontaine,,,,,,,,,,,,
4933,Local,1778,Bordeaux,,Angleterre,Exports,Eau de vie,,,45280,,283,Barriques,160,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,1,,,,,Pascal Fontaine,,,,,,,,,,,,
4934,Local,1778,Bordeaux,,Angleterre,Exports,Indigo,,,18904,,2363,Livres,8,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,1,,,,,Pascal Fontaine,,,,,,,,,,,,
4935,Local,1778,Bordeaux,,Angleterre,Exports,Mercerie,,,14455,,4130,Livres,3.5,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,1,,,,,Pascal Fontaine,,,,,,,,,,,,
4936,Local,1778,Bordeaux,,Angleterre,Exports,Sel,,,20860,,298,Pipes,70,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,1,,,,,Pascal Fontaine,,,,,,,,,,,,
4937,Local,1778,Bordeaux,,Angleterre,Exports,Sucre blanc,,,5629.6299,,7765,Livres,.72000003,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,1,,,,,Pascal Fontaine,,"38,82 erreur calcul",,,,,,,,,,
4938,Local,1778,Bordeaux,,Angleterre,Exports,Toille bazin,,,1110,,370,Aunes,3,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,1,,,,,Pascal Fontaine,,,,,,,,,,,,
4939,Local,1778,Bordeaux,,Angleterre,Exports,Taffia,,,1767.75,,2357,Pots,.75,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,1,,,,,Pascal Fontaine,,,,,,,,,,,,
4940,Local,1778,Bordeaux,,Angleterre,Exports,Vin de Bordeaux ; de haut,,,104000,,260.5,Tonneaux,400,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,1,,,,,Pascal Fontaine,,-200 fraction non comptabilisée,,,,,,,,,,
4941,Local,1778,Bordeaux,,Angleterre,Exports,Vin de Bordeaux ; de ville,,,719400,,654.25,Tonneaux,1100,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,1,,,,,Pascal Fontaine,,-275 fraction non comptabilisée,,,,,,,,,,
4942,Local,1778,Bordeaux,,Angleterre,Exports,Vinaigre,,,6750,,33.75,Tonneaux,200,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,1,,,,,Pascal Fontaine,,,,,,,,,,,,
4943,Local,1778,Bordeaux,,Danemark,Exports,Caffé des Isles,,,499311.59,,832186,Livres,.60000002,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,1,,,,,Pascal Fontaine,,,,,,,,,,,,
4944,Local,1778,Bordeaux,,Danemark,Exports,Eau de vie,,,51200,,320,Barriques,160,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,2,,,,,Pascal Fontaine,,,,,,,,,,,,
4945,Local,1778,Bordeaux,,Danemark,Exports,Indigo,,,13696,,1712,Livres,8,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,2,,,,,Pascal Fontaine,,,,,,,,,,,,
4946,Local,1778,Bordeaux,,Danemark,Exports,Pruneaux,,,18903,,94515,Livres,.2,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,2,,,,,Pascal Fontaine,,,,,,,,,,,,
4947,Local,1778,Bordeaux,,Danemark,Exports,Sucre ; blanc,,,363080,,500800,Livres,.72500002,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,2,,,,,Pascal Fontaine,,,,,,,,,,,,
4948,Local,1778,Bordeaux,,Danemark,Exports,Sucre ; brut,,,19427,,38854,Livres,.5,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,2,,,,,Pascal Fontaine,,,,,,,,,,,,
4949,Local,1778,Bordeaux,,Danemark,Exports,Vin de Bordeaux,,,67125,,223.75,Tonneaux,300,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,2,,,,,Pascal Fontaine,,,,,,,,,,,,
4950,Local,1778,Bordeaux,,Danemark,Exports,Vin de Bordeaux,,,166500,,416.25,Tonneaux,400,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,2,,,,,Pascal Fontaine,,,,,,,,,,,,
4951,Local,1778,Bordeaux,,Danemark,Exports,Vinaigre,,,1800,,9,Tonneaux,200,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,2,,,,,Pascal Fontaine,,,,,,,,,,,,
4952,Local,1778,Bordeaux,,Espagne,Exports,Cacao,,,49403.5,,98807,Livres,.5,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,2,,,,,Pascal Fontaine,,,,,,,,,,,,
4953,Local,1778,Bordeaux,,Espagne,Exports,Caffé des Isles,,,50791.801,,84653,Livres,.60000002,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,2,,,,,Pascal Fontaine,,,,,,,,,,,,
4954,Local,1778,Bordeaux,,Espagne,Exports,Cuir tanné,,,6532,,8165,Livres,.80000001,sources/Local/AD33_C4388_Bordeaux_Exports_1778.csv,AD33 C4388,2,,,,,Pascal Fontaine,,,,,,,,,,,,
