line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1714,Rennes,,Angleterre,Exports,Amandes,,,,,766,Livres,0,sources/Local/AD44_C706_Rennes_Exports_1714.csv,AD44 C706,,,,,,,,,0,,,,,,,,,,
2,Local,1714,Rennes,,Angleterre,Exports,Amandes en coques,,,,,300,Livres,0,sources/Local/AD44_C706_Rennes_Exports_1714.csv,AD44 C706,,,,,,,,,0,,,,,,,,,,
3,Local,1714,Rennes,,Angleterre,Exports,Anchois,,,,,2,Barils,0,sources/Local/AD44_C706_Rennes_Exports_1714.csv,AD44 C706,,,,,,,,,0,,,,,,,,,,
4,Local,1714,Rennes,,Angleterre,Exports,Barils vides,,,,,230,Barils,0,sources/Local/AD44_C706_Rennes_Exports_1714.csv,AD44 C706,,,,,,,,,0,,,,,,,,,,
5,Local,1714,Rennes,,Angleterre,Exports,Barils vuides,,,,,53,Nombres,0,sources/Local/AD44_C706_Rennes_Exports_1714.csv,AD44 C706,,,,,,,,,0,,,,,,,,,,
6,Local,1714,Rennes,,Angleterre,Exports,Bariques en bottes,,,,,200,Bariques,0,sources/Local/AD44_C706_Rennes_Exports_1714.csv,AD44 C706,,,,,,,,,0,,,,,,,,,,
7,Local,1714,Rennes,,Angleterre,Exports,Bas de laine,,,,,3,Douzaines,0,sources/Local/AD44_C706_Rennes_Exports_1714.csv,AD44 C706,,,,,,,,,0,,,,,,,,,,
8,Local,1714,Rennes,,Angleterre,Exports,Beure,,,,,500,Livres,0,sources/Local/AD44_C706_Rennes_Exports_1714.csv,AD44 C706,,,,,,,,,0,,,,,,,,,,
9,Local,1714,Rennes,,Angleterre,Exports,Beure de Bretagne,,,,,1100,Livres,0,sources/Local/AD44_C706_Rennes_Exports_1714.csv,AD44 C706,,,,,,,,,0,,,,,,,,,,
10,Local,1714,Rennes,,Angleterre,Exports,Biere,,,,,1,Bariques,0,sources/Local/AD44_C706_Rennes_Exports_1714.csv,AD44 C706,,,,,,,,,0,,,,,,,,,,
11,Local,1714,Rennes,,Angleterre,Exports,Biscuit,,,,,5000,Livres,0,sources/Local/AD44_C706_Rennes_Exports_1714.csv,AD44 C706,,,,,,,,,0,,,,,,,,,,
12,Local,1714,Rennes,,Angleterre,Exports,Brai,,,,,300,Livres,0,sources/Local/AD44_C706_Rennes_Exports_1714.csv,AD44 C706,,,,,,,,,0,,,,,,,,,,
13,Local,1714,Rennes,,Angleterre,Exports,Bray sec,,,,,4,Tonneaux,0,sources/Local/AD44_C706_Rennes_Exports_1714.csv,AD44 C706,,,,,,,,,0,,,,,,,,,,
14,Local,1714,Rennes,,Angleterre,Exports,Caffé,,,,,10576,Livres,0,sources/Local/AD44_C706_Rennes_Exports_1714.csv,AD44 C706,,,,,,,,,0,,,,,,,,,,
15,Local,1714,Rennes,,Angleterre,Exports,Canevas,,,,,1320,Aunes,0,sources/Local/AD44_C706_Rennes_Exports_1714.csv,AD44 C706,,,,,,,,,0,,,,,,,,,,
16,Local,1714,Rennes,,Angleterre,Exports,Cannes a main,,,,,9,Douzaines,0,sources/Local/AD44_C706_Rennes_Exports_1714.csv,AD44 C706,,,,,,,,,0,,,,,,,,,,
17,Local,1714,Rennes,,Angleterre,Exports,Cerises,,,,,32,Paniers,0,sources/Local/AD44_C706_Rennes_Exports_1714.csv,AD44 C706,,,,,,,,,0,,,,,,,,,,
18,Local,1714,Rennes,,Angleterre,Exports,Cerizes,,,,,4,Paniers,0,sources/Local/AD44_C706_Rennes_Exports_1714.csv,AD44 C706,,,,,,,,,0,,,,,,,,,,
19,Local,1714,Rennes,,Angleterre,Exports,Chaise de paille,,,,,45,Nombres,0,sources/Local/AD44_C706_Rennes_Exports_1714.csv,AD44 C706,,,,,,,,,0,,,,,,,,,,
20,Local,1714,Rennes,,Angleterre,Exports,Chaises de paille,,,,,4.5,Douzaines,0,sources/Local/AD44_C706_Rennes_Exports_1714.csv,AD44 C706,,,,,,,,,0,,,,,,,,,,
21,Local,1714,Rennes,,Angleterre,Exports,Chandelles,,,,,150,Livres,0,sources/Local/AD44_C706_Rennes_Exports_1714.csv,AD44 C706,,,,,,,,,0,,,,,,,,,,
