line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1753,Bordeaux,,Angleterre,Imports,Avoine,,,374,,136,Boisseaux,2.75,sources/Local/AD33_C4390_Bordeaux_Imports_1753.csv,AD33 C4390,1,,,,,Demba,,,0,,,,,,,,,,
2,Local,1753,Bordeaux,,Angleterre,Imports,Bœuf sallé,,,458150,,4581500,Livres,.1,sources/Local/AD33_C4390_Bordeaux_Imports_1753.csv,AD33 C4390,1,,,,,Demba,,,0,,,,,,,,,,
3,Local,1753,Bordeaux,,Angleterre,Imports,Beurre,,,513280,,1466515,Livres,.35,sources/Local/AD33_C4390_Bordeaux_Imports_1753.csv,AD33 C4390,1,,,,,Demba,,erreur de calcul,-.25,,,,,,,,,,
4,Local,1753,Bordeaux,,Angleterre,Imports,Bled froment,,,64844,,9976,Boisseaux,6.5,sources/Local/AD33_C4390_Bordeaux_Imports_1753.csv,AD33 C4390,1,,,,,Demba,,,0,,,,,,,,,,
5,Local,1753,Bordeaux,,Angleterre,Imports,Chandelle,,,49478,,123695,Livres,.4,sources/Local/AD33_C4390_Bordeaux_Imports_1753.csv,AD33 C4390,1,,,,,Demba,,,0,,,,,,,,,,
6,Local,1753,Bordeaux,,Angleterre,Imports,Charbon de terre,,,88900,,222.25,Tonneaux,400,sources/Local/AD33_C4390_Bordeaux_Imports_1753.csv,AD33 C4390,1,,,,,Demba,,,0,,,,,,,,,,
7,Local,1753,Bordeaux,,Angleterre,Imports,Cochon sallé,,,32047.8,,213652,Livres,.15,sources/Local/AD33_C4390_Bordeaux_Imports_1753.csv,AD33 C4390,1,,,,,Demba,,,0,,,,,,,,,,
8,Local,1753,Bordeaux,,Angleterre,Imports,Foin,,,10125,,40500,Livres,.25,sources/Local/AD33_C4390_Bordeaux_Imports_1753.csv,AD33 C4390,1,,,,,Demba,,,0,,,,,,,,,,
9,Local,1753,Bordeaux,,Angleterre,Imports,Laine fillée,,,8482,,5655,Livres,1.5,sources/Local/AD33_C4390_Bordeaux_Imports_1753.csv,AD33 C4390,1,,,,,Demba,,erreur de calcul,-.5,,,,,,,,,,
10,Local,1753,Bordeaux,,Angleterre,Imports,Plomb en saumon,,,39612,,198060,Livres,.2,sources/Local/AD33_C4390_Bordeaux_Imports_1753.csv,AD33 C4390,1,,,,,Demba,,,0,,,,,,,,,,
11,Local,1753,Bordeaux,,Angleterre,Imports,Saumon sallé,,,59845.2,,199484,Livres,.3,sources/Local/AD33_C4390_Bordeaux_Imports_1753.csv,AD33 C4390,1,,,,,Demba,,,0,,,,,,,,,,
12,Local,1753,Bordeaux,,Angleterre,Imports,Suif,,,103663.8,,287955,Livres,.36,sources/Local/AD33_C4390_Bordeaux_Imports_1753.csv,AD33 C4390,1,,,,,Demba,,,0,,,,,,,,,,
13,Local,1753,Bordeaux,,Angleterre,Imports,Tabac en feuille,,,1344737,,6723685,Livres,.2,sources/Local/AD33_C4390_Bordeaux_Imports_1753.csv,AD33 C4390,1,,,,,Demba,,,0,,,,,,,,,,
14,Local,1753,Bordeaux,,Danemark,Imports,Bled seigle,,,18620,,5320,Boisseaux,3.5,sources/Local/AD33_C4390_Bordeaux_Imports_1753.csv,AD33 C4390,2,,,,,Demba,,,0,,,,,,,,,,
15,Local,1753,Bordeaux,,Danemark,Imports,Bourdillons,,,6150,,51.25,cent au grand compte,120,sources/Local/AD33_C4390_Bordeaux_Imports_1753.csv,AD33 C4390,2,,,,,Demba,,,0,,,,,,,,,,
16,Local,1753,Bordeaux,,Danemark,Imports,Cire jaune,,,140,,80,Livres,1.75,sources/Local/AD33_C4390_Bordeaux_Imports_1753.csv,AD33 C4390,2,,,,,Demba,,,0,,,,,,,,,,
17,Local,1753,Bordeaux,,Danemark,Imports,Cloud de fer,,,1195,,4780,Livres,.25,sources/Local/AD33_C4390_Bordeaux_Imports_1753.csv,AD33 C4390,2,,,,,Demba,,,0,,,,,,,,,,
18,Local,1753,Bordeaux,,Danemark,Imports,Cuivre en feuilles,,,1064,,665,Livres,1.6,sources/Local/AD33_C4390_Bordeaux_Imports_1753.csv,AD33 C4390,2,,,,,Demba,,,0,,,,,,,,,,
19,Local,1753,Bordeaux,,Danemark,Imports,Cuivre en planches,,,3437.5,,2750,Livres,1.25,sources/Local/AD33_C4390_Bordeaux_Imports_1753.csv,AD33 C4390,2,,,,,Demba,,,0,,,,,,,,,,
20,Local,1753,Bordeaux,,Danemark,Imports,Fer en Barre,,,32370.75,,215805,Livres,.15,sources/Local/AD33_C4390_Bordeaux_Imports_1753.csv,AD33 C4390,2,,,,,Demba,,,0,,,,,,,,,,
21,Local,1753,Bordeaux,,Danemark,Imports,Fer en taule,,,300,,2000,Livres,.15,sources/Local/AD33_C4390_Bordeaux_Imports_1753.csv,AD33 C4390,2,,,,,Demba,,,0,,,,,,,,,,
22,Local,1753,Bordeaux,,Danemark,Imports,Mercerie,,,480,,480,Livres,1,sources/Local/AD33_C4390_Bordeaux_Imports_1753.csv,AD33 C4390,2,,,,,Demba,,,0,,,,,,,,,,
23,Local,1753,Bordeaux,,Danemark,Imports,Merrain ; a barrique,,,11475,,42.5,milliers au grand compte,270,sources/Local/AD33_C4390_Bordeaux_Imports_1753.csv,AD33 C4390,2,,,,,Demba,,,0,,,,,,,,,,
