source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
Local,1780,Rennes,,"Allemagne, la Lorraine et le pays de Liège",Exports,Caffé de Bourbon,,,0,,,livres,"0,9",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,1,,,,,,Pascal Fontaine,,,-3843,,,,,,,,
Local,1780,Rennes,,"Allemagne, la Lorraine et le pays de Liège",Exports,Thé,,,0,,,livres,"1,75",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,1,,,,,,Pascal Fontaine,,,"-1284,5",,,,,,,,
Local,1780,Rennes,,Danemark,Exports,Arack,,,0,,,livres,"1,5",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,1,,,,,,Pascal Fontaine,,,-7050,,,,,,,,
Local,1780,Rennes,,Danemark,Exports,Bois d'Ebenne,,,0,,,livres,"0,12",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,1,,,,,,Pascal Fontaine,,,-720,,,,,,,,
Local,1780,Rennes,,Danemark,Exports,Caffé de Bourbon,,,0,,,livres,"0,9",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,1,,,,,,Pascal Fontaine,,,"-96,3",,,,,,,,
Local,1780,Rennes,,Danemark,Exports,Thé,,,0,,,livres,"1,75",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,1,,,,,,Pascal Fontaine,,,"-16469,25",,,,,,,,
Local,1780,Rennes,,Danemark,Exports,Vin de Bordeaux,,,0,,,tonneaux,400,sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,1,,,,,,Pascal Fontaine,,,-800,,,,,,,,
Local,1780,Rennes,,Espagne,Exports,Beurre,,,0,,,livres,"0,55",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,1,,,,,,Pascal Fontaine,,,"-4418,7",,,,,,,,
Local,1780,Rennes,,Espagne,Exports,Bled ; froment,,,0,,,livres,"0,1",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,1,,,,,,Pascal Fontaine,,,-89680,,,,,,,,
Local,1780,Rennes,,Espagne,Exports,Bled ; seigle,,,0,,,tonneaux,150,sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,1,,,,,,Pascal Fontaine,,,-25500,,,,,,,,
Local,1780,Rennes,,Espagne,Exports,Cuirs de bœuf tannés,,,0,,,en nombre,36,sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,-406800,,,,,,,,
Local,1780,Rennes,,Espagne,Exports,Lard,,,0,,,livres,"0,4",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,-1836,,,,,,,,
Local,1780,Rennes,,Espagne,Exports,Marchandises meslées,,,153,,,,0,sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,153,,,,,,,,
Local,1780,Rennes,,Espagne,Exports,Papier ; blanc,,,0,,,balles,200,sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,-76000,,,,,,,,
Local,1780,Rennes,,Espagne,Exports,Papier ; gêne fin,,,0,,,rames,8,sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,-224,,,,,,,,
Local,1780,Rennes,,Espagne,Exports,Suif,,,0,,,livres,"0,5",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,"-3863,5",,,,,,,,
Local,1780,Rennes,,Espagne,Exports,Tabac,,,0,,,livres,"3,25",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,"-162,5",,,,,,,,
Local,1780,Rennes,,Espagne,Exports,Toile ; de Bretagne ; large,,,0,,,aunes,"2,5",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,-60875,,,,,,,,
Local,1780,Rennes,,Espagne,Exports,Toile ; de bretagne ; étroite,,,0,,,aunes,"1,25",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,"-123887,5",,,,,,,,
Local,1780,Rennes,,Espagne,Exports,Toile ; de Bretagne ; crée large,,,0,,,balles,450,sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,-23850,,,,,,,,
Local,1780,Rennes,,Espagne,Exports,Toile ; de Bretagne ; crée large,,,0,,,aunes,"1,5",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,-79650,,,,,,,,
Local,1780,Rennes,,Espagne,Exports,Toile ; de Bretagne ; diverse,,,0,,,balots,200,sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,-24600,,,,,,,,
Local,1780,Rennes,,Espagne,Exports,Toile ; de Bretagne ; diverse,,,0,,,aunes,"1,25",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,"-45863,75",,,,,,,,
Local,1780,Rennes,,Espagne,Exports,Toile ; de Bretagne ; entre large,,,0,,,aunes,"1,5",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,-5400,,,,,,,,
Local,1780,Rennes,,Espagne,Exports,Toile ; de Bretagne ; gracienne,,,0,,,aunes,"1,4",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,-876680,,,,,,,,
Local,1780,Rennes,,Espagne,Exports,Toile ; de Bretagne ; de halle,,,0,,,aunes,"1,1",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,-4840,,,,,,,,
Local,1780,Rennes,,Espagne,Exports,Toile ; de Bretagne ; de Languenan,,,0,,,aunes,"1,1",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,-4180,,,,,,,,
Local,1780,Rennes,,Espagne,Exports,Toile ; de Bretagne ; à voile,,,0,,,aunes,"1,5",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,"-21607,5",,,,,,,,
Local,1780,Rennes,,Espagne,Exports,Toile ; de Laval,,,0,,,aunes,"2,5",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,-6890,,,,,,,,
Local,1780,Rennes,,Flandre,Exports,Arack,,,0,,,veltes,10,sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,-17610,,,,,,,,
Local,1780,Rennes,,Flandre,Exports,Caffé ; de Bourbon,,,0,,,livres,"0,9",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,"-135239,4",,,,,,,,
Local,1780,Rennes,,Flandre,Exports,Caffé ; des Isles,,,0,,,livres,"0,55",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,"-4435,75",,,,,,,,
Local,1780,Rennes,,Flandre,Exports,Caffé ; Moka,,,0,,,livres,"1,8",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,"-34878,6",,,,,,,,
Local,1780,Rennes,,Flandre,Exports,Chaussettes de fil,,,0,,,paires,2,sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,-726,,,,,,,,
Local,1780,Rennes,,Flandre,Exports,Cuivre rouge,,,0,,,livres,"1,5",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,"-1030,5",,,,,,,,
Local,1780,Rennes,,Flandre,Exports,Farine,,,0,,,livres,"0,2",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,-2800,,,,,,,,
Local,1780,Rennes,,Flandre,Exports,Fer divers,,,0,,,livres,"0,225",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,"-13577,18",,,,,,,,
Local,1780,Rennes,,Flandre,Exports,Fromage,,,0,,,livres,"0,45",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,-900,,,,,,,,
Local,1780,Rennes,,Flandre,Exports,Guingamps,,,0,,,pièces,12,sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,-996,,,,,,,,
Local,1780,Rennes,,Flandre,Exports,Huile d'olive,,,0,,,livres,"0,8",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,2,,,,,,Pascal Fontaine,,,"-2753,6",,,,,,,,
Local,1780,Rennes,,Flandre,Exports,Cirsaka,,,0,,,,0,sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,3,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1780,Rennes,,Flandre,Exports,Kirkachaye,,,0,,,pièces,50,sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,3,,,,,,Pascal Fontaine,,,-1700,,,,,,,,
Local,1780,Rennes,,Flandre,Exports,Mercerie,,,0,,,livres,"2,5",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,3,,,,,,Pascal Fontaine,,,"-1887,5",,,,,,,,
Local,1780,Rennes,,Flandre,Exports,Miel,,,0,,,livres,"0,2",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,3,,,,,,Pascal Fontaine,,,-4920,,,,,,,,
Local,1780,Rennes,,Flandre,Exports,Mouchoirs,,,0,,,pièces,24,sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,3,,,,,,Pascal Fontaine,,,-2808,,,,,,,,
Local,1780,Rennes,,Flandre,Exports,Savon,,,0,,,livres,"0,55",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,3,,,,,,Pascal Fontaine,,,"-481,8",,,,,,,,
Local,1780,Rennes,,Flandre,Exports,Sistresaye,,,0,,,pièces,45,sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,3,,,,,,Pascal Fontaine,,,-90,,,,,,,,
Local,1780,Rennes,,Flandre,Exports,Souliers,,,0,,,paires,"3,5",sources/Local/AD44_C717_Rennes_Exports_1780.csv,AD44 C717,3,,,,,,Pascal Fontaine,,,-1841,,,,,,,,
