line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
14530,Local,1779,La Rochelle,,Allemagne,Exports,Caffé des Isles,,,6744,0,10375,livres,.64999998,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,1,,,,,Demba,,,.25,,,,,,,,,
14531,Local,1779,La Rochelle,,Allemagne,Exports,Indigo,,,89930,0,10580,livres,8.5,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,1,,,,,Demba,,,0,,,,,,,,,
14532,Local,1779,La Rochelle,,Allemagne,Exports,Rocou,,,3402,0,2268,livres,1.5,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,1,,,,,Demba,,,0,,,,,,,,,
14533,Local,1779,La Rochelle,,Danemark,Exports,Caffé des Isles,,,543562,0,836250,livres,.64999998,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,1,,,,,Demba,,,-.5,,,,,,,,,
14534,Local,1779,La Rochelle,,Danemark,Exports,Eau de vie,,,7425,0,99,bariques,75,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,1,,,,,Demba,,,0,,,,,,,,,
14535,Local,1779,La Rochelle,,Danemark,Exports,Sel,,,44256,0,2766,muids,16,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,1,,,,,Demba,,,0,,,,,,,,,
14536,Local,1779,La Rochelle,,Danemark,Exports,Sirop Melasse,,,3762,0,21500,livres,.175,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,1,,,,,Demba,,,-.5,,,,,,,,,
14537,Local,1779,La Rochelle,,Danemark,Exports,Vin de Ré,,,640,0,8,tonneaux,80,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,1,,,,,Demba,,,0,,,,,,,,,
14538,Local,1779,La Rochelle,,Danemark,Exports,Vinaigre,,,767,0,59,quarts,13,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,1,,,,,Demba,,,0,,,,,,,,,
14539,Local,1779,La Rochelle,,Espagne,Exports,Beuf Salé,,,210,0,700,livres,.30000001,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,2,,,,,Demba,,,0,,,,,,,,,
14540,Local,1779,La Rochelle,,Espagne,Exports,Bierre,,,216,0,8,tierçon,27,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,2,,,,,Demba,,,0,,,,,,,,,
14541,Local,1779,La Rochelle,,Espagne,Exports,Sel,,,1861,0,116.33,muids,16,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,2,,,,,Demba,,,-.28,,,,,,,,,
14542,Local,1779,La Rochelle,,Flandre Autrichienne,Exports,Caffé des Isles,,,19108,0,29397,livres,.64999998,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,2,,,,,Demba,,,-.050000001,,,,,,,,,
14543,Local,1779,La Rochelle,,Flandre Autrichienne,Exports,Eau de vie,,,93450,0,1246,bariques,75,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,2,,,,,Demba,,,0,,,,,,,,,
14544,Local,1779,La Rochelle,,Flandre Autrichienne,Exports,Sel,,,2912,0,182,muids,16,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,2,,,,,Demba,,,0,,,,,,,,,
14545,Local,1779,La Rochelle,,Flandre Autrichienne,Exports,Sucre brut,,,9272,0,18545,livres,.5,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,2,,,,,Demba,,,-.5,,,,,,,,,
14546,Local,1779,La Rochelle,,Flandre Autrichienne,Exports,Vin de Charente,,,4200,0,42,tonneaux,100,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,2,,,,,Demba,,,0,,,,,,,,,
14547,Local,1779,La Rochelle,,Flandre Autrichienne,Exports,Vin de Ré,,,3200,0,40,tonneaux,80,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,2,,,,,Demba,,,0,,,,,,,,,
14548,Local,1779,La Rochelle,,Genéve,Exports,Caffé des Isles,,,13475,0,20731,livres,.64999998,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,2,,,,,Demba,,,-.15000001,,,,,,,,,
14549,Local,1779,La Rochelle,,Genéve,Exports,Indigo,,,10829,0,1274,livres,8.5,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,2,,,,,Demba,,,0,,,,,,,,,
14550,Local,1779,La Rochelle,,Hollande,Exports,Animoine crû,,,16800,0,42000,livres,.40000001,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,2,,,,,Demba,,,0,,,,,,,,,
14551,Local,1779,La Rochelle,,Hollande,Exports,Cacao,,,2033,0,3388,livres,.60000002,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,2,,,,,Demba,,,.2,,,,,,,,,
14552,Local,1779,La Rochelle,,Hollande,Exports,Caffé des Isles,,,27241,0,41910,livres,.64999998,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,2,,,,,Demba,,,-.5,,,,,,,,,
14553,Local,1779,La Rochelle,,Hollande,Exports,Eau de vie,,,748350,0,9978,bariques,75,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,2,,,,,Demba,,,0,,,,,,,,,
14554,Local,1779,La Rochelle,,Hollande,Exports,Eau de vie,,,39322,0,14299,veltes,2.75,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,2,,,,,Demba,,,-.25,,,,,,,,,
14555,Local,1779,La Rochelle,,Hollande,Exports,Graines de genievre,,,1470,0,294,boisseaux,5,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,2,,,,,Demba,,,0,,,,,,,,,
14556,Local,1779,La Rochelle,,Hollande,Exports,Indigo,,,9775,0,1150,livres,8.5,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,2,,,,,Demba,,,0,,,,,,,,,
14557,Local,1779,La Rochelle,,Hollande,Exports,Marons,,,6,0,3,boisseaux,2,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,2,,,,,Demba,,,0,,,,,,,,,
14558,Local,1779,La Rochelle,,Hollande,Exports,Noix,,,622,0,415,boisseaux,1.5,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,2,,,,,Demba,,,-.5,,,,,,,,,
14559,Local,1779,La Rochelle,,Hollande,Exports,Olives,,,11,0,1.5,barils,7.5,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,2,,,,,Demba,,,-.25,,,,,,,,,
14560,Local,1779,La Rochelle,,Hollande,Exports,Papier blanc,,,68656,0,8582,rames,8,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,2,,,,,Demba,,,0,,,,,,,,,
14561,Local,1779,La Rochelle,,Hollande,Exports,Peaux de chevre apretés,,,558,0,186,livres,3,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,2,,,,,Demba,,,0,,,,,,,,,
14562,Local,1779,La Rochelle,,Hollande,Exports,Peaux de mouton apretés,,,812,0,650,livres,1.25,sources/Local/AD17_41_ETP_271_9500_La_Rochelle_Exports_1779.csv,AD17 41 ETP 271/9500,2,,,,,Demba,,,-.5,,,,,,,,,
