line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1766,Marseille,,Angleterre,Exports,Ajamis,,,450,,50,pièces,9,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1766.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,,,0,,,,,,,,
2,Local,1766,Marseille,,Angleterre,Exports,Alun,,,600,,200,livres,"0,3",sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1766.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,,erreur unité,540,,,,,,,,
3,Local,1766,Marseille,,Angleterre,Exports,Amidon,,,289,,1445,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1766.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,,,0,,,,,,,,
4,Local,1766,Marseille,,Angleterre,Exports,Anis,,,176,,880,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1766.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,,,0,,,,,,,,
5,Local,1766,Marseille,,Angleterre,Exports,Arbres a planter,,,60,,60,en nombre,1,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1766.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,,,0,,,,,,,,
6,Local,1766,Marseille,,Angleterre,Exports,Bas de cotton,,,1000,,200,livres,5,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1766.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,,,0,,,,,,,,
7,Local,1766,Marseille,,Angleterre,Exports,Bas de soye,,,20000,,500,livres,40,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1766.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,,,0,,,,,,,,
8,Local,1766,Marseille,,Angleterre,Exports,Beurre,,,200,,500,livres,"0,4",sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1766.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,,,0,,,,,,,,
9,Local,1766,Marseille,,Angleterre,Exports,Bled froment,,,59370,,1979,charges,30,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1766.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,,,0,,,,,,,,
10,Local,1766,Marseille,,Angleterre,Exports,Bois de Brezil,,,50,,200,livres,"0,25",sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1766.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,,,0,,,,,,,,
11,Local,1766,Marseille,,Angleterre,Exports,Bois de campeche,,,350,,1400,livres,"0,25",sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1766.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,,,0,,,,,,,,
12,Local,1766,Marseille,,Angleterre,Exports,Bonnets de cotton,,,1600,,320,livres,5,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1766.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,,,0,,,,,,,,
13,Local,1766,Marseille,,Angleterre,Exports,Bonnets de laine,,,1000,,100,douzaines,10,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1766.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,,,0,,,,,,,,
