source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
Local,1748,Bayonne,,Espagne,Exports,Acier,,,1170,,,livres,"0,3",sources/Local/AD64_2_ETP_104_Bayonne_Exports_1748.csv,AD64 2 ETP 104,1,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1748,Bayonne,,Isles françoises de l'amerique,Exports,Ains et lignes à pêcher,,,468,,,livres,"0,5",sources/Local/AD64_2_ETP_104_Bayonne_Exports_1748.csv,AD64 2 ETP 104,8,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1748,Bayonne,,Espagne,Exports,Amandes,,,3525,,,livres,"0,3",sources/Local/AD64_2_ETP_104_Bayonne_Exports_1748.csv,AD64 2 ETP 104,1,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1748,Bayonne,,Hollande,Exports,Amandes,,,1140,,,livres,"0,3",sources/Local/AD64_2_ETP_104_Bayonne_Exports_1748.csv,AD64 2 ETP 104,6,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1748,Bayonne,,Hollande,Exports,Amidon,,,1280,,,livres,"0,2",sources/Local/AD64_2_ETP_104_Bayonne_Exports_1748.csv,AD64 2 ETP 104,6,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1748,Bayonne,,Portugal,Exports,Amidon,,,1980,,,livres,"0,2",sources/Local/AD64_2_ETP_104_Bayonne_Exports_1748.csv,AD64 2 ETP 104,7,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1748,Bayonne,,Isles françoises de l'amerique,Exports,Ancre et grapins de fer,,,"1562,5",,,livres,"0,25",sources/Local/AD64_2_ETP_104_Bayonne_Exports_1748.csv,AD64 2 ETP 104,8,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1748,Bayonne,,Hollande,Exports,Avirons,,,240,,,traques,6,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1748.csv,AD64 2 ETP 104,6,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1748,Bayonne,,Isles françoises de l'amerique,Exports,Avirons,,,144,,,traques,6,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1748.csv,AD64 2 ETP 104,8,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1748,Bayonne,,Isles françoises de l'amerique,Exports,Avirons,,,"262,5",,,pièces,"1,75",sources/Local/AD64_2_ETP_104_Bayonne_Exports_1748.csv,AD64 2 ETP 104,8,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1748,Bayonne,,Portugal,Exports,Avirons,,,960,,,traques,6,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1748.csv,AD64 2 ETP 104,7,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1748,Bayonne,,Isles françoises de l'amerique,Exports,Bas de laine,,,940,,,en nombre,"1,6666667",sources/Local/AD64_2_ETP_104_Bayonne_Exports_1748.csv,AD64 2 ETP 104,8,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1748,Bayonne,,Espagne,Exports,Bas de soye,,,19200,,,livres,40,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1748.csv,AD64 2 ETP 104,1,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1748,Bayonne,,Isles françoises de l'amerique,Exports,Bas de soye,,,1800,,,en nombre,15,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1748.csv,AD64 2 ETP 104,8,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1748,Bayonne,,Isles françoises de l'amerique,Exports,Bazannes,,,55,,,en nombre,"0,4166667",sources/Local/AD64_2_ETP_104_Bayonne_Exports_1748.csv,AD64 2 ETP 104,8,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1748,Bayonne,,Espagne,Exports,Bazin commun,,,13080,,,pièces,20,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1748.csv,AD64 2 ETP 104,1,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1748,Bayonne,,Espagne,Exports,Bazin commun,,,14760,,,livres,6,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1748.csv,AD64 2 ETP 104,1,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1748,Bayonne,,Isles françoises de l'amerique,Exports,Bazin commun,,,5916,,,pièces,24,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1748.csv,AD64 2 ETP 104,8,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1748,Bayonne,,Isles françoises de l'amerique,Exports,Bierre,,,"967,5",,,bariques,"22,5",sources/Local/AD64_2_ETP_104_Bayonne_Exports_1748.csv,AD64 2 ETP 104,8,,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1748,Bayonne,,Isles françoises de l'amerique,Exports,Bierre,,,320,,,bouteilles,"0,4",sources/Local/AD64_2_ETP_104_Bayonne_Exports_1748.csv,AD64 2 ETP 104,8,,,,,,Pascal Fontaine,,,0,,,,,,,,
