line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
2312,Local,1771,Rouen,,Angleterre,Imports,Alun,,,"131539,2",0,657696,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1771.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,0,,,,,,,,,
2313,Local,1771,Rouen,,Angleterre,Imports,Bas ; de laine,,,450,0,150,livres,3,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1771.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,0,,,,,,,,,
2314,Local,1771,Rouen,,Angleterre,Imports,Beuf ; salé,,,686480,0,17162,barils,40,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1771.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,0,,,,,,,,,
2315,Local,1771,Rouen,,Angleterre,Imports,Beuf ; salé,,,549,0,3660,livres,"0,15",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1771.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,0,,,,,,,,,
2316,Local,1771,Rouen,,Angleterre,Imports,Beure,,,"196947,5",0,393895,livres,"0,5",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1771.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,0,,,,,,,,,
2317,Local,1771,Rouen,,Angleterre,Imports,Biere,,,375,0,1500,bouteilles,"0,25",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1771.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,0,,,,,,,,,
2318,Local,1771,Rouen,,Angleterre,Imports,Bled ; froment,,,"111061,2",0,740408,livres,"0,15",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1771.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,0,,,,,,,,,
2319,Local,1771,Rouen,,Angleterre,Imports,Bois ; de campeche,,,5922,0,49350,livres,"0,12",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1771.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,0,,,,,,,,,
2320,Local,1771,Rouen,,Angleterre,Imports,Carosse,,,800,0,,,,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1771.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,0,,,,,,,,,
2321,Local,1771,Rouen,,Angleterre,Imports,Chandelle,,,"21484,5",0,42969,livres,"0,5",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1771.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,0,,,,,,,,,
2322,Local,1771,Rouen,,Angleterre,Imports,Charbon ; de terre,,,170870,0,4882,tonneaux,35,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1771.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,0,,,,,,,,,
2323,Local,1771,Rouen,,Angleterre,Imports,Charbon ; de terre,,,"12,13",0,485,livres,"0,03",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1771.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,0,,,,,,,,,
2324,Local,1771,Rouen,,Angleterre,Imports,Chevaux,,,3000,0,10,en nombre,300,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1771.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,0,,,,,,,,,
2325,Local,1771,Rouen,,Angleterre,Imports,Corne ; de beuf,,,"3291,3",0,32913,en nombre,"0,1",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1771.csv,Archives de la CCI de Rouen Carton VIII,1,,,,,Pascal Fontaine,,0,,,,,,,,,
2326,Local,1771,Rouen,,Angleterre,Imports,Couperose,,,90,0,"3,33",tonneaux,27,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1771.csv,Archives de la CCI de Rouen Carton VIII,2,,,,,Pascal Fontaine,,0,,,,,,,,,
2327,Local,1771,Rouen,,Angleterre,Imports,Couperose,,,"7821,5",0,78215,livres,"0,1",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1771.csv,Archives de la CCI de Rouen Carton VIII,2,,,,,Pascal Fontaine,,0,,,,,,,,,
2328,Local,1771,Rouen,,Angleterre,Imports,Cristaux,,,241,0,"120,5",livres,2,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1771.csv,Archives de la CCI de Rouen Carton VIII,2,,,,,Pascal Fontaine,,0,,,,,,,,,
2329,Local,1771,Rouen,,Angleterre,Imports,Cuir ; vert ; en poil,,,640,0,64,cuirs,10,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1771.csv,Archives de la CCI de Rouen Carton VIII,2,,,,,Pascal Fontaine,,0,,,,,,,,,
2330,Local,1771,Rouen,,Angleterre,Imports,Etain ; en bloc,,,294887,0,294887,livres,1,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1771.csv,Archives de la CCI de Rouen Carton VIII,2,,,,,Pascal Fontaine,,0,,,,,,,,,
2331,Local,1771,Rouen,,Angleterre,Imports,Farine,,,"626899,8",0,3134499,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1771.csv,Archives de la CCI de Rouen Carton VIII,2,,,,,Pascal Fontaine,,0,,,,,,,,,
2332,Local,1771,Rouen,,Angleterre,Imports,Flanelle,,,600,0,150,livres,4,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1771.csv,Archives de la CCI de Rouen Carton VIII,2,,,,,Pascal Fontaine,,0,,,,,,,,,
2333,Local,1771,Rouen,,Angleterre,Imports,Fromage,,,105,0,210,livres,"0,5",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1771.csv,Archives de la CCI de Rouen Carton VIII,2,,,,,Pascal Fontaine,,0,,,,,,,,,
