source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
Local,1771,Bayonne,,Espagne,Imports,Acier,,,"407,63",,1087,livres,"0,375",sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,1,4356,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Alpargatte,,,416,,1248,en nombre,"0,3333333",sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,1,4357,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Argenterie,,,7992,,148,marcs,54,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,1,4358,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Avoine,,,1764,,504,conques,"3,5",sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,1,4359,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Bled dinde,,,"4687,5",,625,quintaux,"7,5",sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,1,4360,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Bois ; de campeche,,,860,,8600,livres,"0,1",sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,1,4361,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Bois ; de gayac,,,"112,5",,1500,livres,"0,075",sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,1,4362,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Cacao de Caraque,,,57950,,30500,livres,"1,9",sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,1,4363,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Cordes à carder,,,60,,60,paires,1,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,1,4364,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Chanvre en rame,,,"15867,5",,57700,livres,"0,275",sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,1,4365,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Cintures de laine,,,24,,48,en nombre,"0,5",sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,1,4366,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Chocolat,,,310,,155,livres,2,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,1,4367,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Cloux de fer,,,"1587,5",,15875,livres,"0,1",sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,1,4368,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Cuirs de bœuf en poil,,,20119,,1829,en nombre,11,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,1,4369,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Etoffe de soye,,,1900,,"47,5",livres,40,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,2,4370,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Eau de vie,,,81600,,408,bariques,200,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,2,4371,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Fayance,,,20,,1,panier,20,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,2,4372,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Fer ; en ancres,,,"3487,5",,13950,livres,"0,25",sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,2,4373,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Fer ; en barres,,,"145849,38",,833425,livres,"0,175",sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,2,4374,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Fer ; en verge,,,2550,,10200,livres,"0,25",sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,2,4375,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Fer ; vieux,,,"22,5",,450,livres,"0,05",sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,2,4376,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Figues seches,,,500,,2500,livres,"0,2",sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,2,4377,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Fromage,,,1575,,3500,livres,"0,45",sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,2,4378,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Geroffle,,,280,,70,livres,4,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,2,4379,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Graisse de porc,,,30,,75,livres,"0,4",sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,2,4380,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Huille ; d'olive,,,3360,,112,boucs,30,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,2,4381,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Huille ; d'olive,,,8129,,14780,livres,"0,55",sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,2,4382,,,,,Pascal Fontaine,,,0,,,,,,,,
Local,1771,Bayonne,,Espagne,Imports,Huille ; de poisson,,,15860,,122,bariques,130,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,AD64 2 ETP 105,2,4383,,,,,Pascal Fontaine,,,0,,,,,,,,
