line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1739,Marseille,,Hollande,Imports,antimoine,,,123,,354,livres,0.35,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1739.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,arrondi,-0.900000000000006,,,,,,,,
2,Local,1739,Marseille,,Hollande,Imports,arcenic,,,897,,2990,livres,0.3,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1739.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,,0,,,,,,,,
3,Local,1739,Marseille,,Hollande,Imports,alun,,,51,,300,livres,0.17,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1739.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,en quintal,0,,,,,,,,
4,Local,1739,Marseille,,Hollande,Imports,argent vif,,,8120,,1624,livres,5,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1739.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,,0,,,,,,,,
5,Local,1739,Marseille,,Hollande,Imports,azur commun,,,2812,,4688,livres,0.6,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1739.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,arrondi,-0.800000000000637,,,,,,,,
6,Local,1739,Marseille,,Hollande,Imports,amidon,,,140,,700,livres,0.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1739.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,,0,,,,,,,,
7,Local,1739,Marseille,,Hollande,Imports,acier,,,17,,50,livres,0.35,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1739.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,arrondi,-0.5,,,,,,,,
8,Local,1739,Marseille,,Hollande,Imports,aiguilles d'embaleur,,,288,,1152,pièces,0.25,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1739.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,,0,,,,,,,,
9,Local,1739,Marseille,,Hollande,Imports,ancres de fer,,,325,,3250,livres,0.1,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1739.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,en quintal,0,,,,,,,,
10,Local,1739,Marseille,,Hollande,Imports,beuf salé,,,51,,300,livres,0.17,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1739.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,en quintal,0,,,,,,,,
11,Local,1739,Marseille,,Hollande,Imports,beurre,,,443,,1775,livres,0.25,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1739.csv,Archives de la CCI de Marseille - I 29,1,,,,,Ahmed,,en quintal,-0.75,,,,,,,,
12,Local,1739,Marseille,,Hollande,Imports,bierre d'hollande,,,210,,10,barriques,21,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1739.csv,Archives de la CCI de Marseille - I 29,2,,,,,Ahmed,,,0,,,,,,,,
13,Local,1739,Marseille,,Hollande,Imports,bierre d'hollande,,,25,,50,pots,0.5,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1739.csv,Archives de la CCI de Marseille - I 29,2,,,,,Ahmed,,,0,,,,,,,,
14,Local,1739,Marseille,,Hollande,Imports,bierre d'hollande,,,26950,,107800,livres,0.25,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1739.csv,Archives de la CCI de Marseille - I 29,2,,,,,Ahmed,,,0,,,,,,,,
15,Local,1739,Marseille,,Hollande,Imports,bray,,,9774,,108600,livres,0.09,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1739.csv,Archives de la CCI de Marseille - I 29,2,,,,,Ahmed,,en quintal,0,,,,,,,,
16,Local,1739,Marseille,,Hollande,Imports,brun rouge,,,5,,200,livres,0.025,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1739.csv,Archives de la CCI de Marseille - I 29,2,,,,,Ahmed,,en quintal,0,,,,,,,,
17,Local,1739,Marseille,,Hollande,Imports,baleine coupée,,,16695,,19642,livres,0.85,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1739.csv,Archives de la CCI de Marseille - I 29,2,,,,,Ahmed,,en quintal,-0.700000000000728,,,,,,,,
18,Local,1739,Marseille,,Hollande,Imports,bois de caliatour,,,900,,2500,livres,0.36,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1739.csv,Archives de la CCI de Marseille - I 29,2,,,,,Ahmed,,en quintal,0,,,,,,,,
19,Local,1739,Marseille,,Hollande,Imports,bois de ste marthe,,,29525,,59050,livres,0.5,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1739.csv,Archives de la CCI de Marseille - I 29,2,,,,,Ahmed,,en quintal,0,,,,,,,,
20,Local,1739,Marseille,,Hollande,Imports,bois de sandal,,,450,,1500,livres,0.3,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1739.csv,Archives de la CCI de Marseille - I 29,2,,,,,Ahmed,,en quintal,0,,,,,,,,
21,Local,1739,Marseille,,Hollande,Imports,bois de brezil,,,10353,,51767,livres,0.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1739.csv,Archives de la CCI de Marseille - I 29,2,,,,,Ahmed,,arrondi,-0.400000000001455,,,,,,,,
22,Local,1739,Marseille,,Hollande,Imports,bois d'inde,,,3873,,19367,livres,0.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1739.csv,Archives de la CCI de Marseille - I 29,2,,,,,Ahmed,,arrondi,-0.400000000000091,,,,,,,,
23,Local,1739,Marseille,,Hollande,Imports,bois de campêche,,,25688,,160550,livres,0.16,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1739.csv,Archives de la CCI de Marseille - I 29,2,,,,,Ahmed,,en pourcentage,0,,,,,,,,
