line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1741,Bordeaux,,Angleterre,Imports,Beuf salé,,,73188,,1926,Barils,38,sources/Local/AD33_C4389_Bordeaux_Imports_1741.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
2,Local,1741,Bordeaux,,Angleterre,Imports,Beuf salé,,,19908,,94800,Livres,"0,21",sources/Local/AD33_C4389_Bordeaux_Imports_1741.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
3,Local,1741,Bordeaux,,Angleterre,Imports,Beure salé,,,"391798,75",,1119425,Livres,"0,35",sources/Local/AD33_C4389_Bordeaux_Imports_1741.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
4,Local,1741,Bordeaux,,Angleterre,Imports,Cuirs de bœuf en poil,,,1188,,66,Nombre,18,sources/Local/AD33_C4389_Bordeaux_Imports_1741.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
5,Local,1741,Bordeaux,,Angleterre,Imports,Chandelle,,,20083,,52850,Livres,"0,38",sources/Local/AD33_C4389_Bordeaux_Imports_1741.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
6,Local,1741,Bordeaux,,Angleterre,Imports,Clouds de fer,,,"2956,25",,11825,Livres,"0,25",sources/Local/AD33_C4389_Bordeaux_Imports_1741.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
7,Local,1741,Bordeaux,,Angleterre,Imports,Charbon de terre,,,58800,,245,Tonneaux,240,sources/Local/AD33_C4389_Bordeaux_Imports_1741.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
8,Local,1741,Bordeaux,,Angleterre,Imports,Charbon de terre,,,1680,,280,razieres,6,sources/Local/AD33_C4389_Bordeaux_Imports_1741.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
9,Local,1741,Bordeaux,,Angleterre,Imports,Etain en bloc,,,2181,,12830,Livres,"0,17",sources/Local/AD33_C4389_Bordeaux_Imports_1741.csv,AD33 C4389,1,,,,,Demba,,,"-0,1",,,,,,,,
10,Local,1741,Bordeaux,,Angleterre,Imports,Fromage,,,"186,45",,565,Livres,"0,33",sources/Local/AD33_C4389_Bordeaux_Imports_1741.csv,AD33 C4389,1,,,,,Demba,,,0,,,,,,,,
