line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1779,Marseille,,Danemark,Imports,Bray,,,8,,55,Barrils,30,sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1779.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,"Le prix de 3 sous est à la livre. J'ai pris le prix du barril de la suède (les années précédentes, le prix es ttoujours à la livre).",-1642,,,,,,,,
2,Local,1779,Marseille,,Danemark,Imports,Morue verte,,,9932,,24830,livres,"0,4",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1779.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
3,Local,1779,Marseille,,Danemark,Imports,Stockfiche,,,25020,,125100,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1779.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
4,Local,1779,Marseille,,Espagne,Imports,Alun,,,8600,,43000,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1779.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
5,Local,1779,Marseille,,Espagne,Imports,Amandes,,,13510,,67550,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1779.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
6,Local,1779,Marseille,,Espagne,Imports,Anchois,,,160112,,320224,livres,"0,5",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1779.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
7,Local,1779,Marseille,,Espagne,Imports,Anis,,,7544,,37720,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1779.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
8,Local,1779,Marseille,,Espagne,Imports,Arquifou,,,117015,,780100,livres,"0,15",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1779.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
9,Local,1779,Marseille,,Espagne,Imports,Avoine,,,30600,,1700,charges,18,sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1779.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
10,Local,1779,Marseille,,Espagne,Imports,Balais de palme,,,9477,,10530,douzaines,"0,9",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1779.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
11,Local,1779,Marseille,,Espagne,Imports,Baleine en fanon,,,20000,,8000,livres,"2,5",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1779.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
12,Local,1779,Marseille,,Espagne,Imports,Bled froment,,,15080,,520,charges,29,sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1779.csv,Archives de la CCI de Marseille - I 31,2,,,,,Pascal Fontaine,,,0,,,,,,,,
