line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1727,Marseille,,La Hollande,Exports,Anchois,,,28,,7,Barrils,4,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1727.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,,0,,,,,,,,,
2,Local,1727,Marseille,,La Hollande,Exports,Amendes cassées,,,152200,,761000,Livres,.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1727.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,,0,,,,,,,,,
3,Local,1727,Marseille,,La Hollande,Exports,Amendes en coques,,,7526.25,,50175,Livres,.15000001,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1727.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,,0,,,,,,,,,
4,Local,1727,Marseille,,La Hollande,Exports,Anis vert,,,37.5,,150,Livres,.25,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1727.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,,0,,,,,,,,,
5,Local,1727,Marseille,,La Hollande,Exports,Aristoloche,,,96,,600,Livres,.16,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1727.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,,0,,,,,,,,,
6,Local,1727,Marseille,,La Hollande,Exports,Bazanes de veau tannées,,,5632,,352,Douzaines,16,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1727.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,,0,,,,,,,,,
7,Local,1727,Marseille,,La Hollande,Exports,Bazanes de mouton,,,1182,,197,Douzaines,6,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1727.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,,0,,,,,,,,,
8,Local,1727,Marseille,,La Hollande,Exports,Confitures,,,87.5,,125,Livres,.69999999,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1727.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,,0,,,,,,,,,
9,Local,1727,Marseille,,La Hollande,Exports,Capres,,,25785,,128925,Livres,.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1727.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,,0,,,,,,,,,
10,Local,1727,Marseille,,La Hollande,Exports,Crasses d'huille,,,1106.3,,8300,Livres,.133,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1727.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,"20lt la millerolle, soit 2 sous et 8 deniers la livre.",.37,,,,,,,,,
11,Local,1727,Marseille,,La Hollande,Exports,Cire Jaune,,,715,,550,Livres,1.3,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1727.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,,0,,,,,,,,,
12,Local,1727,Marseille,,La Hollande,Exports,Eau de vie,,,284555,,1422775,Livres,.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1727.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,,0,,,,,,,,,
13,Local,1727,Marseille,,La Hollande,Exports,Esprit de vin,,,150,,375,Livres,.40000001,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1727.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,,0,,,,,,,,,
14,Local,1727,Marseille,,La Hollande,Exports,Eau de la reine d'Hongrie,,,37.5,,50,Livres,.75,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1727.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,,0,,,,,,,,,
15,Local,1727,Marseille,,La Hollande,Exports,Figues,,,58.5,,585,Livres,.1,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1727.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,,0,,,,,,,,,
16,Local,1727,Marseille,,La Hollande,Exports,Grenades fruit,,,249.75,,9990,Nombre,.025,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1727.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,6 deniers la grenade,0,,,,,,,,,
17,Local,1727,Marseille,,La Hollande,Exports,Graine de Jardin,,,2758,,13790,Livres,.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1727.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,,0,,,,,,,,,
18,Local,1727,Marseille,,La Hollande,Exports,Huille d'ollives,,,145140,,725730,Livres,.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1727.csv,Archives de la CCI de Marseille - I 21,1,,,,,Requia,,30 livre la millerolle soit 4 sous la livre.,6,,,,,,,,,
19,Local,1727,Marseille,,La Hollande,Exports,Huille de senteur,,,1770,,2360,Livres,.75,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1727.csv,Archives de la CCI de Marseille - I 21,2,,,,,Requia,,,0,,,,,,,,,
20,Local,1727,Marseille,,La Hollande,Exports,Huille de Laurier,,,116.25,,155,Livres,.75,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1727.csv,Archives de la CCI de Marseille - I 21,2,,,,,Requia,,,0,,,,,,,,,
21,Local,1727,Marseille,,La Hollande,Exports,Jujubes,,,134,,670,Livres,.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1727.csv,Archives de la CCI de Marseille - I 21,2,,,,,Requia,,,0,,,,,,,,,
