line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1654,Local,1750,Bordeaux,,Danemark,Imports,Acier,,,378,,1260,Livres,.30000001,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1655,Local,1750,Bordeaux,,Hollande,Imports,Acier,,,12585,,41950,Livres,.30000001,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1656,Local,1750,Bordeaux,,Nord,Imports,Acier,,,1431,,4770,Livres,.30000001,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,6,,,,,Pascal Fontaine,,0,,,,,,,,,,
1657,Local,1750,Bordeaux,,Hollande,Imports,Agaric,,,747,,249,Livres,3,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1658,Local,1750,Bordeaux,,Hollande,Imports,Aiguilles,,,14500,,2900,Livres,5,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1659,Local,1750,Bordeaux,,Hollande,Imports,Aloes,,,287.5,,230,Livres,1.25,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1660,Local,1750,Bordeaux,,Hollande,Imports,Alumettes ; a vin,,,442.5,,1475,Livres,.30000001,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1661,Local,1750,Bordeaux,,Suede,Imports,Alun,,,2035.5,,13570,Livres,.15000001,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,6,,,,,Pascal Fontaine,,0,,,,,,,,,,
1662,Local,1750,Bordeaux,,Nord,Imports,Ambre ; moulu,,,320,,320,Livres,1,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,6,,,,,Pascal Fontaine,,0,,,,,,,,,,
1663,Local,1750,Bordeaux,,Hollande,Imports,Amidon,,,6966,,46440,Livres,.15000001,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1664,Local,1750,Bordeaux,,Nord,Imports,Amidon,,,29174.25,,138925,Livres,.20999999,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,6,,,,,Pascal Fontaine,,0,,,,,,,,,,
1665,Local,1750,Bordeaux,,Suede,Imports,Amidon,,,,,11081,Livres,.15000001,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,6,,,,,Pascal Fontaine,,"-1662,15",,,,,,,,,,
1666,Local,1750,Bordeaux,,Hollande,Imports,Angelique,,,52.5,,35,Livres,1.5,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1667,Local,1750,Bordeaux,,Hollande,Imports,Anis ; etoilé,,,22,,4,Livres,5.5,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1668,Local,1750,Bordeaux,,Hollande,Imports,Arcenic,,,2402.75,,9611,Livres,.25,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1669,Local,1750,Bordeaux,,Nord,Imports,Arcenic,,,318.75,,1275,Livres,.25,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,6,,,,,Pascal Fontaine,,0,,,,,,,,,,
1670,Local,1750,Bordeaux,,Hollande,Imports,Argent ; vif,,,10156,,2539,Livres,4,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1671,Local,1750,Bordeaux,,Espagne,Imports,Avirons,,,8580,,1430,Traques,6,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1672,Local,1750,Bordeaux,,Hollande,Imports,Avoine,,,300,,100,Boisseaux,3,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1673,Local,1750,Bordeaux,,Hollande,Imports,Azur,,,1149.6,,1916,Livres,.60000002,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1674,Local,1750,Bordeaux,,Nord,Imports,Azur ; commun,,,192,,320,Livres,.60000002,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,6,,,,,Pascal Fontaine,,0,,,,,,,,,,
1675,Local,1750,Bordeaux,,Suede,Imports,Azur commun,,,1014,,1690,Livres,.60000002,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,6,,,,,Pascal Fontaine,,0,,,,,,,,,,
1676,Local,1750,Bordeaux,,Hollande,Imports,Baleine ; coupée,,,58035.25,,17857,Livres,3.25,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1677,Local,1750,Bordeaux,,Nord,Imports,Baleine ; coupée,,,1430,,440,Livres,3.25,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,6,,,,,Pascal Fontaine,,0,,,,,,,,,,
1678,Local,1750,Bordeaux,,Hollande,Imports,Baleine ; de sarde,,,14862.5,,5945,Livres,2.5,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1679,Local,1750,Bordeaux,,Hollande,Imports,Baleine ; en fanon,,,66850,,26740,Livres,2.5,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1680,Local,1750,Bordeaux,,Hollande,Imports,Barriques ; vuides,,,414,,207,En nombre,2,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1681,Local,1750,Bordeaux,,Hollande,Imports,Bassins ; de cuivre,,,2352,,1960,Livres,1.2,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1682,Local,1750,Bordeaux,,Angleterre,Imports,Beure,,,348447.06,,995563,Livres,.34999999,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,1,,,,,Pascal Fontaine,,0,,,,,,,,,,
1683,Local,1750,Bordeaux,,Hollande,Imports,Beure,,,1451.5,,2903,Livres,.5,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1684,Local,1750,Bordeaux,,Nord,Imports,Biere,,,20,,1,Bariques,20,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,6,,,,,Pascal Fontaine,,0,,,,,,,,,,
1685,Local,1750,Bordeaux,,Hollande,Imports,Bierre,,,24642,,1369,Bariques,18,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1686,Local,1750,Bordeaux,,Hollande,Imports,Blanc ; de baleine,,,266,,152,Bariques,1.75,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1687,Local,1750,Bordeaux,,Angleterre,Imports,Bled ; froment,,,866160,,86616,Boisseaux,10,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,1,,,,,Pascal Fontaine,,0,,,,,,,,,,
1688,Local,1750,Bordeaux,,Angleterre,Imports,Bled ; froment,,,20025,,1610,Quartieres,12.5,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,1,,,,,Pascal Fontaine,,-100 erreur calcul,,,,,,,,,,
1689,Local,1750,Bordeaux,,Angleterre,Imports,Bled ; froment,,,10762.5,,615,Sacs,17.5,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,1,,,,,Pascal Fontaine,,0,,,,,,,,,,
1690,Local,1750,Bordeaux,,Angleterre,Imports,Bled ; froment,,,5000,,25,Tonneaux,200,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,1,,,,,Pascal Fontaine,,0,,,,,,,,,,
1691,Local,1750,Bordeaux,,Hollande,Imports,Bled ; froment,,,53340,,5334,Boisseaux,10,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1692,Local,1750,Bordeaux,,Hollande,Imports,Bled ; froment,,,2400,,12,Tonneaux,200,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1693,Local,1750,Bordeaux,,Nord,Imports,Bled ; froment,,,18260,,1826,Boisseaux,10,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,6,,,,,Pascal Fontaine,,0,,,,,,,,,,
1694,Local,1750,Bordeaux,,Suede,Imports,Bled ; froment,,,1140,,114,Boisseaux,10,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,6,,,,,Pascal Fontaine,,0,,,,,,,,,,
1695,Local,1750,Bordeaux,,Hollande,Imports,Bled ; seigle,,,3726,,621,Boisseaux,6,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,,
1696,Local,1750,Bordeaux,,Nord,Imports,Bled ; seigle,,,92556,,15426,Boisseaux,6,sources/Local/AD33_C4389_Bordeaux_Imports_1750.csv,AD33 C4389,6,,,,,Pascal Fontaine,,0,,,,,,,,,,
