line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1777,Bordeaux,,Angleterre,Exports,Bas de laine,,,24336,,676,Douzaines,36,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,1,,,,,Demba,,,0,,,,,,,,
2,Local,1777,Bordeaux,,Angleterre,Exports,Bas de soye,,,44100,,441,Douzaines,100,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,1,,,,,Demba,,,0,,,,,,,,
3,Local,1777,Bordeaux,,Angleterre,Exports,Bonnets de cotton,,,24720,,1030,Douzaines,24,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,1,,,,,Demba,,,0,,,,,,,,
4,Local,1777,Bordeaux,,Angleterre,Exports,Bonnets de laine,,,6864,,286,Douzaines,24,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,1,,,,,Demba,,,0,,,,,,,,
5,Local,1777,Bordeaux,,Angleterre,Exports,Bray,,,44479,,444790,Livres,"0,1",sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,1,,,,,Demba,,,0,,,,,,,,
6,Local,1777,Bordeaux,,Angleterre,Exports,Cacao,,,1415,,2830,Livres,"0,5",sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,1,,,,,Demba,,,0,,,,,,,,
7,Local,1777,Bordeaux,,Angleterre,Exports,Caffé d'amerique,,,19427,,43173,Livres,"0,45",sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,1,,,,,Demba,,erreur de calcul,"-0,85",,,,,,,,
8,Local,1777,Bordeaux,,Angleterre,Exports,Chapeaux,,,13200,,,,,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,1,,,,,Demba,,,13200,,,,,,,,
9,Local,1777,Bordeaux,,Angleterre,Exports,Cordages de Chanvre,,,"9484,5",,31615,Livres,"0,3",sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,1,,,,,Demba,,,0,,,,,,,,
10,Local,1777,Bordeaux,,Angleterre,Exports,Cuivre en feuilles,,,13166,,13166,Livres,1,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,1,,,,,Demba,,,0,,,,,,,,
11,Local,1777,Bordeaux,,Angleterre,Exports,Cuivre ouvré,,,"3445,2",,1914,Livres,"1,8",sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,1,,,,,Demba,,,0,,,,,,,,
12,Local,1777,Bordeaux,,Angleterre,Exports,Draperie,,,58950,,,,,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,1,,,,,Demba,,,58950,,,,,,,,
13,Local,1777,Bordeaux,,Angleterre,Exports,Eau de vie,,,138000,,1150,Barriques,120,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,1,,,,,Demba,,,0,,,,,,,,
14,Local,1777,Bordeaux,,Angleterre,Exports,Etoffe de soye,,,4400,,110,Livres,40,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,1,,,,,Demba,,,0,,,,,,,,
15,Local,1777,Bordeaux,,Angleterre,Exports,Fer ouvré,,,2534,,2156,Livres,"0,25",sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,1,,,,,Demba,,erreur de calcul,1995,,,,,,,,
16,Local,1777,Bordeaux,,Angleterre,Exports,Indigo,,,39788,,5684,Livres,7,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,1,,,,,Demba,,,0,,,,,,,,
17,Local,1777,Bordeaux,,Angleterre,Exports,Liqueurs,,,2043,,681,pots,3,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,1,,,,,Demba,,,0,,,,,,,,
18,Local,1777,Bordeaux,,Angleterre,Exports,Marchandises de mode,,,3124,,,,,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,2,,,,,Demba,,,3124,,,,,,,,
19,Local,1777,Bordeaux,,Angleterre,Exports,Mercerie,,,"56213,5",,16061,Livres,"3,5",sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,2,,,,,Demba,,,0,,,,,,,,
20,Local,1777,Bordeaux,,Angleterre,Exports,Mouchoirs de fil,,,2600,,130,pieces,"1,6666666667",sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,2,,,,,Demba,,prix à la douzaine dans la source,"-2383,3333342",,,,,,,,
21,Local,1777,Bordeaux,,Angleterre,Exports,Mouchoirs de fil,,,5240,,262,Douzaines,20,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,2,,,,,Demba,,,0,,,,,,,,
22,Local,1777,Bordeaux,,Angleterre,Exports,Sucre blanc,,,8941,,17882,aunes,"0,5",sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,2,,,,,Demba,,,0,,,,,,,,
23,Local,1777,Bordeaux,,Angleterre,Exports,Toile batiste,,,12104,,1513,aunes,8,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,2,,,,,Demba,,,0,,,,,,,,
24,Local,1777,Bordeaux,,Angleterre,Exports,Toile bazin,,,5685,,1895,aunes,3,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,2,,,,,Demba,,,0,,,,,,,,
25,Local,1777,Bordeaux,,Angleterre,Exports,Toile diverses,,,37768,,,,,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,2,,,,,Demba,,,37768,,,,,,,,
26,Local,1777,Bordeaux,,Angleterre,Exports,Vin de haut,,,269500,,"898,33",tonneaux,300,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,2,,,,,Demba,,,0,,,,,,,,
27,Local,1777,Bordeaux,,Angleterre,Exports,Vin de ville,,,1942750,,"1942,75",tonneaux,1000,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,2,,,,,Demba,,,0,,,,,,,,
28,Local,1777,Bordeaux,,Angleterre,Exports,Vinaigre,,,21700,,"108,5",tonneaux,200,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,2,,,,,Demba,,,0,,,,,,,,
29,Local,1777,Bordeaux,,Dannemark,Exports,Caffé d'amerique,,,"851784,75",,1892855,Livres,"0,45",sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,2,,,,,Demba,,,0,,,,,,,,
30,Local,1777,Bordeaux,,Dannemark,Exports,Eau de vie,,,52080,,434,Barriques,120,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,2,,,,,Demba,,,0,,,,,,,,
31,Local,1777,Bordeaux,,Dannemark,Exports,Indigo,,,34349,,4907,Livres,7,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,2,,,,,Demba,,,0,,,,,,,,
32,Local,1777,Bordeaux,,Dannemark,Exports,Pruneaux,,,"9319,38",,143375,Livres,"0,065",sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,2,,,,,Demba,,,0,,,,,,,,
33,Local,1777,Bordeaux,,Dannemark,Exports,Sucre blanc,,,673073,,1346146,Livres,"0,5",sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,2,,,,,Demba,,,0,,,,,,,,
34,Local,1777,Bordeaux,,Dannemark,Exports,Sucre brut,,,"144079,5",,480265,Livres,"0,3",sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,2,,,,,Demba,,,0,,,,,,,,
35,Local,1777,Bordeaux,,Dannemark,Exports,Vin de haut,,,126900,,423,tonneaux,300,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,2,,,,,Demba,,,0,,,,,,,,
36,Local,1777,Bordeaux,,Dannemark,Exports,Vin de ville,,,278000,,695,tonneaux,400,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,2,,,,,Demba,,,0,,,,,,,,
37,Local,1777,Bordeaux,,Dannemark,Exports,Vinaigre,,,2650,,"13,25",tonneaux,200,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,2,,,,,Demba,,,0,,,,,,,,
38,Local,1777,Bordeaux,,Espagne,Exports,Bas de laine,,,8040,,1340,livres,6,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,2,,,,,Demba,,,0,,,,,,,,
39,Local,1777,Bordeaux,,Espagne,Exports,Cacao,,,79552,,159104,livres,"0,5",sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,2,,,,,Demba,,,0,,,,,,,,
40,Local,1777,Bordeaux,,Espagne,Exports,Caffé d'amerique,,,"32683,5",,72630,livres,"0,45",sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,2,,,,,Demba,,,0,,,,,,,,
41,Local,1777,Bordeaux,,Espagne,Exports,Draperie petits,,,32748,,10916,livres,3,sources/Local/AD33_C4388_Bordeaux_Exports_1777.csv,AD33 C4388,2,,,,,Demba,,,0,,,,,,,,
