line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
7305,Local,1747,La Rochelle,,L'Allemagne,Exports,Caffé des Isles,,,750.40002,0,536,Livres,1.4,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,1,,,,,Laura Moutou,,,0,,,,,,,,,
7306,Local,1747,La Rochelle,,L'Allemagne,Exports,Indigo,,,84810,0,16962,Livres,5,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,1,,,,,Laura Moutou,,,0,,,,,,,,,
7307,Local,1747,La Rochelle,,L'Allemagne,Exports,Peaux de chevreuil,,,11172,0,3192,Nombre,3.5,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,1,,,,,Laura Moutou,,,0,,,,,,,,,
7308,Local,1747,La Rochelle,,L'Allemagne,Exports,Peaux de loup de bois,,,222,0,74,Pièces,3,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,1,,,,,Laura Moutou,,,0,,,,,,,,,
7309,Local,1747,La Rochelle,,L'Allemagne,Exports,Peaux de loup cervier,,,2720,0,136,Nombre,20,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,1,,,,,Laura Moutou,,,0,,,,,,,,,
7310,Local,1747,La Rochelle,,L'Allemagne,Exports,Peaux de martre,,,11964,0,2991,Nombre,4,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,1,,,,,Laura Moutou,,,0,,,,,,,,,
7311,Local,1747,La Rochelle,,L'Allemagne,Exports,Peaux d'origneaux,,,468,0,26,Nombre,18,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,1,,,,,Laura Moutou,,,0,,,,,,,,,
7312,Local,1747,La Rochelle,,L'Allemagne,Exports,Peaux d'ours,,,6552,0,546,Nombre,12,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,1,,,,,Laura Moutou,,,0,,,,,,,,,
7313,Local,1747,La Rochelle,,L'Allemagne,Exports,Pelleterie du Canada,,,7852,0,3490,Livres,2.25,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,1,,,,,Laura Moutou,,,-.5,,,,,,,,,
7314,Local,1747,La Rochelle,,L'Allemagne,Exports,Rocou,,,571,0,476,Livres,1.2,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,1,,,,,Laura Moutou,,,-.2,,,,,,,,,
7315,Local,1747,La Rochelle,,L'Allemagne,Exports,Sucre terré,,,990,0,1650,Livres,.60000002,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,1,,,,,Laura Moutou,,,0,,,,,,,,,
7316,Local,1747,La Rochelle,,Le Dannemark,Exports,Caffé des Isles,,,3064.6001,0,2189,Livres,1.4,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,1,,,,,Laura Moutou,,,0,,,,,,,,,
7317,Local,1747,La Rochelle,,Le Dannemark,Exports,Eau de vie de Rez,,,12508,0,118.25,Bariques,106,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,2,,,,,Laura Moutou,,,-26.5,,,,,,,,,
7318,Local,1747,La Rochelle,,Le Dannemark,Exports,Eau de vie de Rez,,,217075,0,2170.75,Livres,100,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,2,,,,,Laura Moutou,,,0,,,,,,,,,
7319,Local,1747,La Rochelle,,Le Dannemark,Exports,Eau de vie de Rez,,,3074,0,53,Quarts,58,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,2,,,,,Laura Moutou,,,0,,,,,,,,,
7320,Local,1747,La Rochelle,,Le Dannemark,Exports,Indigo,,,200205,0,40041,Livres,5,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,2,,,,,Laura Moutou,,,0,,,,,,,,,
7321,Local,1747,La Rochelle,,Le Dannemark,Exports,Pelleterie du Canada,,,21595.5,0,9598,Livres,2.25,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,2,,,,,Laura Moutou,,,0,,,,,,,,,
7322,Local,1747,La Rochelle,,Le Dannemark,Exports,Rocou,,,2558.3999,0,2132,Livres,1.2,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,2,,,,,Laura Moutou,,,0,,,,,,,,,
7323,Local,1747,La Rochelle,,Le Dannemark,Exports,Sel de Marenne,,,22796,0,2224,Muids,10.25,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,2,,,,,Laura Moutou,,,0,,,,,,,,,
7324,Local,1747,La Rochelle,,Le Dannemark,Exports,Sel d'oleron,,,7298,0,712,Muids,10.25,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,2,,,,,Laura Moutou,,,0,,,,,,,,,
7325,Local,1747,La Rochelle,,Le Dannemark,Exports,Sel de Rez,,,26565,0,2277,Muids,11.666667,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,2,,,,,Laura Moutou,,,0,,,,,,,,,
7326,Local,1747,La Rochelle,,Le Dannemark,Exports,Sel de Rez,,,5186.9302,0,500.75,Livres,10.358334,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,2,,,,,Laura Moutou,,,0,,,,,,,,,
7327,Local,1747,La Rochelle,,Le Dannemark,Exports,Sel de Rez,,,7482.5,0,730,Muids,10.25,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,2,,,,,Laura Moutou,,,0,,,,,,,,,
7328,Local,1747,La Rochelle,,Le Dannemark,Exports,Sel de Rez,,,13749.48,0,1283,Muids,10.716667,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,2,,,,,Laura Moutou,,,0,,,,,,,,,
7329,Local,1747,La Rochelle,,Le Dannemark,Exports,Sel de Rez,,,13105.31,0,1497.75,Muids,8.75,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,2,,,,,Laura Moutou,,,0,,,,,,,,,
7330,Local,1747,La Rochelle,,Le Dannemark,Exports,Sucre terré,,,165,0,275,Livres,.60000002,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,2,,,,,Laura Moutou,,,0,,,,,,,,,
7331,Local,1747,La Rochelle,,Le Dannemark,Exports,Vin de cognac,,,200,0,2,Thonneaux,100,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,2,,,,,Laura Moutou,,,0,,,,,,,,,
7332,Local,1747,La Rochelle,,Le Dannemark,Exports,Vin de Rez,,,560,0,7,Thonneaux,80,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,2,,,,,Laura Moutou,,,0,,,,,,,,,
7333,Local,1747,La Rochelle,,L'Espagne,Exports,Peaux de cerfs,,,31044,0,2587,Livres,12,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,2,,,,,Laura Moutou,,,0,,,,,,,,,
7334,Local,1747,La Rochelle,,L'Espagne,Exports,Peaux d'orignau,,,7398,0,411,Nombre,18,sources/Local/AD17_41_ETP_271_9471_La_Rochelle_Exports_1747.csv,AD17 41 ETP 271/9471,2,,,,,Laura Moutou,,,0,,,,,,,,,
