line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
2650,Local,1762,Bayonne,,Espagne,Imports,Alpargates,,,"82,8",,552,en nombre,"0,15",sources/Local/AD64_2_ETP_104_Bayonne_Imports_1762.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
2651,Local,1762,Bayonne,,Espagne,Imports,Amidon,,,920,,4600,livres,"0,2",sources/Local/AD64_2_ETP_104_Bayonne_Imports_1762.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
2652,Local,1762,Bayonne,,Espagne,Imports,Ancres de fer,,,8550,,34200,livres,"0,25",sources/Local/AD64_2_ETP_104_Bayonne_Imports_1762.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
2653,Local,1762,Bayonne,,Espagne,Imports,Avirons,,,32,,8,traques,4,sources/Local/AD64_2_ETP_104_Bayonne_Imports_1762.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
2654,Local,1762,Bayonne,,Espagne,Imports,Bas de laine,,,132,,66,paires,2,sources/Local/AD64_2_ETP_104_Bayonne_Imports_1762.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
2655,Local,1762,Bayonne,,Espagne,Imports,Bazin,,,11240,,2810,livres,4,sources/Local/AD64_2_ETP_104_Bayonne_Imports_1762.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
2656,Local,1762,Bayonne,,Espagne,Imports,Beurre,,,20,,50,livres,"0,4",sources/Local/AD64_2_ETP_104_Bayonne_Imports_1762.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
2657,Local,1762,Bayonne,,Espagne,Imports,Blanc d'Espagne,,,2100,,14000,livres,"0,15",sources/Local/AD64_2_ETP_104_Bayonne_Imports_1762.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
2658,Local,1762,Bayonne,,Espagne,Imports,Bois de gayac,,,705,,4700,livres,"0,15",sources/Local/AD64_2_ETP_104_Bayonne_Imports_1762.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
2659,Local,1762,Bayonne,,Espagne,Imports,Cacao,,,2140,,1070,livres,2,sources/Local/AD64_2_ETP_104_Bayonne_Imports_1762.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
2660,Local,1762,Bayonne,,Espagne,Imports,Canons de fer,,,1800,,6,en nombre,300,sources/Local/AD64_2_ETP_104_Bayonne_Imports_1762.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
