line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
4554,Local,1772,Bayonne,,Angleterre,Imports,Bœufs salés,,,20850,,695,barils,30,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1772.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4555,Local,1772,Bayonne,,Angleterre,Imports,Beurre,,,5600,,11200,livres,.5,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1772.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4556,Local,1772,Bayonne,,Angleterre,Imports,Charbon de terre,,,2400,,2000,conques,1.2,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1772.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4557,Local,1772,Bayonne,,Angleterre,Imports,Suif,,,765,,1700,livres,.44999999,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1772.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4558,Local,1772,Bayonne,,Espagne,Imports,Acier,,,570,,1425,livres,.40000001,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1772.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4559,Local,1772,Bayonne,,Espagne,Imports,Alpargattes,,,340,,1020,en nombre,.33333331,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1772.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4560,Local,1772,Bayonne,,Espagne,Imports,Avoine,,,1764,,504,conques,3.5,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1772.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4561,Local,1772,Bayonne,,Espagne,Imports,Beurre,,,1000,,2000,livres,.5,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1772.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4562,Local,1772,Bayonne,,Espagne,Imports,Bierre,,,35,,1,bariques,35,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1772.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4563,Local,1772,Bayonne,,Espagne,Imports,Blanc d'Espagne,,,17,,340,livres,.050000001,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1772.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4564,Local,1772,Bayonne,,Espagne,Imports,Bled froment,,,5875,,47000,livres,.125,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1772.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4565,Local,1772,Bayonne,,Espagne,Imports,Bois de campeche,,,1000,,10000,livres,.1,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1772.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4566,Local,1772,Bayonne,,Espagne,Imports,Bray sec,,,125,,2500,livres,.050000001,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1772.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
4567,Local,1772,Bayonne,,Espagne,Imports,Cacao,,,168161.41,,88506,livres,1.9,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1772.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
4568,Local,1772,Bayonne,,Espagne,Imports,Canelle,,,5100,,425,livres,12,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1772.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
4569,Local,1772,Bayonne,,Espagne,Imports,Cardes à carder,,,24,,24,paires,1,sources/Local/AD64_2_ETP_105_Bayonne_Imports_1772.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
