line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1747,Bordeaux,,Angleterre,Imports,Beuf sallé,,,387930,,2586200,Livres,.15000001,sources/Local/AD33_C4389_Bordeaux_Imports_1747.csv,AD33 C4389,1,,,,,Demba Konate,,,0,,,,,,,,,
2,Local,1747,Bordeaux,,Angleterre,Imports,Beurre,,,287840,,719600,Livres,.40000001,sources/Local/AD33_C4389_Bordeaux_Imports_1747.csv,AD33 C4389,1,,,,,Demba Konate,,,0,,,,,,,,,
3,Local,1747,Bordeaux,,Angleterre,Imports,Bled froment,,,30000,,2500,Boisseaux,12,sources/Local/AD33_C4389_Bordeaux_Imports_1747.csv,AD33 C4389,1,,,,,Demba Konate,,,0,,,,,,,,,
4,Local,1747,Bordeaux,,Angleterre,Imports,Chandelle,,,134544,,269089,Livres,.5,sources/Local/AD33_C4389_Bordeaux_Imports_1747.csv,AD33 C4389,1,,,,,Demba Konate,,erreur de calcul,-.5,,,,,,,,,
5,Local,1747,Bordeaux,,Angleterre,Imports,Charbon de terre,,,10230,,33,Tonneaux,310,sources/Local/AD33_C4389_Bordeaux_Imports_1747.csv,AD33 C4389,1,,,,,Demba Konate,,,0,,,,,,,,,
6,Local,1747,Bordeaux,,Angleterre,Imports,Cire jaune,,,225,,125,Livres,1.8,sources/Local/AD33_C4389_Bordeaux_Imports_1747.csv,AD33 C4389,1,,,,,Demba Konate,,,0,,,,,,,,,
7,Local,1747,Bordeaux,,Angleterre,Imports,Fromage,,,1670,,3340,Livres,.5,sources/Local/AD33_C4389_Bordeaux_Imports_1747.csv,AD33 C4389,1,,,,,Demba Konate,,,0,,,,,,,,,
8,Local,1747,Bordeaux,,Angleterre,Imports,Saumon salé,,,22260,,63600,Livres,.34999999,sources/Local/AD33_C4389_Bordeaux_Imports_1747.csv,AD33 C4389,1,,,,,Demba Konate,,,0,,,,,,,,,
9,Local,1747,Bordeaux,,Angleterre,Imports,Suif,,,104523,,232275,Livres,.44999999,sources/Local/AD33_C4389_Bordeaux_Imports_1747.csv,AD33 C4389,1,,,,,Demba Konate,,erreur de calcul,-.75,,,,,,,,,
10,Local,1747,Bordeaux,,Angleterre,Imports,Tabac de virginie en feuilles,,,1092894.5,,4371578,Livres,.25,sources/Local/AD33_C4389_Bordeaux_Imports_1747.csv,AD33 C4389,1,,,,,Demba Konate,,,0,,,,,,,,,
