line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1343,Local,1746,Bordeaux,,Hollande,Imports,Acier,,,11516.4,,38388,Livres,.3,sources/Local/AD33_C4389_Bordeaux_Imports_1746.csv,AD33 C4389,1,,,,,Pascal Fontaine,,0,,,,,,,,,
1344,Local,1746,Bordeaux,,Hollande,Imports,Agaric,,,200,,50,Livres,4,sources/Local/AD33_C4389_Bordeaux_Imports_1746.csv,AD33 C4389,1,,,,,Pascal Fontaine,,0,,,,,,,,,
1345,Local,1746,Bordeaux,,Hollande,Imports,Aiguilles ; a voiles,,,24600,,4920,Livres,5,sources/Local/AD33_C4389_Bordeaux_Imports_1746.csv,AD33 C4389,1,,,,,Pascal Fontaine,,0,,,,,,,,,
1346,Local,1746,Bordeaux,,Nord,Imports,Aiguilles ; a voiles,,,1035,,207,Livres,5,sources/Local/AD33_C4389_Bordeaux_Imports_1746.csv,AD33 C4389,5,,,,,Pascal Fontaine,,0,,,,,,,,,
1347,Local,1746,Bordeaux,,Hollande,Imports,Aloes,,,127.5,,85,Livres,1.5,sources/Local/AD33_C4389_Bordeaux_Imports_1746.csv,AD33 C4389,1,,,,,Pascal Fontaine,,0,,,,,,,,,
1348,Local,1746,Bordeaux,,Hollande,Imports,Alumettes ; souffrées,,,285,,950,Livres,.3,sources/Local/AD33_C4389_Bordeaux_Imports_1746.csv,AD33 C4389,1,,,,,Pascal Fontaine,,0,,,,,,,,,
1349,Local,1746,Bordeaux,,Nord,Imports,Alun,,,4516.25,,18065,Livres,.25,sources/Local/AD33_C4389_Bordeaux_Imports_1746.csv,AD33 C4389,5,,,,,Pascal Fontaine,,0,,,,,,,,,
1350,Local,1746,Bordeaux,,Hollande,Imports,Ameçons,,,1060,,530,Livres,2,sources/Local/AD33_C4389_Bordeaux_Imports_1746.csv,AD33 C4389,1,,,,,Pascal Fontaine,,0,,,,,,,,,
1351,Local,1746,Bordeaux,,Nord,Imports,Amidon,,,5572.5,,37150,Livres,0.15,sources/Local/AD33_C4389_Bordeaux_Imports_1746.csv,AD33 C4389,5,,,,,Pascal Fontaine,,"-551677,5 pourcentage non indiqué",,,,,,,,,
1352,Local,1746,Bordeaux,,Hollande,Imports,Angelique,,,20,,10,Livres,2,sources/Local/AD33_C4389_Bordeaux_Imports_1746.csv,AD33 C4389,1,,,,,Pascal Fontaine,,0,,,,,,,,,
1353,Local,1746,Bordeaux,,Hollande,Imports,Arcenic,,,168.75,,675,Livres,.25,sources/Local/AD33_C4389_Bordeaux_Imports_1746.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,
1354,Local,1746,Bordeaux,,Hollande,Imports,Argent ; vif,,,1940,,485,Livres,4,sources/Local/AD33_C4389_Bordeaux_Imports_1746.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,
1355,Local,1746,Bordeaux,,Espagne,Imports,Avirons ; bruts,,,4194,,699,Traques,6,sources/Local/AD33_C4389_Bordeaux_Imports_1746.csv,AD33 C4389,6,,,,,Pascal Fontaine,,0,,,,,,,,,
1356,Local,1746,Bordeaux,,Hollande,Imports,Azur ; commun,,,2724,,4540,Livres,.6,sources/Local/AD33_C4389_Bordeaux_Imports_1746.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,
1357,Local,1746,Bordeaux,,Nord,Imports,Azur ; commun,,,11458.2,,19097,Livres,.6,sources/Local/AD33_C4389_Bordeaux_Imports_1746.csv,AD33 C4389,5,,,,,Pascal Fontaine,,0,,,,,,,,,
1358,Local,1746,Bordeaux,,Hollande,Imports,Baleine ; coupée,,,97844,,24461,Livres,4,sources/Local/AD33_C4389_Bordeaux_Imports_1746.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,
1359,Local,1746,Bordeaux,,Nord,Imports,Baleine ; coupée,,,380,,95,Livres,4,sources/Local/AD33_C4389_Bordeaux_Imports_1746.csv,AD33 C4389,5,,,,,Pascal Fontaine,,0,,,,,,,,,
1360,Local,1746,Bordeaux,,Hollande,Imports,Baleine ; en fanon,,,116700,,46680,Livres,2.5,sources/Local/AD33_C4389_Bordeaux_Imports_1746.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,
1361,Local,1746,Bordeaux,,Hollande,Imports,Banc ; a couper ; la paille,,,12,,1,En nombre,12,sources/Local/AD33_C4389_Bordeaux_Imports_1746.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,
1362,Local,1746,Bordeaux,,Dannemark,Imports,Bancs ; de sapin,,,4170,,2780,En nombre,1.5,sources/Local/AD33_C4389_Bordeaux_Imports_1746.csv,AD33 C4389,6,,,,,Pascal Fontaine,,0,,,,,,,,,
1363,Local,1746,Bordeaux,,Dannemark,Imports,Barres ; de guindeau,,,300,,300,En nombre,1,sources/Local/AD33_C4389_Bordeaux_Imports_1746.csv,AD33 C4389,6,,,,,Pascal Fontaine,,0,,,,,,,,,
1364,Local,1746,Bordeaux,,Hollande,Imports,Barriques ; vuides,,,684,,342,En nombre,2,sources/Local/AD33_C4389_Bordeaux_Imports_1746.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,
1365,Local,1746,Bordeaux,,Hollande,Imports,Beaume ; de Copahu,,,112,,28,Livres,4,sources/Local/AD33_C4389_Bordeaux_Imports_1746.csv,AD33 C4389,2,,,,,Pascal Fontaine,,0,,,,,,,,,
