line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1752,Marseille,,Angleterre,Exports,Amandes cassées,,,1707,,8539,Livres,.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1752.csv,Archives de la CCI de Marseille - I 23,1,,,,,Requia,,,.80000001,,,,,,,,,
2,Local,1752,Marseille,,Angleterre,Exports,Amidon,,,141,,705,Livres,.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1752.csv,Archives de la CCI de Marseille - I 23,1,,,,,Requia,,,0,,,,,,,,,
3,Local,1752,Marseille,,Angleterre,Exports,Anis,,,39,,197,livres,.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1752.csv,Archives de la CCI de Marseille - I 23,1,,,,,Requia,,,.40000001,,,,,,,,,
4,Local,1752,Marseille,,Angleterre,Exports,Bas de soye,,,15000,,375,Livres,40,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1752.csv,Archives de la CCI de Marseille - I 23,1,,,,,Requia,,,0,,,,,,,,,
5,Local,1752,Marseille,,Angleterre,Exports,Bois de brezil,,,308,,1233,Livres,.25,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1752.csv,Archives de la CCI de Marseille - I 23,1,,,,,Requia,,,.25,,,,,,,,,
6,Local,1752,Marseille,,Angleterre,Exports,Bouchons de liege,,,1200,,400,Livres,3,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1752.csv,Archives de la CCI de Marseille - I 23,1,,,,,Requia,,,0,,,,,,,,,
7,Local,1752,Marseille,,Angleterre,Exports,Caffé,,,16803,,11202,Livres,1.5,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1752.csv,Archives de la CCI de Marseille - I 23,1,,,,,Requia,,,0,,,,,,,,,
8,Local,1752,Marseille,,Angleterre,Exports,Carte a joüer,,,720,,40,Grosses,18,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1752.csv,Archives de la CCI de Marseille - I 23,1,,,,,Requia,,,0,,,,,,,,,
9,Local,1752,Marseille,,Angleterre,Exports,Chaises en paille,,,480,,32,Douzaines,15,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1752.csv,Archives de la CCI de Marseille - I 23,1,,,,,Requia,,,0,,,,,,,,,
10,Local,1752,Marseille,,Angleterre,Exports,Chandelles,,,472,,1050,Livres,.44999999,sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1752.csv,Archives de la CCI de Marseille - I 23,1,,,,,Requia,,,.5,,,,,,,,,
