source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
Local,1730,Rouen,,Angleterre,Imports,Beuf ; salé,,,0,0,5260,barils,30,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,24,1,,,,,Pascal Fontaine,,-157800,,,,,,,,,
Local,1730,Rouen,,Angleterre,Imports,Beure ; salé,,,0,0,1814220,livres,"0,3",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,24,2,,,,,Pascal Fontaine,,-544266,,,,,,,,,
Local,1730,Rouen,,Angleterre,Imports,Bierre,,,0,0,"10,25",muids,38,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,24,3,,,,,Pascal Fontaine,,"-389,5",,,,,,,,,
Local,1730,Rouen,,Angleterre,Imports,Cidre,,,0,0,170,bouteilles,"0,4",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,24,4,,,,,Pascal Fontaine,,-68,,,,,,,,,
Local,1730,Rouen,,Angleterre,Imports,Dragées,,,0,0,12,livres,"0,6",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,24,5,,,,,Pascal Fontaine,,"-7,2",,,,,,,,,
Local,1730,Rouen,,Angleterre,Imports,Eau ; d'Esquebat,,,0,0,24,pintes,"2,5",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,24,6,,,,,Pascal Fontaine,,-60,,,,,,,,,
Local,1730,Rouen,,Angleterre,Imports,Eau ; d'Esquebat,,,360,0,,,,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,24,7,,,,,Pascal Fontaine,,-360,,,,,,,,,
Local,1730,Rouen,,Angleterre,Imports,Eau ; de Bristol,,,0,0,2165,bouteilles,1,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,24,8,,,,,Pascal Fontaine,,-2165,,,,,,,,,
Local,1730,Rouen,,Angleterre,Imports,Eturgeon,,,0,0,75,livres,"1,5",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,24,9,,,,,Pascal Fontaine,,"-112,5",,,,,,,,,
Local,1730,Rouen,,Angleterre,Imports,Fromages,,,0,0,7475,livres,"0,28",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_Rouen_Imports_1730.csv,Archives de la CCI de Rouen Carton VIII,24,10,,,,,Pascal Fontaine,,"-2055,625",,,,,,,,,
