line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
93,Local,1769,Caen,,Angleterre,Exports,Beuf en vie,,,2800,,14,En nombre,200,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Caen_Exports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,,,,,,,,,,,
94,Local,1769,Caen,,Angleterre,Exports,Beure,,,1054,,2108,Livres,.5,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Caen_Exports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,,,,,,,,,,,
95,Local,1769,Caen,,Angleterre,Exports,Biscuits de mer,,,180,,900,Livres,.2,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Caen_Exports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,,,,,,,,,,,
96,Local,1769,Caen,,Angleterre,Exports,Bois ouvré,,,189,,,,,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Caen_Exports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,,,,,,,,,,,
97,Local,1769,Caen,,Angleterre,Exports,Choux a planter,,,1266,,42200,En nombre,.029999999,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Caen_Exports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,3 livres le 100,,,,,,,,,,
98,Local,1769,Caen,,Angleterre,Exports,Cotonade,,,860,,215,Livres,4,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Caen_Exports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,erreur de calcul dans la source,,,,,,,,,,
99,Local,1769,Caen,,Angleterre,Exports,Coutil,,,230,,115,Livres,2,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Caen_Exports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,,,,,,,,,,,
100,Local,1769,Caen,,Angleterre,Exports,Cuir de vache tanné,,,3680,,184,En nombre,20,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Caen_Exports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,,,,,,,,,,,
101,Local,1769,Caen,,Angleterre,Exports,Cuivre en batterie,,,3097.5,,1770,Livres,1.75,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Caen_Exports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,"Erreur dans la source, confusion entre livres et sous",,,,,,,,,,
102,Local,1769,Caen,,Angleterre,Exports,Dentelles,,,24000,,60,Livres,400,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Caen_Exports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,,,,,,,,,,,
103,Local,1769,Caen,,Angleterre,Exports,Dragées,,,56,,56,Livres,1,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Caen_Exports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,,,,,,,,,,,
104,Local,1769,Caen,,Angleterre,Exports,Eau de vie ;,,,1325,,6.6300001,Muids,200,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Caen_Exports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,,,,,,,,,,,
105,Local,1769,Caen,,Angleterre,Exports,Eau de vie ;,,,2234.3999,,1596,Pots,1.4,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Caen_Exports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,,,,,Pascal Fontaine,,,,,,,,,,,,
