line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1778,Marseille,,Angleterre,Exports,Capres,,,150,,300,livres,.5,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1778.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,1,,0,,,,,,,,,,
2,Local,1778,Marseille,,Angleterre,Exports,Couperose,,,160,,2000,livres,.08,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1778.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,1,,0,,,,,,,,,,
3,Local,1778,Marseille,,Angleterre,Exports,Cuirs ; de bœuf ; tannés,,,360,,600,livres,.6,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1778.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,1,,0,,,,,,,,,,
4,Local,1778,Marseille,,Angleterre,Exports,Drogueries,,,1434,,717,livres,2,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1778.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,1,,0,,,,,,,,,,
5,Local,1778,Marseille,,Angleterre,Exports,Etamine,,,1200,,200,livres,6,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1778.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,1,,0,,,,,,,,,,
6,Local,1778,Marseille,,Angleterre,Exports,Fer ; en barres,,,495,,3300,livres,.15,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1778.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,1,,0,,,,,,,,,,
7,Local,1778,Marseille,,Angleterre,Exports,Huile ; d'olive,,,2360,,5900,livres,.4,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1778.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,1,,0,,,,,,,,,,
8,Local,1778,Marseille,,Angleterre,Exports,Librairie,,,800,,400,livres,2,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1778.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,1,,0,,,,,,,,,,
9,Local,1778,Marseille,,Angleterre,Exports,Manne,,,1883,,1076,livres,1.75,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1778.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,1,,0,,,,,,,,,,
10,Local,1778,Marseille,,Angleterre,Exports,Marchandises ; melées,,,250,,1,,,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1778.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,1,,0,,,,,,,,,,
11,Local,1778,Marseille,,Angleterre,Exports,Mercerie,,,903,,258,livres,3.5,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1778.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,1,,0,,,,,,,,,,
12,Local,1778,Marseille,,Angleterre,Exports,Peaux ; de veau ; tannées,,,587,,470,livres,1.25,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1778.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,1,,-0.5,,,,,,,,,,
13,Local,1778,Marseille,,Angleterre,Exports,Saffranum,,,2625,,3500,livres,.75,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1778.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,1,,0,,,,,,,,,,
14,Local,1778,Marseille,,Angleterre,Exports,Savon,,,14728,,36820,livres,.4,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1778.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,1,,0,,,,,,,,,,
15,Local,1778,Marseille,,Angleterre,Exports,Sirop ; de capilaire,,,1300,,1300,livres,1,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1778.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,1,,0,,,,,,,,,,
16,Local,1778,Marseille,,Angleterre,Exports,Soye ; apretée,,,468,,468,livres,1,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1778.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,1,erreur sur le prix unitaire ? Livres ou sols ?,0,,,,,,,,,,
17,Local,1778,Marseille,,Angleterre,Exports,Toiles ; diverses,,,1032,,295,livres,3.5,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1778.csv,Archives de la CCI de Marseille - I 24,1,,,,,Pascal Fontaine,1,,-0.5,,,,,,,,,,
18,Local,1778,Marseille,,Espagne,Exports,Acier,,,2689,,7683,livres,.35,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1778.csv,Archives de la CCI de Marseille - I 24,2,,,,,Pascal Fontaine,1,,-0.05,,,,,,,,,,
19,Local,1778,Marseille,,Espagne,Exports,Alun,,,1126,,5630,livres,.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1778.csv,Archives de la CCI de Marseille - I 24,2,,,,,Pascal Fontaine,1,,0,,,,,,,,,,
