line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1757,Marseille,,Angleterre,Imports,Bierre,,,75,,1500,livres,.050000001,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,1,,,,,Hasna,,,0,,,,,,,,,
2,Local,1757,Marseille,,Angleterre,Imports,Bois de Brezil,,,3750,,15000,livres,.25,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,1,,,,,Hasna,,,0,,,,,,,,,
3,Local,1757,Marseille,,Angleterre,Imports,Bray sec,,,750,,7500,livres,.1,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,1,,,,,Hasna,,,0,,,,,,,,,
4,Local,1757,Marseille,,Angleterre,Imports,Charbon de terre,,,264,,44,chapeaux,6,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,1,,,,,Hasna,,,0,,,,,,,,,
5,Local,1757,Marseille,,Angleterre,Imports,Cuirs de bœuf en poil,,,52500,,3500,cuirs,15,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,1,,,,,Hasna,,,0,,,,,,,,,
6,Local,1757,Marseille,,Angleterre,Imports,Farine,,,3000,,30,barriques,100,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,1,,,,,Hasna,,,0,,,,,,,,,
7,Local,1757,Marseille,,Angleterre,Imports,Fromage,,,5250,,15000,livres,.34999999,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,1,,,,,Hasna,,,0,,,,,,,,,
8,Local,1757,Marseille,,Angleterre,Imports,Gingembre,,,12600,,21000,livres,.60000002,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,1,,,,,Hasna,,,0,,,,,,,,,
9,Local,1757,Marseille,,Angleterre,Imports,Harengs sors,,,168552,,7023,barils,24,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,1,,,,,Hasna,,,0,,,,,,,,,
10,Local,1757,Marseille,,Angleterre,Imports,Huile de poisson,,,1000,,4000,livres,.25,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,1,,,,,Hasna,,,0,,,,,,,,,
11,Local,1757,Marseille,,Angleterre,Imports,Morue seche,,,38640,,257600,livres,.15000001,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,1,,,,,Hasna,,,0,,,,,,,,,
12,Local,1757,Marseille,,Angleterre,Imports,Morue verte,,,985,,4928,livres,.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,1,,,,,Hasna,,,-.60000002,,,,,,,,,
13,Local,1757,Marseille,,Angleterre,Imports,Noisettes,,,1500,,30000,livres,.050000001,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,1,,,,,Hasna,,,0,,,,,,,,,
14,Local,1757,Marseille,,Angleterre,Imports,Plomb en saumon,,,66377,,331885,livres,.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,1,,,,,Hasna,,,0,,,,,,,,,
15,Local,1757,Marseille,,Angleterre,Imports,Raisin sec,,,68288,,341441,livres,.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,1,,,,,Hasna,,,-.2,,,,,,,,,
16,Local,1757,Marseille,,Angleterre,Imports,Sardines,,,152,,76,barrils,2,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,1,,,,,Hasna,,,0,,,,,,,,,
17,Local,1757,Marseille,,Angleterre,Imports,Saumon salé,,,12250,,490,barrils,25,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,1,,,,,Hasna,,,0,,,,,,,,,
18,Local,1757,Marseille,,Angleterre,Imports,Soye crüe,,,12000,,1000,livres,12,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,1,,,,,Hasna,,,0,,,,,,,,,
19,Local,1757,Marseille,,Angleterre,Imports,Stocofiche,,,7710,,51400,livres,.15000001,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,1,,,,,Hasna,,,0,,,,,,,,,
20,Local,1757,Marseille,,Angleterre,Imports,Tabac en feuilles,,,3250,,13000,livres,.25,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
21,Local,1757,Marseille,,Angleterre,Imports,Thé,,,175,,50,livres,3.5,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
22,Local,1757,Marseille,,Danemark,Imports,Stocofiche,,,39690,,264600,livres,.15000001,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
23,Local,1757,Marseille,,Espagne,Imports,Alun,,,3648,,30400,livres,.12,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
24,Local,1757,Marseille,,Espagne,Imports,Amandes,,,18580,,92900,livres,.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
25,Local,1757,Marseille,,Espagne,Imports,Anis,,,3963,,19819,livres,.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,-.80000001,,,,,,,,,
26,Local,1757,Marseille,,Espagne,Imports,Arbres à planter,,,9000,,30,milliers,300,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
27,Local,1757,Marseille,,Espagne,Imports,Arquifou,,,74580,,497200,livres,.15000001,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
28,Local,1757,Marseille,,Espagne,Imports,Auf,,,625,,12500,livres,.050000001,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
29,Local,1757,Marseille,,Espagne,Imports,Balais de palmes,,,9526,,10585,douzaines,.89999998,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,-.5,,,,,,,,,
30,Local,1757,Marseille,,Espagne,Imports,Beaume du Perou,,,6300,,630,livres,10,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
31,Local,1757,Marseille,,Espagne,Imports,Beaume de copahu,,,2464,,308,livres,8,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
32,Local,1757,Marseille,,Espagne,Imports,Beuf salé,,,5005,,143,barils,35,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
33,Local,1757,Marseille,,Espagne,Imports,Bierre,,,150,,3000,livres,.050000001,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
34,Local,1757,Marseille,,Espagne,Imports,Bled froment,,,413580,,20679,charges,20,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
35,Local,1757,Marseille,,Espagne,Imports,Bois a bruler,,,4155,,554000,livres,.0074999998,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
36,Local,1757,Marseille,,Espagne,Imports,Bois de campeche,,,8228,,54855,livres,.15000001,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,-.25,,,,,,,,,
37,Local,1757,Marseille,,Espagne,Imports,Bois de sainte marthe,,,8000,,40000,livres,.2,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
38,Local,1757,Marseille,,Espagne,Imports,Bouchons de liege,,,1350,,450,livres,3,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
39,Local,1757,Marseille,,Espagne,Imports,Bourde,,,1247150,,15589380,livres,.079999998,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,-.40000001,,,,,,,,,
40,Local,1757,Marseille,,Espagne,Imports,Brun rouge,,,11950,,478000,livres,.025,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
41,Local,1757,Marseille,,Espagne,Imports,Cacao,,,11826,,9097,livres,1.3,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,-.1,,,,,,,,,
42,Local,1757,Marseille,,Espagne,Imports,Caffé,,,504992,,388456,livres,1.3,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,-.80000001,,,,,,,,,
43,Local,1757,Marseille,,Espagne,Imports,Canefice,,,9936,,16560,livres,.60000002,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
44,Local,1757,Marseille,,Espagne,Imports,Canons de fer,,,15600,,52,livres,300,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
45,Local,1757,Marseille,,Espagne,Imports,Capres,,,6098,,27722,livres,.22,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,-.83999997,,,,,,,,,
46,Local,1757,Marseille,,Espagne,Imports,Caruane,,,460,,9200,livres,.050000001,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
47,Local,1757,Marseille,,Espagne,Imports,Cartes a joüer,,,2700,,1800,livres,1.5,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
48,Local,1757,Marseille,,Espagne,Imports,Cascarilles,,,33200,,8300,livres,4,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
49,Local,1757,Marseille,,Espagne,Imports,Cendre,,,227484,,1895700,livres,.12,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
50,Local,1757,Marseille,,Espagne,Imports,Cire jaune,,,3255,,2170,livres,1.5,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
51,Local,1757,Marseille,,Espagne,Imports,Civadilles,,,375,,300,livres,1.25,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
52,Local,1757,Marseille,,Espagne,Imports,Cochenille,,,1249500,,73500,livres,17,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
53,Local,1757,Marseille,,Espagne,Imports,Cochenille fine,,,92826,,5157,livres,18,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
54,Local,1757,Marseille,,Espagne,Imports,Colombine,,,280,,9350,livres,.029999999,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,-.5,,,,,,,,,
55,Local,1757,Marseille,,Espagne,Imports,Coloquintes,,,2358,,3145,livres,.75,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,-.75,,,,,,,,,
56,Local,1757,Marseille,,Espagne,Imports,Corail brut,,,2880,,288,livres,10,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
57,Local,1757,Marseille,,Espagne,Imports,Cordages d'esparts,,,17290,,2470,douzaines,7,sources/Local/Archives_de_la_CCI_de_Marseille_I_30_Marseille_Imports_1757.csv,Archives de la CCI de Marseille - I 30,2,,,,,Hasna,,,0,,,,,,,,,
