line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1746,Marseille,,Holande,Exports,Alins,,,10788,,107888,livres,"0,1",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,"-0,8",,,,,,,,
2,Local,1746,Marseille,,Holande,Exports,Amandes cassées,,,64745,,323725,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,0,,,,,,,,
3,Local,1746,Marseille,,Holande,Exports,Anchois,,,17780,,35561,livres,"0,5",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,"-0,5",,,,,,,,
4,Local,1746,Marseille,,Holande,Exports,Anis,,,1880,,9404,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,"-0,8",,,,,,,,
5,Local,1746,Marseille,,Holande,Exports,Arbres fruitiers,,,320,,1600,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,0,,,,,,,,
6,Local,1746,Marseille,,Holande,Exports,Aristoloche,,,945,,1535,livres,"0,12",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,erreur calcul a compté en sou au lieu de 12lt/100,"760,8",,,,,,,,
7,Local,1746,Marseille,,Holande,Exports,Assafetida,,,1887,,755,livres,"2,5",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,"-0,5",,,,,,,,
8,Local,1746,Marseille,,Holande,Exports,Bas de coton,,,2500,,500,livres,5,sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,0,,,,,,,,
9,Local,1746,Marseille,,Holande,Exports,Bas de fustel,,,1377,,27550,livres,"0,05",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,"-0,5",,,,,,,,
10,Local,1746,Marseille,,Holande,Exports,Bol armenien,,,407,,1359,livres,"0,3",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,"-0,7",,,,,,,,
11,Local,1746,Marseille,,Holande,Exports,Bouchons de liege,,,2025,,675,livres,3,sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,0,,,,,,,,
12,Local,1746,Marseille,,Holande,Exports,Caffé des Isles,,,40561,,32449,livres,"1,25",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,"-0,25",,,,,,,,
13,Local,1746,Marseille,,Holande,Exports,Capots,,,960,,120,pièces,8,sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,indiqué comme 10 douzaines à 8 livres pièce,0,,,,,,,,
14,Local,1746,Marseille,,Holande,Exports,Capres,,,19954,,90700,livres,"0,22",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,0,,,,,,,,
15,Local,1746,Marseille,,Holande,Exports,Chanvre peigné,,,144,,400,livres,"0,36",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,0,,,,,,,,
16,Local,1746,Marseille,,Holande,Exports,Citrons,,,1675,,67,milliers,25,sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,0,,,,,,,,
17,Local,1746,Marseille,,Holande,Exports,Colequinde,,,210,,140,livres,"1,5",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,0,,,,,,,,
18,Local,1746,Marseille,,Holande,Exports,Confitures,,,895,,895,livres,1,sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,0,,,,,,,,
19,Local,1746,Marseille,,Holande,Exports,Corail de jardin,,,311,,3110,livres,"0,1",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,0,,,,,,,,
20,Local,1746,Marseille,,Holande,Exports,Corail ouvré,,,36160,,226,livres,160,sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,0,,,,,,,,
21,Local,1746,Marseille,,Holande,Exports,Coton filé,,,62790,,57082,livres,"1,1",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,1,,,,,Pascal Fontaine,,,"-0,2",,,,,,,,
22,Local,1746,Marseille,,Holande,Exports,Coton en laine,,,261204,,522409,livres,"0,5",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,2,,,,,Pascal Fontaine,,,"-0,5",,,,,,,,
23,Local,1746,Marseille,,Holande,Exports,Creme de tartre,,,10246,,29275,livres,"0,35",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,2,,,,,Pascal Fontaine,,,"-0,25",,,,,,,,
24,Local,1746,Marseille,,Holande,Exports,Cumin,,,361,,2125,livres,"0,17",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,2,,,,,Pascal Fontaine,,,"-0,25",,,,,,,,
25,Local,1746,Marseille,,Holande,Exports,Dattes,,,60,,300,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,2,,,,,Pascal Fontaine,,,0,,,,,,,,
26,Local,1746,Marseille,,Holande,Exports,Demittes,,,3600,,900,pièces,4,sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,2,,,,,Pascal Fontaine,,,0,,,,,,,,
27,Local,1746,Marseille,,Holande,Exports,Draps londrins,,,11480,,1640,livres,7,sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,2,,,,,Pascal Fontaine,,,0,,,,,,,,
28,Local,1746,Marseille,,Holande,Exports,Drogueries,,,17240,,17240,livres,1,sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,2,,,,,Pascal Fontaine,,,0,,,,,,,,
29,Local,1746,Marseille,,Holande,Exports,Eau de fleur d'orange,,,1595,,3191,livres,"0,5",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,2,,,,,Pascal Fontaine,,,"-0,5",,,,,,,,
30,Local,1746,Marseille,,Holande,Exports,Eau de raisine,,,100,,1000,livres,"0,1",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,2,,,,,Pascal Fontaine,,,0,,,,,,,,
31,Local,1746,Marseille,,Holande,Exports,Eau de la Reyne d'hongrie,,,600,,800,livres,"0,75",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,2,,,,,Pascal Fontaine,,,0,,,,,,,,
32,Local,1746,Marseille,,Holande,Exports,Eau de vie,,,28375,,227000,livres,"0,125",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,2,,,,,Pascal Fontaine,,,0,,,,,,,,
33,Local,1746,Marseille,,Holande,Exports,Encens,,,18462,,23078,livres,"0,8",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,2,,,,,Pascal Fontaine,,,"-0,4",,,,,,,,
34,Local,1746,Marseille,,Holande,Exports,Escayolle,,,1492,,9950,livres,"0,15",sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,Archives de la CCI de Marseille - I 22,2,,,,,Pascal Fontaine,,,"-0,5",,,,,,,,
