source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
Local,1769,Rouen,,Angleterre,Imports,Alun,,,"99689,8",,498449,Livres,"0,2",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,759,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Beuf salé,,,864440,,21611,Barils,40,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,760,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Beurre,,,143940,,359850,Livres,"0,4",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,761,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Bierre,,,252,,7,Muids,36,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,762,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Bierre,,,145,,580,Bouteilles,"0,25",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,763,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Bled froment,,,"125018,7",,833458,Livres,"0,15",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,764,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Bois ; de campêche,,,"3226,68",,26889,Livres,"0,12",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,765,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Bois ; merrain,,,"1462,5",,29250,Livres,"0,05",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,766,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Cendre ; de plomb,,,"662,5",,2650,Livres,"0,25",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,767,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Cendre ; de verre,,,"15727,5",,314550,Livres,"0,05",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,768,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Chandelle,,,15894,,35320,Livres,"0,45",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,769,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Charbon de terre,,,"179405,63",,"3417,25",Tonneaux,"52,5",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,770,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Charbon de terre,,,6685,,1337,Barils,5,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,771,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Chevaux,,,5800,,29,En nombre,200,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,772,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Clavecin,,,1050,,210,Livres,5,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,1,773,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Cornes de beuf,,,"4007,5",,40075,En nombre,"0,1",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,2,774,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Couperose verte,,,744,,9300,Livres,"0,08",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,2,775,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Etain ; en bloc,,,"230324,85",,219357,Livres,"1,05",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,2,776,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Etain ; ouvré,,,715,,550,Livres,"1,3",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,2,777,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Etamine de laine,,,250,,100,Livres,"2,5",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,2,778,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Farine,,,"980466,2",,4902331,Livres,"0,2",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,2,779,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Fromage,,,"118,75",,475,Livres,"0,25",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,2,780,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Graine de lin,,,18715,,187150,Livres,"0,1",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,2,781,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Huitres vertes,,,"11672,4",,233448,En nombre,"0,05",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,2,782,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Langues salées,,,"8327,4",,13879,Livres,"0,6",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,2,783,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Lard,,,"26101,5",,87005,Livres,"0,3",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,2,784,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Lingerie de lin,,,1300,,260,Livres,5,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,2,785,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Liqueurs,,,400,,800,Livres,"0,5",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,2,786,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Marchandises mêlées,,,68492,,,,,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,2,787,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Mercerie,,,2428,,607,Livres,4,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,2,788,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Meulardeaux,,,640,,"10,667",Douzaines,60,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,2,789,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Meules a taillandier ; de 2 pieds,,,15012,,2502,En nombre,6,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,2,790,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Meules a taillandier ; de 4 pieds,,,4176,,174,En nombre,24,sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,2,791,,,,,Pascal Fontaine,,,,,,,,,,,
Local,1769,Rouen,,Angleterre,Imports,Orge,,,13990,,139900,Livres,"0,1",sources/Local/Archives_de_la_CCI_de_Rouen_Carton_VIII_110_Rouen_Imports_1769.csv,Archives de la CCI de Rouen Carton VIII 110,2,792,,,,,Pascal Fontaine,,,,,,,,,,,
