line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1892,Local,1726,La Rochelle,,Angleterre,Imports,Blé Froment,,,30100,0,215,tonneaux,140,sources/Local/AD17_41_ETP_270_9393_La_Rochelle_Imports_1726.csv,AD17 41 ETP 270/9393,1,,,,,Demba,,,0,,,,,,,,
1893,Local,1726,La Rochelle,,Angleterre,Imports,Bœuf sallé,,,9200,0,400,Barils,23,sources/Local/AD17_41_ETP_270_9393_La_Rochelle_Imports_1726.csv,AD17 41 ETP 270/9393,1,,,,,Demba,,,0,,,,,,,,
1894,Local,1726,La Rochelle,,Angleterre,Imports,Beurre,,,"341356,8",0,1066740,livres,"0,32",sources/Local/AD17_41_ETP_270_9393_La_Rochelle_Imports_1726.csv,AD17 41 ETP 270/9393,1,,,,,Demba,,prix divisé par cent,0,,,,,,,,
1895,Local,1726,La Rochelle,,Angleterre,Imports,Fromage,,,4410,0,29400,livres,"0,15",sources/Local/AD17_41_ETP_270_9393_La_Rochelle_Imports_1726.csv,AD17 41 ETP 270/9393,1,,,,,Demba,,prix divisé par cent,0,,,,,,,,
1896,Local,1726,La Rochelle,,Angleterre,Imports,Saumon Sallé,,,330,0,6,Barils,55,sources/Local/AD17_41_ETP_270_9393_La_Rochelle_Imports_1726.csv,AD17 41 ETP 270/9393,1,,,,,Demba,,,0,,,,,,,,
1897,Local,1726,La Rochelle,,Angleterre,Imports,Bourre de Bœuf,,,396,0,3300,livres,"0,12",sources/Local/AD17_41_ETP_270_9393_La_Rochelle_Imports_1726.csv,AD17 41 ETP 270/9393,1,,,,,Demba,,prix divisé par cent,0,,,,,,,,
1898,Local,1726,La Rochelle,,Angleterre,Imports,Bordilles,,,560,0,1400,pièces,"0,4",sources/Local/AD17_41_ETP_270_9393_La_Rochelle_Imports_1726.csv,AD17 41 ETP 270/9393,1,,,,,Demba,,,0,,,,,,,,
1899,Local,1726,La Rochelle,,Angleterre,Imports,Barriques Vuiddes,,,749,0,214,nombre,"3,5",sources/Local/AD17_41_ETP_270_9393_La_Rochelle_Imports_1726.csv,AD17 41 ETP 270/9393,1,,,,,Demba,,,0,,,,,,,,
1900,Local,1726,La Rochelle,,Angleterre,Imports,Barils Vuiddes,,,338,0,169,nombre,2,sources/Local/AD17_41_ETP_270_9393_La_Rochelle_Imports_1726.csv,AD17 41 ETP 270/9393,1,,,,,Demba,,,0,,,,,,,,
1901,Local,1726,La Rochelle,,Angleterre,Imports,Cuirs vers en poil,,,360,0,45,nombre,8,sources/Local/AD17_41_ETP_270_9393_La_Rochelle_Imports_1726.csv,AD17 41 ETP 270/9393,1,,,,,Demba,,,0,,,,,,,,
1902,Local,1726,La Rochelle,,Angleterre,Imports,Crin,,,"101,25",0,225,livres,"0,45",sources/Local/AD17_41_ETP_270_9393_La_Rochelle_Imports_1726.csv,AD17 41 ETP 270/9393,1,,,,,Demba,,prix divisé par cent,0,,,,,,,,
1903,Local,1726,La Rochelle,,Angleterre,Imports,Cire Jaune,,,550,0,500,livres,"1,1",sources/Local/AD17_41_ETP_270_9393_La_Rochelle_Imports_1726.csv,AD17 41 ETP 270/9393,1,,,,,Demba,,,0,,,,,,,,
1904,Local,1726,La Rochelle,,Angleterre,Imports,Chandelle,,,"6889,75",0,19685,livres,"0,35",sources/Local/AD17_41_ETP_270_9393_La_Rochelle_Imports_1726.csv,AD17 41 ETP 270/9393,1,,,,,Demba,,prix divisé par cent,0,,,,,,,,
1905,Local,1726,La Rochelle,,Angleterre,Imports,CABOCHE,,,48,0,600,livres,"0,08",sources/Local/AD17_41_ETP_270_9393_La_Rochelle_Imports_1726.csv,AD17 41 ETP 270/9393,1,,,,,Demba,,prix divisé par cent,0,,,,,,,,
1906,Local,1726,La Rochelle,,Angleterre,Imports,Charbon de Terre,,,107375,0,"429,5",muids,250,sources/Local/AD17_41_ETP_270_9393_La_Rochelle_Imports_1726.csv,AD17 41 ETP 270/9393,2,,,,,Demba,,,0,,,,,,,,
1907,Local,1726,La Rochelle,,Angleterre,Imports,Charbon de Terre,,,5960,0,2384,Barils,"2,5",sources/Local/AD17_41_ETP_270_9393_La_Rochelle_Imports_1726.csv,AD17 41 ETP 270/9393,2,,,,,Demba,,,0,,,,,,,,
1908,Local,1726,La Rochelle,,Angleterre,Imports,Scarlatine,,,6600,0,60,demi pièces,100,sources/Local/AD17_41_ETP_270_9393_La_Rochelle_Imports_1726.csv,AD17 41 ETP 270/9393,2,,,,,Demba,,erreur prix unité,600,,,,,,,,
1909,Local,1726,La Rochelle,,Angleterre,Imports,Laine Fillé,,,225,0,100,livres,"2,25",sources/Local/AD17_41_ETP_270_9393_La_Rochelle_Imports_1726.csv,AD17 41 ETP 270/9393,2,,,,,Demba,,,0,,,,,,,,
