line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1762,Marseille,,Angleterre,Imports,Arquifou,,,23250,,155000,livres,"0,15",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1762.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
2,Local,1762,Marseille,,Angleterre,Imports,Caffé,,,37296,,41440,livres,"0,9",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1762.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
3,Local,1762,Marseille,,Angleterre,Imports,Plomb en saumon,,,89880,,449400,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1762.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
4,Local,1762,Marseille,,Angleterre,Imports,Tabac en feuilles,,,107750,,431,tonneaux,250,sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1762.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
5,Local,1762,Marseille,,Angleterre,Imports,Tabac en feuilles,,,45750,,305,bariques,150,sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1762.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
6,Local,1762,Marseille,,Danemarck,Imports,Fer en ancre,,,"1262,5",,5050,livres,"0,25",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1762.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,"erreur dans la source, oubli de la division par 100",0,,,,,,,,
7,Local,1762,Marseille,,Danemarck,Imports,Matures,,,12600,,63,livres,200,sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1762.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
8,Local,1762,Marseille,,Danemarck,Imports,Morue verte,,,6750,,135,barils,50,sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1762.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
9,Local,1762,Marseille,,Danemarck,Imports,Planches de sapin,,,6444,,716,douzaines,9,sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1762.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
10,Local,1762,Marseille,,Danemarck,Imports,Plomb en saumon,,,1000,,5000,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1762.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
11,Local,1762,Marseille,,Danemarck,Imports,Poutres,,,15480,,516,livres,30,sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1762.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
12,Local,1762,Marseille,,Danemarck,Imports,Saumon salé,,,1620,,8100,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1762.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
13,Local,1762,Marseille,,Danemarck,Imports,Stocfiche,,,121572,,810480,livres,"0,15",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1762.csv,Archives de la CCI de Marseille - I 31,1,,,,,Pascal Fontaine,,,0,,,,,,,,
14,Local,1762,Marseille,,Espagne,Imports,Aloes,,,150,,100,livres,"1,5",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1762.csv,Archives de la CCI de Marseille - I 31,2,,,,,Pascal Fontaine,,,0,,,,,,,,
15,Local,1762,Marseille,,Espagne,Imports,Alun,,,25839,,129195,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1762.csv,Archives de la CCI de Marseille - I 31,2,,,,,Pascal Fontaine,,,0,,,,,,,,
16,Local,1762,Marseille,,Espagne,Imports,Amandes,,,7793,,38965,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1762.csv,Archives de la CCI de Marseille - I 31,2,,,,,Pascal Fontaine,,,0,,,,,,,,
